tweet_id,translated_thai,true_text_info,true_text_human,predicted_category,mapped_predicted_info,mapped_predicted_category,tweet_text_char_count,translated_thai_char_count,token_in_use,token_out_use,latency_seconds,temperature
910244526392008704,ตรงจุดที่ต้นไม้เคยล้มทับบ้านเราตอนพายุเออร์มาเข้า วันนี้มีกระต่ายแวะมาหาด้วย,informative,infrastructure_and_utility_damage,other_relevant_information,informative,other_relevant_information,144,76,1872,22,0.4213714599609375,0.0
907879466394718210,ประกาศเตือนภัยพายุทอร์นาโด พื้นที่เอ็กซ์มอร์ เบลล์เฮเวน และบอสตัน ถึงเวลา 16.00 น. ตามเวลา EDT https://t.co/59Ml0EU5sJ,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,124,118,1899,22,0.4138052463531494,0.0
904476857109590016,"RT @CBSDenver: กลุ่ม Colorado Feeding Kids ช่วยจัดหาอาหาร 50,000 มื้อให้ผู้ประสบภัยพายุฮาร์วีย์ https://t.co/18BksTotkr https://t.co/TK8uW9jyXi",informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,130,143,1902,28,0.5362379550933838,0.0
919571896672206848,คู่รักรอดตายปาฏิหาริย์จากไฟป่าที่แคลิฟอร์เนีย หลังลงไปแช่ตัวในสระน้ำบ้านเพื่อนบ้านนานถึง 6 ชั่วโมง https://t.co/4GkwoSIuWx https://t.co/dBSIQ7Fl7p,informative,missing_or_found_people,affected_individuals,informative,affected_individuals,135,146,1912,21,0.4290802478790283,0.0
920143388590080001,ที่แคลิฟอร์เนียก็เหมือนกัน ไฟป่าที่ต้นไม้ยังยืนต้นอยู่ แต่รถกลับถูกเผาจนล้อละลาย มันไม่สมเหตุสมผลเลย,informative,vehicle_damage,vehicle_damage,informative,vehicle_damage,140,100,1888,20,0.33106231689453125,0.0
930262966460485632,ส่งกำลังใจให้ผู้ประสบภัยแผ่นดินไหวขนาด 7.3 ในอิหร่าน และขนาด 6.5 ในอิรักด้วยครับ https://t.co/p0460HFtep,informative,injured_or_dead_people,other_relevant_information,informative,other_relevant_information,98,104,1883,22,0.41898465156555176,0.0
911874793707905024,อัปเดตเส้นทางพายุ Maria กับ Lee จาก ECMWF ล่าสุดถึงวันที่ 5 ดูได้ที่นี่เลย --> https://t.co/cstgdpxl90 https://t.co/xCsgk4LfCc,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,123,126,1892,22,0.42658376693725586,0.0
904397842386739200,ผู้ประสบภัยสูงอายุจากพายุฮาร์วีย์ต้องการความช่วยเหลือเป็นพิเศษ,informative,affected_individuals,affected_individuals,informative,affected_individuals,128,62,1862,21,0.4156007766723633,0.0
904429898944667648,กรมอุตุนิยมวิทยาแจ้งว่า เหตุที่เกิดขึ้นที่แซนฟอร์ดและแองเจียร์เป็นลมกระโชกแรง (microburst) ไม่ใช่ทอร์นาโด,informative,infrastructure_and_utility_damage,other_relevant_information,informative,other_relevant_information,136,105,1893,22,0.39603233337402344,0.0
928811568921444352,ไฟดับอีกแล้ว,not_informative,not_humanitarian,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,79,12,1836,24,0.3393847942352295,0.0
910114199413694464,#คลิปจากเหตุการณ์: Kyle Hutton และ Roger Creager แต่งเพลงใหม่เพื่อระดมทุนช่วยเหลือผู้ประสบภัยพายุเฮอริเคน Harvey https://t.co/UqiAWl4UPW,not_informative,not_humanitarian,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,120,136,1890,28,0.41457509994506836,0.0
905664032949993472,นี่เราคิดไปเองหรือเปล่าว่าพายุฮาร์วีย์กับเออร์มาเหมือนจ้องจะถล่มแต่รัฐที่คนไม่เชื่อเรื่องโลกร้อนกันนะ? https://t.co/wMbeUFKAiI,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,112,126,1897,22,0.37627720832824707,0.0
910231852681703424,ที่พักแบบเบดแอนด์เบรกฟาสต์ในเซนต์ออกัสตินกำลังเร่งเก็บกวาดซากความเสียหายหลังพายุเออร์มาพัดถล่ม,not_informative,not_humanitarian,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,144,94,1883,24,0.5559201240539551,0.0
876655110645989376,JDT สั่งย้าย Mora กลับไปคุม JDT II อ้างว่าตอนแรกเป็นแค่โค้ชขัดตาทัพเฉยๆ,not_informative,not_humanitarian,other_relevant_information,informative,other_relevant_information,123,71,1869,22,0.5032997131347656,0.0
910682398907617280,@Univision ย้ายผู้ประกาศข่าวหลักทุกคนไปที่เม็กซิโกซิตี้แล้ว #แผ่นดินไหว https://t.co/SqAOCAL55W,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,90,95,1876,22,0.48059868812561035,0.0
910682398907617280,@Univision ย้ายผู้ประกาศข่าวหลักทุกคนไปที่เม็กซิโกซิตี้แล้ว #แผ่นดินไหว https://t.co/SqAOCAL55W,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,90,95,1876,22,0.37369322776794434,0.0
914889010501300224,ภาพถ่ายจาก NASA เผยให้เห็นสภาพเปอร์โตริโกหลังพายุมาเรียพัดถล่มจนไฟฟ้าดับทั้งเกาะ https://t.co/QECgarGMZN https://t.co/OsHzPZFp4e,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,119,128,1893,22,0.4165956974029541,0.0
905161596519018497,#ด่วน ประกาศเตือนภัยพายุทอร์นาโดในพื้นที่เขตอดัมส์และยอร์ก รัฐเพนซิลเวเนีย ถึงเวลา 16.45 น. ตามเวลาท้องถิ่น https://t.co/2xT9ZnAi8e … https://t.co/ZAATXXrFFB,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,130,157,1922,22,0.405689001083374,0.0
911908841675264002,แผ่นดินไหวเม็กซิโก: กองทัพเรือยืนยันว่าไม่มีเด็กสูญหายในโรงเรียนที่พังถล่มลงมา https://t.co/ITfTalpgxz https://t.co/uOOigR1YhG,informative,missing_or_found_people,other_relevant_information,informative,other_relevant_information,113,126,1897,22,0.36626482009887695,0.0
930496036216496129,น่าเศร้ามากที่ได้ข่าวครอบครัวในอิหร่านกับอิรักต้องสูญเสียคนในครอบครัวไปเยอะมากจากเหตุแผ่นดินไหว 💔,informative,injured_or_dead_people,injured_or_dead_people,informative,injured_or_dead_people,125,97,1879,23,0.5179157257080078,0.0
910262990540242944,"เมืองนี้ถูกออกแบบมาให้ใช้รถยนต์เป็นหลัก แล้วถ้าพายุทำลายรถไป 250,000 คันแบบนี้ จะเกิดอะไรขึ้นต่อ #Harvey",informative,vehicle_damage,vehicle_damage,informative,vehicle_damage,128,104,1887,20,0.375079870223999,0.0
911980209175281664,ตอนนี้อยู่ที่สนามบิน PHX กำลังเตรียมโหลดของขึ้นเครื่องไปเม็กซิโก #แผ่นดินไหวเม็กซิโก,not_informative,not_humanitarian,other_relevant_information,informative,other_relevant_information,97,84,1872,22,0.42988109588623047,0.0
927214532669435906,@DrTorresLSU พวกเราบางคนในเกาะเวียเกสไม่มีไฟฟ้าใช้มา 61 วันแล้ว!! ช่วยด้วย! https://t.co/j2o3gjwXxb,informative,other_relevant_information,affected_individuals,informative,affected_individuals,119,99,1880,21,0.40165281295776367,0.0
904686036219027461,RT @NewsChannel8: มูลนิธิในเวอร์จิเนียกำลังรวบรวมของบริจาคเพื่อช่วยเหลือผู้หญิงที่ได้รับผลกระทบจากพายุ #Harvey https://t.co/1RtmkEKKHT https://t.co/Yux3ZynwT3,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,130,158,1906,28,0.37796449661254883,0.0
909813105210802176,บ้านเพื่อนแม่พังเพราะพายุ Irma แต่แม่ดันเผลอโพสต์รูปกิฟเด็กเต้นยั่วซะงั้น https://t.co/2VkwWfIwJQ,not_informative,not_humanitarian,affected_individuals,informative,affected_individuals,146,97,1888,21,0.3197484016418457,0.0
917932273407754240,พิพิธภัณฑ์ PEANUTS ของชูลซ์ปิดให้บริการแล้ว เพราะไฟป่ากำลังลามเข้ามาใกล้,not_informative,not_humanitarian,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,132,72,1871,24,0.4411482810974121,0.0
906713677818187777,แถมพายุฮาร์วีย์อีก แต่ก็นะ ในยุคทรัมป์นี่นักวิทยาศาสตร์เขาบอกว่าโลกร้อนไม่มีจริง https://t.co/5wyWdu57Rt,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,117,104,1892,22,0.41138625144958496,0.0
911671705516552194,"ซัลมา ฮาเย็ก บริจาคเงิน 100,000 ดอลลาร์ ช่วยผู้ประสบภัยแผ่นดินไหวในเม็กซิโก #infinitefireinc #salmahayek https://t.co/JsoZv8qUK3 https://t.co/zSj6TmzYcz",informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,138,152,1912,28,0.5233936309814453,0.0
907648716491841536,พนักงาน Amgen ลงพื้นที่ช่วยผู้ประสบภัยพายุที่ร็อกพอร์ต https://t.co/3ow3kS7aR4 https://t.co/cWQC2HH2sM,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,112,102,1887,28,0.46699094772338867,0.0
930334010248593409,อิหร่านอยู่ในช่วงไว้อาลัยหลังเกิดเหตุแผ่นดินไหว มีผู้เสียชีวิตแล้ว 430 คน https://t.co/0zSZ87lmKR https://t.co/2SG4vfoXfP,informative,injured_or_dead_people,injured_or_dead_people,informative,injured_or_dead_people,97,121,1897,23,0.4139134883880615,0.0
911763174046814208,ปริมาณน้ำฝนเยอะมากจนน่าตกใจเลย #PrayersforPuertoRico #HurricaneMaria https://t.co/nx8D8F5kx8,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,100,92,1868,22,0.31725192070007324,0.0
916249442956832769,สิ่งที่ชาวปวยร์โตรีโกหลายคนต้องการมากที่สุดคือสิ่งของที่จับต้องได้ อ่านต่อที่ https://t.co/E7bBBaoXql https://t.co/NUNzSLhU6I,not_informative,not_humanitarian,other_relevant_information,informative,other_relevant_information,110,125,1896,22,0.4777538776397705,0.0
909725772142784513,นักศึกษาขออนุญาตอาจารย์พาสุนัขเข้าห้องเรียนก่อนพายุเออร์มาจะเข้า แต่อาจารย์ตอบกลับมาได้ดีมาก ดูได้จาก /r/UpliftingNews… https://t.co/FWkcSFxr7i,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,135,143,1904,22,0.37535905838012695,0.0
875260217985859584,ความรู้สึกที่สวยงามที่สุดในโลกเลย @iamsrk ใครบอกว่า Mora Piya mose bolat nahi ?,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,118,79,1862,22,0.4707026481628418,0.0
919715666264965121,ครอบครัวได้เจอสุนัขที่หายไปแล้ว น้องวิ่งหนีไปตอนที่บ้านเกิดไฟไหม้,informative,missing_or_found_people,missing_or_found_people,informative,missing_or_found_people,127,65,1865,22,0.4661977291107178,0.0
901667676216578049,เรดาร์ประเมินว่าฝนตกหนักสะสมถึง 1 ฟุตแล้วในพื้นที่เชียงรายตอนใต้! น้ำท่วมฉับพลันรุนแรงมากตอนนี้!! #Harvey,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,122,105,1886,22,0.3082406520843506,0.0
907672880535805952,โลกร้อนเหรอ? ไม่ใช่หรอก! มันมีอะไรมากกว่านั้น #hurricaneharvey #hurricaneirma จากบทวิเคราะห์ talk40news https://t.co/p0pZ9EMHLe,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,123,127,1890,22,0.40813374519348145,0.0
930016742730018816,เกาะติดสถานการณ์แผ่นดินไหวพรมแดนอิหร่าน-อิรัก ยอดผู้เสียชีวิตพุ่งสูงขึ้นแล้ว ดูรายละเอียดเพิ่มเติมที่ลิงก์นี้ https://t.co/pqMmIrT93i https://t.co/NqM72HpUuh,informative,injured_or_dead_people,injured_or_dead_people,informative,injured_or_dead_people,129,157,1922,23,0.38647913932800293,0.0
922709469246709760,อาสาสมัครจาก @HFUSA กำลังแจกของช่วยเหลือผู้ประสบภัยไฟป่าที่ซานตาโรซา https://t.co/AmQBSJlyWR,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,117,92,1873,28,0.48262763023376465,0.0
929027092108410881,ไมกี้ เอโรซ่า จาก Copa Combate มั่นใจว่าตัวเองจะคว้าแชมป์มาให้เปอร์โตริโกได้ https://t.co/fRAyEno0VV https://t.co/5CxhWrnrek,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,119,124,1889,22,0.30463647842407227,0.0
904837965440053248,#Harvey อาจจะผ่านไปแล้ว แต่ถ้าใครยังรู้สึกแย่หรือต้องการคนคุยด้วย ติดต่อมาได้เลยนะ @distressline มีคนคอยให้คำปรึกษาตลอด 24 ชม. https://t.co/9vwLb2kYco https://t.co/sYbtiX7qUc,informative,affected_individuals,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,138,174,1921,28,0.4923827648162842,0.0
904927092130930688,ผู้ประสบภัยพายุเริ่มเครียดหนักเพราะต้องติดอยู่ในศูนย์พักพิงที่เชียงรายมาหลายวันแล้ว https://t.co/3aSu3sv6Fj https://t.co/n06tcvFj0q,informative,rescue_volunteering_or_donation_effort,affected_individuals,informative,affected_individuals,107,131,1899,21,0.3999340534210205,0.0
905749776687390721,นักท่องเที่ยวแคนาดาที่ติดค้างจากพายุเฮอริเคนเออร์มา กำลังเร่งหาทางออกจากพื้นที่หรือไม่ก็ต้องหาที่หลบภัยกันวุ่น https://t.co/d42mQReXeE https://t.co/FQcXMbDSGG,informative,affected_individuals,affected_individuals,informative,affected_individuals,133,158,1918,21,0.4183826446533203,0.0
927180362773598209,เช้าวันอาทิตย์ที่เปอร์โตริโก ผ่านมา 6 สัปดาห์แล้ว สัญญาณมือถือก็ยังใช้ไม่ได้เต็มที่ https://t.co/rqnRB5aPsu,informative,other_relevant_information,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,100,107,1893,24,0.39899563789367676,0.0
907656453393018880,รัฐบาลอนุมัติงบฉุกเฉิน 25 ล้านดอลลาร์ให้เท็กซัสเอาไว้ซ่อมแซมความเสียหายจากพายุเฮอริเคนฮาร์วีย์แล้ว https://t.co/lEW4X1koz3 https://t.co/4tiordvD14,informative,rescue_volunteering_or_donation_effort,other_relevant_information,informative,other_relevant_information,114,146,1913,22,0.4431314468383789,0.0
909714435920494594,จับตาดูพายุมาเรียให้ดี เพราะกำลังเคลื่อนตัวไปทางเกาะที่เพิ่งโดนพายุเออร์ม่าถล่มไปก่อนหน้านี้ ขอส่งกำลังใจให้ทุกคนที่นั่นด้วย กำลังติดตามสถานการณ์อย่างใกล้ชิด,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,145,157,1919,22,0.29744505882263184,0.0
909388814917017602,แจ้งเตือนล่วงหน้าถึงชาวเปอร์โตริโก พายุเออร์มาอาจจะผ่านไปได้ แต่พายุมาเรียอาจจะไม่เป็นแบบนั้น เตรียมตัวรับมือด้วย,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,107,113,1891,22,0.46396660804748535,0.0
928024783358386176,อาสาสมัครที่งาน #Df17 กำลังช่วยกันแพ็กอุปกรณ์การเรียนกับของใช้ส่วนตัวเพื่อส่งไปช่วยเหลือที่เปอร์โตริโก #solvis https://t.co/ys273zp75p,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,126,134,1903,28,0.5077083110809326,0.0
911907939744669701,ด่วน! อัปเดตทิศทางพายุเฮอริเคนมาเรีย วันที่ 24 ก.ย. 2560 https://t.co/yCzWsfDUNm https://t.co/tPfmM8gEHL,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,118,104,1892,22,0.44022226333618164,0.0
911865255793451008,#SkyNews | เส้นทางพายุเฮอริเคนมาเรียที่เคลื่อนตัวเลียบชายฝั่ง... #สหรัฐอเมริกา https://t.co/Rk7Ix4v6OX https://t.co/VNw4nOEGPe,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,121,126,1895,22,0.297882080078125,0.0
918278752852955136,ไร่องุ่น Signorello Estate ของเจ้าของจากบริติชโคลัมเบียถูกไฟป่าที่แคลิฟอร์เนียเผาวอดแล้ว https://t.co/rkyHQJRhrw https://t.co/P0Glac7U1d,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,121,136,1896,24,0.3945193290710449,0.0
910624708604854273,ติดตามประกาศแจ้งเตือนการบิน (NOTAM) เกี่ยวกับพายุเฮอริเคนมาเรียได้ที่นี่ #AvDelphi #notam #maria https://t.co/hjHaIaM1BC https://t.co/9bPz7myVJp,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,113,144,1902,22,0.39325833320617676,0.0
913616341575270400,เกิดแผ่นดินไหวรุนแรงนอกชายฝั่งรัฐเชียปัส ประเทศเม็กซิโก เมื่อ 7 นาทีที่แล้ว ดูข้อมูลเพิ่มเติมได้ที่: https://t.co/PbUwTZMnIv https://t.co/08rrV8gr57,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,124,148,1916,22,0.3585469722747803,0.0
923176677009747968,#DogHalloweenCostumes น้องชอบแต่งตัวมาก นี่ชื่อ Cuate จากเปอร์โตริโกเอง https://t.co/RazYHH0raz,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,104,95,1869,22,0.4389481544494629,0.0
910269775648919553,ประเมินเบื้องต้นค่าเสียหายรวมจากพายุฮาร์วีย์และเออร์มาอาจสูงกว่าตอนพายุแคทรีนา (1.6 แสนล้านดอลลาร์),informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,138,99,1884,22,0.3988802433013916,0.0
905169671179165696,ไมเคิล บุชโฮลซ์ เจ้าหน้าที่ช่างอิเล็กทรอนิกส์การบินชั้น 1 จากกองทัพเรือสหรัฐฯ เล่าประสบการณ์ตอนเข้าไปช่วยคนออกจากพื้นที่น้ำท่วมจากพายุฮาร์วีย์ https://t.co/YG7oOF0hUq,informative,rescue_volunteering_or_donation_effort,other_relevant_information,informative,other_relevant_information,133,166,1927,22,0.3273453712463379,0.0
870235839560921088,กองทัพเรือปากีสถานขยายพื้นที่เข้าช่วยเหลือผู้ประสบภัยน้ำท่วมในศรีลังกาแล้ว https://t.co/xDIdxxefAp https://t.co/CYdpv4SZJ2,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,115,122,1891,28,0.421619176864624,0.0
905328786920677377,บริจาคของผ่าน Amazon ช่วยผู้ประสบภัยพายุได้ก็จริง แต่ถ้าบริจาคเป็นเงินสดจะช่วยได้มากกว่า https://t.co/zVb27RgdmV https://t.co/egrI1MrTS9,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,113,136,1899,28,0.476651668548584,0.0
911623621046566912,เด็กนักเรียนหญิงที่ติดอยู่ใต้ซากปรักหักพังจากเหตุแผ่นดินไหวในเม็กซิโกกลายเป็นที่สนใจของคนทั่วโลก แต่กลับ... https://t.co/h9xmWc2khI https://t.co/m4ygFZU0bS,informative,affected_individuals,affected_individuals,informative,affected_individuals,143,155,1911,21,0.38500547409057617,0.0
905680258090881024,ช่วงนี้ไปเที่ยวฟลอริดาปลอดภัยไหม? มีประกาศเตือนภัยการเดินทางเพราะพายุเฮอริเคนเออร์มาที่อันตรายถึงชีวิต https://t.co/jlPX1jdBf3 https://t.co/k31vqOxYNR,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,137,150,1908,22,0.37946605682373047,0.0
914868779498209280,"เตรียมพบกับสมุดระบายสีเหตุการณ์แผ่นดินไหว! #เม็กซิโก #ปวยบลา #โออาซากา เด็กๆ กำลังจะได้เจอ ""ฟรีดาจัง""! #สุนัขกู้ภัยฟรีดา https://t.co/qBV54OqxET",not_informative,not_humanitarian,other_relevant_information,informative,other_relevant_information,133,144,1914,22,0.36727452278137207,0.0
909767570240278529,ทำไมพายุเออร์มากับฮาร์วีย์ถึงอาจทำให้ฝั่งรีพับลิกันหันมาสนใจเรื่องการเปลี่ยนแปลงสภาพภูมิอากาศได้สักที https://t.co/z0WwQoA3i7 https://t.co/7YvHUp30uz,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,126,149,1913,22,0.4898660182952881,0.0
915320315252797440,รัฐที่มีหนี้สินมากกว่าเปอร์โตริโก #PuertoRicoSeLevanta,not_informative,not_humanitarian,other_relevant_information,informative,other_relevant_information,96,54,1858,22,0.43964147567749023,0.0
905063992347021313,นายกเทศมนตรีขอความร่วมมือชาวเมืองบริจาคของเล่นให้เด็กๆ ที่อพยพหนีภัยพายุ #Harvey,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,129,80,1873,28,0.4202396869659424,0.0
908447531511746562,พนักงาน Workiva รวมตัวกันบริจาคเงินและสิ่งของช่วยเหลือผู้ประสบภัยที่ต้องอพยพจากพายุเฮอริเคน #HurricaneHarvey #WorkivaLife,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,140,121,1887,28,0.743011474609375,0.0
909938392397484038,ด่วน: พายุเออร์มาอาจขึ้นฝั่งที่ฟลอริดาคีย์สด้วยความรุนแรงระดับ 5,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,136,64,1870,22,0.37093043327331543,0.0
910217217446473730,อัปเดตการพยากรณ์อากาศหลังพายุฮาร์วีย์และเออร์มาผ่านทาง @JECDems https://t.co/DBle7l34IY https://t.co/hshGqPWa45,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,96,111,1887,22,0.39159131050109863,0.0
914668002532036608,ยอดบริจาค 1.8 ล้านในไม่กี่ชั่วโมง พลังประชาชนช่วยกันเต็มที่เพื่อฟื้นฟูเปอร์โตริโก ขอบคุณ @Lin_Manuel มาก ใครอยากช่วยบริจาคกดได้ที่นี่เลย: https://t.co/VpXj3i6O6L https://t.co/nj9ppnVyLy,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,136,185,1934,28,0.7253532409667969,0.0
905491581385441280,สภาพโลกเราตอนนี้ (จากแอป Living Earth https://t.co/Jk8w8os2Ui) #QuartaDetremuraSDV #Harvey2017 #Harvey https://t.co/u3OWwxdk7S,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,131,126,1882,22,0.6820704936981201,0.0
922735153201389570,Maria Sharapova กับ Monica Puig กำลังช่วยแจกถุงยังชีพของกาชาดที่เปอร์โตริโก,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,105,75,1864,28,0.7134709358215332,0.0
907132891326492672,เอียน ฮาร์วีย์ เล่าประวัติความเป็นมาของรหัสผ่านไว้สั้นๆ ในบล็อกล่าสุด ลองเข้าไปอ่านกันได้ที่ https://t.co/p1e0QMOP2X https://t.co/o57JQ3ErPJ,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,138,140,1907,22,0.3717832565307617,0.0
875202637473476609,"น้ำท่วมครั้งนี้ถือเป็นภัยพิบัติครั้งใหญ่ที่สุดที่เพิ่งเกิดขึ้นในศรีลังกา ทาง @slhro ทำหน้าที่ได้ดีมาก มีการบริจาคของไปแล้ว 2,500 ลิตร https://t.co/VGcmDj8JPR",informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,136,157,1930,28,0.44309377670288086,0.0
875202637473476609,"น้ำท่วมครั้งนี้ถือเป็นภัยพิบัติครั้งใหญ่ที่สุดที่เพิ่งเกิดขึ้นในศรีลังกา ทาง @slhro ทำหน้าที่ได้ดีมาก มีการบริจาคของไปแล้ว 2,500 ลิตร https://t.co/VGcmDj8JPR",informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,136,157,1930,28,0.46367502212524414,0.0
