tweet_id,tweet_text,true_text_info,true_text_human,predicted_reasoning,predicted_info,predicted_category,mapped_predicted_info,mapped_predicted_category,tweet_text_char_count,token_in_use,token_out_use,latency_seconds,temperature
928673108432736256,New Puerto Rico Flag with Raindrops Postcard https://t.co/Al4kzyQ084 More Designs https://t.co/AXbRlLG0h4 #zazzle https://t.co/8yjWFZyZbr,not_informative,not_humanitarian,"The tweet is an advertisement for postcards and does not contain any information, news, or discussion related to a disaster event.",not_informative,not_humanitarian,not_informative,not_humanitarian,137,1306,51,2.8782973289489746,0.0
910524535757262851,"Photos show destruction, damage from Hurricane Maria https://t.co/VeK9i0TBFt https://t.co/fkBaDhjNUQ",informative,infrastructure_and_utility_damage,"The tweet provides visual evidence (photos) of destruction and damage caused by Hurricane Maria, making it informative. Since the focus is on physical destruction/damage, it falls under infrastructure and utility damage.",informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,100,1286,66,5.306692600250244,0.0
914848052766236672,Remnants of hurricane Maria meant blustery weather round the Loch but very pleased to see family of swans back https://t.co/lVvW5tXK7r,informative,other_relevant_information,"The tweet mentions the remnants of Hurricane Maria and the resulting weather conditions, making it informative regarding the disaster's aftermath, but it focuses on weather/nature rather than casualties or damage.",informative,other_relevant_information,informative,other_relevant_information,134,1289,63,2.4200828075408936,0.0
916037408528801792,@CarmenYulinCruz Military Mission to help Puerto Rico Contact me for details You are not alone https://t.co/KEnSy4mP64,informative,rescue_volunteering_or_donation_effort,"The tweet mentions a 'Military Mission to help Puerto Rico', which indicates a relief or aid effort related to the disaster in Puerto Rico.",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,118,1273,59,3.3769965171813965,0.0
901805456213102593,Pictures from the Heights neighborhood in #Houston. Water is rising. #Harvey https://t.co/xsGzUA92dF,informative,infrastructure_and_utility_damage,"The tweet provides a real-time update on rising water levels in a specific neighborhood during Hurricane Harvey, which constitutes reports of flooding/infrastructure impact.",informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,100,1281,57,2.3542633056640625,0.0
910613883613847553,Relatives say children missing after a school collapsed in Mexico's deadly earthquake have sent WhatsApp messages. https://t.co/mz1jHrEcCB,informative,missing_or_found_people,"The tweet provides news regarding children who are missing following a school collapse caused by an earthquake, making it informative and specifically categorized under missing people.",informative,missing_or_found_people,informative,missing_or_found_people,138,1272,56,3.8703203201293945,0.0
909439057150832640,Islanders tell of terror with prisoners on loose following Hurricane Irma https://t.co/fOUscBLM6i https://t.co/Oc7bc0Cg05,informative,other_relevant_information,"The tweet provides news/reports regarding the aftermath of Hurricane Irma, specifically mentioning social unrest/security issues (prisoners loose), which falls under general news/other relevant information.",informative,other_relevant_information,informative,other_relevant_information,121,1280,60,2.764277696609497,0.0
916103691224141829,"RT @lindsayaellis: Here's what 51,000 pounds of donated goods from Houston to Puerto Rico looks like. https://t.co/0vzOIe7ZtA",informative,rescue_volunteering_or_donation_effort,"The tweet reports on a significant donation effort (51,000 pounds of goods) being sent to Puerto Rico, making it informative regarding disaster relief activities.",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,125,1296,65,3.4710469245910645,0.0
918112951592280064,"RT @tomstandage: Wow. ""Fallout""-like post-apocalyptic scene in Santa Rosa after wildfire https://t.co/m1n0kwmZ5O https://t.co/zoO7iBmN5W",informative,infrastructure_and_utility_damage,"The tweet provides a descriptive observation and visual context regarding the aftermath of a wildfire in Santa Rosa, making it informative but not reporting specific casualties or damage categories.",informative,other_relevant_information,informative,other_relevant_information,136,1304,57,3.994588851928711,0.0
877812373251178496,7 houses 4 families 21 people including #children still buried iat Pahiyangala landslide #FloodSL https://t.co/RCAhviP9c9,informative,missing_or_found_people,"The tweet reports specific numbers of people (21 people, including children) who are 'still buried' due to a landslide, which indicates they are missing and requires search/rescue. Therefore, it is informative and falls under the 'missing_or_found_people' category.",informative,missing_or_found_people,informative,missing_or_found_people,121,1290,93,3.6803243160247803,0.0
913241636590645248,Hurricane Maria survivor: 'I feared for our lives' https://t.co/mvnmvdfTZQ https://t.co/5n6VVHf45Z,informative,missing_or_found_people,"The tweet provides a firsthand account from a Hurricane Maria survivor, making it informative about the disaster's impact on people. It is categorized as 'affected_individuals' because it focuses on the experience of a survivor.",informative,affected_individuals,informative,affected_individuals,98,1278,67,3.5320918560028076,0.0
909687707533742081,Trump hands out sandwiches to Irma survivors and vows to help Florida rebuild https://t.co/tFmWKecr3c https://t.co/hJDu2VKB0J,informative,rescue_volunteering_or_donation_effort,The tweet is informative as it discusses relief efforts (handing out sandwiches) for Hurricane Irma survivors. It falls under rescue_volunteering_or_donation_effort because it specifically mentions the distribution of aid/food to survivors.,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,125,1282,79,4.200121164321899,0.0
870606991701364736,Photo from Sri-lanka where Pakistan Navy conducted relief operations after flood https://t.co/Uga1YH8TBa,informative,rescue_volunteering_or_donation_effort,"The tweet reports on relief operations conducted by the Pakistan Navy following floods in Sri Lanka, making it informative and specifically related to rescue/relief efforts.",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,104,1279,61,2.150575637817383,0.0
909855344867737601,Webcast: Tune in on Sept 18 for insight into the tax impacts of hurricanes #Harvey + #Irma. Details here:… https://t.co/V6twf9ir0i,informative,other_relevant_information,"The tweet is informative as it discusses the tax impacts related to specific hurricanes (#Harvey and #Irma), falling under general news/information that does not fit specific casualty or damage categories.",informative,other_relevant_information,informative,other_relevant_information,130,1295,63,3.3778107166290283,0.0
905960092822003712,"RT @tveitdal: Where Harvey is hitting hardest, 80 percent lack flood insurance https://t.co/p0xVVe3kNP https://t.co/xaHjtRRGMq",informative,affected_individuals,"The tweet provides news/statistical information regarding the lack of flood insurance in areas hit by Hurricane Harvey, making it informative but not reporting specific casualties or physical damage.",informative,other_relevant_information,informative,other_relevant_information,126,1287,58,3.400546073913574,0.0
911795195368415232,#PuertoRico #utuado #utuadopuertorico No contact with my family since hurricane Maria. ὡEὤFἿD἟5἟7 https://t.co/tua2APTAoG,informative,missing_or_found_people,"The tweet reports a loss of contact with family members following Hurricane Maria, which constitutes a report of missing persons during a disaster.",informative,missing_or_found_people,informative,missing_or_found_people,121,1304,53,2.62518572807312,0.0
904461512164519939,"Jilted Lover, Growing Companies, Hurricane Harvey https://t.co/KaFdqxcPKC https://t.co/0iMCAM2BXY",not_informative,not_humanitarian,"The tweet mentions 'Hurricane Harvey', making it informative, but it appears to be a headline or news summary rather than a report of specific casualties, damage, or rescue efforts, thus falling into 'other_relevant_information'.",informative,other_relevant_information,informative,other_relevant_information,97,1286,71,3.3986315727233887,0.0
909897041576329216,Lee communities still reeling from Irma.https://t.co/sDldXIOlzY https://t.co/kZAJgJKVyX,informative,other_relevant_information,"The tweet mentions specific communities (Lee) and a specific disaster (Irma), making it informative. Since it provides a general comment on the aftermath without reporting specific casualties, missing persons, or damage, it falls under 'other_relevant_information'.",informative,other_relevant_information,informative,other_relevant_information,87,1285,76,3.604295015335083,0.0
921164213413974017,Rescue Groups Come Together to Save #Animals Trapped in California #Wildfires https://t.co/feozCtH68G #AnimalRescue https://t.co/oxOCStWYtY,informative,rescue_volunteering_or_donation_effort,"The tweet provides news about rescue groups working to save animals during the California wildfires, making it informative and falling under rescue efforts.",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,139,1295,57,2.475111722946167,0.0
909477271206952960,"Coast Guard Investigative Service Agents inspect sailboats damaged by Hurricane Irma in Key West, Florida.‚Ä¶ https://t.co/HXuUFPYafx",informative,vehicle_damage,"The tweet provides news about the aftermath of Hurricane Irma, specifically reporting on damaged sailboats (vehicles/watercraft).",informative,vehicle_damage,informative,vehicle_damage,133,1274,46,2.351048231124878,0.0
908525619037732865,@TCPalm Could you do a story on my grandparents to help raise $$ for a new home? #HurricaneIrmaRecovery #Tornado https://t.co/iXP5GALYdn,informative,rescue_volunteering_or_donation_effort,The tweet is informative as it discusses the aftermath of Hurricane Irma and seeks financial assistance for displaced grandparents needing a new home. It falls under 'affected_individuals' because the primary focus is on survivors who have lost their housing.,informative,affected_individuals,informative,affected_individuals,136,1291,68,3.6641926765441895,0.0
920053496245866496,"California fire takes Sally Lewis, 90, businesswoman who loved the outdoors https://t.co/MjOmLHH27V https://t.co/Ndj8ExjxQ3",informative,injured_or_dead_people,"The tweet reports a specific fatality (Sally Lewis) resulting from the California fire, making it informative and falling under the highest priority category of deaths/casualties.",informative,injured_or_dead_people,informative,injured_or_dead_people,123,1293,59,2.0661020278930664,0.0
921443803457781766,Back in Florida. Will head home in a couple days. Missing Puerto Rico already. @Nix_km https://t.co/FPAo0FqmUo,not_informative,not_humanitarian,"The tweet is personal banter about traveling and missing a location; it does not contain any specific information, news, or discussion related to a disaster event or its aftermath.",not_informative,not_humanitarian,not_informative,not_humanitarian,110,1288,59,3.707726001739502,0.0
930193943408586752,pray to #kermanshah #IRAN ὢ2ὢ2 #earthquake . . . . https://t.co/6pQBRZ17PD,informative,other_relevant_information,"The tweet is informative because it explicitly mentions a specific disaster event (#earthquake) and location (#kermanshah #IRAN). It falls under 'other_relevant_information' as it is a sentiment/prayer post related to the disaster without reporting specific casualties, damage, or displacement.",informative,other_relevant_information,informative,other_relevant_information,74,1277,85,4.629781246185303,0.0
914086081666019328,Two flights dispatched to evacuate Chinese in the Caribbean after Hurricane Maria https://t.co/cSLghxdWv8,informative,rescue_volunteering_or_donation_effort,"The tweet provides news regarding the evacuation of people following Hurricane Maria, which directly relates to displaced or affected individuals.",informative,affected_individuals,informative,affected_individuals,105,1266,46,2.379265069961548,0.0
901714497332809728,Hurricane Harvey Threatens Largest Flood Insurer https://t.co/9ZVWdqtWtR https://t.co/S8GqyBWA37,informative,infrastructure_and_utility_damage,"The tweet provides news regarding the economic impact of Hurricane Harvey on a major flood insurer, making it informative but falling under general news rather than specific physical damage or casualties.",informative,other_relevant_information,informative,other_relevant_information,96,1287,59,2.625627279281616,0.0
905878592185389056,Harvey: The jaw-dropping numbers behind the monster storm https://t.co/wIDl2j4D8P #USA #UnitedStates #News https://t.co/kS1RNl2hvM,informative,other_relevant_information,"The tweet provides news and data regarding Hurricane Harvey, making it informative. Since it focuses on general news/statistics rather than specific casualties or damage, it falls under 'other_relevant_information'.",informative,other_relevant_information,informative,other_relevant_information,130,1299,65,3.6582698822021484,0.0
921865301809123328,RT @CNNPolitics: FEMA actually can stay in Puerto Rico indefinitely https://t.co/UftlzlLKG5 https://t.co/72S6HitDeZ,not_informative,not_humanitarian,"The tweet provides news/political information regarding FEMA's presence in Puerto Rico following a disaster, which falls under general news/political remarks rather than specific damage or casualties.",informative,other_relevant_information,informative,other_relevant_information,115,1279,60,2.8236451148986816,0.0
905924160056168448,From @greentechmedia - Harvey shows the need for microgrids and distributed energy. https://t.co/j0vxONrrza https://t.co/aj2vYW7mme,informative,other_relevant_information,"The tweet mentions Hurricane Harvey and discusses the need for microgrids and distributed energy, making it an informative discussion/opinion regarding the disaster's aftermath/lessons.",informative,other_relevant_information,informative,other_relevant_information,131,1284,58,3.0716283321380615,0.0
922084689661263873,RT @Convertbond: Puerto Rico Bond Debt: $72B Unfunded Pension: $50B Population: 3.4m Maria Damage: $45B https://t.co/auo1UiaUll,informative,infrastructure_and_utility_damage,"The tweet provides economic data and reports the specific financial damage ($45B) caused by Hurricane Maria, making it informative news/reports about the disaster's aftermath.",informative,other_relevant_information,informative,other_relevant_information,127,1301,60,2.625739336013794,0.0
927244371606589441,"This is basically the ""Hurricane Maria will help the democrats"" argument a year ahead https://t.co/Z521JmZ2HN",informative,other_relevant_information,"The tweet explicitly mentions 'Hurricane Maria' and provides a political opinion/commentary regarding the disaster, making it informative but falling under general political remarks.",informative,other_relevant_information,informative,other_relevant_information,109,1284,56,3.368273973464966,0.0
910538158319611905,Missing school children in Mexico City amid the ruins of the hugeÂ earthquake https://t.co/AAYTC91kds https://t.co/i3AR8ZEOAW,informative,missing_or_found_people,"The tweet provides specific information regarding missing school children following an earthquake in Mexico City, making it informative and placing it in the missing_or_found_people category.",informative,missing_or_found_people,informative,missing_or_found_people,125,1292,61,2.776472806930542,0.0
904581253629804544,"RT @kimmiwizzle: the beach was calling my name, so was steve harvey.. https://t.co/vcJ3o05mkY",not_informative,not_humanitarian,"The tweet is personal banter about the beach and a celebrity, containing no mention of a disaster or any relevant humanitarian information.",not_informative,not_humanitarian,not_informative,not_humanitarian,93,1275,51,3.1239898204803467,0.0
920916661519007745,"Not only California, Northern Spain &amp; Portugal also got devastated by wildfires https://t.co/5s5mo7TLF9 https://t.co/e5e1SoW84U",informative,other_relevant_information,"The tweet provides news/information regarding the geographical spread of wildfires in Spain and Portugal, which falls under general disaster news/reports.",informative,other_relevant_information,informative,other_relevant_information,131,1285,52,2.8906850814819336,0.0
904991929305370625,⭐️⭐️New Entry⭐️⭐️ https://t.co/AmD1Xj0GpB ⭐️Its because of Harvey that I'm having flashbacks about Katrina. https://t.co/0x8MungG1O,informative,other_relevant_information,"The tweet mentions Hurricane Harvey and compares the experience to Katrina, representing a personal opinion/sentiment related to a specific disaster event.",informative,other_relevant_information,informative,other_relevant_information,131,1290,61,3.0080714225769043,0.0
923262758992465920,.@clarksvillepd Chaplain answering call for help in Puerto Rico -How you can too. https://t.co/TSBB9YLwgY https://t.co/uzRUiRCGfu,informative,other_relevant_information,"The tweet provides information on how to help/volunteer (chaplaincy) in response to a disaster in Puerto Rico, making it informative and a call for relief efforts.",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,129,1295,66,2.4812448024749756,0.0
909477788423479296,#SiegetheDay much needed r&amp;r after a long week of #Irma https://t.co/hx0xHQD2KZ,informative,other_relevant_information,"The tweet mentions 'Irma', referring to a specific disaster event, and expresses a personal sentiment regarding the aftermath. Since it contains a specific disaster keyword but no reports of casualties or damage, it is classified as informative and 'other_relevant_information'.",informative,other_relevant_information,informative,other_relevant_information,83,1284,77,3.358196973800659,0.0
912943041320833024,"Puerto Rico, with almost no electricity, endures stifling heat https://t.co/piGz11P1r1 âžœ https://t.co/zaEQYKQHpZ https://t.co/U7E1CA00kO",informative,infrastructure_and_utility_damage,"The tweet reports on the lack of electricity in Puerto Rico, which directly relates to utility damage/outages following a disaster.",informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,138,1310,53,2.3496150970458984,0.0
913444173046587394,Working w/our cabinet in between briefings. Hurricane Maria won't slow us down! #WeRMV @EducateIN @INeLearn https://t.co/HQYRo74qzp,informative,other_relevant_information,"The tweet explicitly mentions Hurricane Maria and expresses a political/operational stance regarding the disaster response, making it informative but falling under general remarks/opinions.",informative,other_relevant_information,informative,other_relevant_information,131,1295,56,2.972489833831787,0.0
909792571056115712,The Investigators with Diana Swain: How journalists covered hurricanes Harvey and Irma https://t.co/iVdHiOhqby https://t.co/RfWkRCgzJd,informative,other_relevant_information,"The tweet is informative as it discusses news reports regarding the journalistic coverage of hurricanes Harvey and Irma. It falls under 'other_relevant_information' because it is a news/media report about the disaster rather than a report of casualties, damage, or rescue efforts.",informative,other_relevant_information,informative,other_relevant_information,134,1291,79,3.544539213180542,0.0
923421787794395137,One of the first #solar + storage #Tesla Energy projects in Puerto Rico has come online | https://t.co/nbK9CUFEnY https://t.co/36NiWhUMwM,not_informative,not_humanitarian,"The tweet provides news regarding the activation of a solar and storage energy project in Puerto Rico, which is relevant to the disaster recovery and utility infrastructure context.",informative,other_relevant_information,informative,other_relevant_information,137,1297,56,2.3200504779815674,0.0
905756150750216192,"RT @DawgfishJ: Hurricane Irma is Threatening Us w Possible Cat 3 Conditions! Be Smart, Stay Safe! St Marys GA!!! https://t.co/JMxipqeFDj",informative,other_relevant_information,"The tweet provides a weather warning regarding Hurricane Irma's potential intensity (Category 3) and location (St Marys, GA), making it informative and falling under general weather warnings.",informative,other_relevant_information,informative,other_relevant_information,136,1284,63,3.5331735610961914,0.0
910658484257030144,"Battered, Not Broken: Pictures of Mexico After the Quake https://t.co/JbEPjOt8zg https://t.co/cnSJ9L88tU",informative,infrastructure_and_utility_damage,"The tweet provides visual reports (pictures) of the aftermath of an earthquake in Mexico, making it informative, but it does not specify casualties, missing persons, or specific infrastructure damage, thus falling into 'other_relevant_information'.",informative,other_relevant_information,informative,other_relevant_information,104,1292,72,3.8008930683135986,0.0
909446862578507776,Two men arrested for trying to steal power pole after #Irma. https://t.co/qUgxyHO0GN https://t.co/GMwabNhagF,not_informative,not_humanitarian,"The tweet reports news regarding criminal activity (theft of a power pole) in the aftermath of Hurricane Irma, making it informative. Since the subject is a news report about post-disaster activity that doesn't fit specific casualty or damage categories, it is classified as other_relevant_information.",informative,other_relevant_information,informative,other_relevant_information,108,1289,85,5.535589933395386,0.0
905706039462551552,"Pilot beats clock, Irma in daring airport escape https://t.co/d8rh9wyRkV https://t.co/f8GJ0K45i2",informative,other_relevant_information,"The tweet provides news regarding a pilot's escape from Hurricane Irma, making it informative about the disaster event, but it does not report casualties, damage, or specific humanitarian needs, thus falling into 'other_relevant_information'.",informative,other_relevant_information,informative,other_relevant_information,96,1278,72,4.705746650695801,0.0
910553306619027456,Terrified OAP dodges death TWICE in a matter of seconds as two panes of glass fall from theâ€¦ https://t.co/xf6s21pqyW https://t.co/XJCCaUAsad,informative,other_relevant_information,"The tweet reports a specific incident of falling glass during a disaster event, which serves as news/report of a near-miss incident. Since no injuries or specific infrastructure damage are confirmed, it falls under general news/other relevant information.",informative,other_relevant_information,informative,other_relevant_information,142,1291,87,12.91822338104248,0.0
909798840471080961,"ICYMI, @USCCB asks for 2nd collection for #Irma needs in U.S. parishes this weekend https://t.co/jUY6bnTOmG https://t.co/GxddeSNvEj",informative,other_relevant_information,The tweet is informative as it discusses relief efforts for Hurricane Irma and falls under the donation effort category because it specifically requests a collection/donation for those in need.,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,131,1303,64,2.382021903991699,0.0
918273289197416448,How You Can Help With the #California Fire Relief Efforts https://t.co/Yxc2ybxQph https://t.co/gSRBHfX8Bs,not_informative,not_humanitarian,"The tweet provides information on how to assist with California fire relief efforts, making it informative and specifically related to donation or relief efforts.",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,105,1289,57,3.0988550186157227,0.0
911611190714843136,Hurricane Maria/Mary: Advisory 30: Maria/Mary forecasted to track out into the Atlantic Ocean. https://t.co/bNR2ER3zfw,informative,other_relevant_information,"The tweet provides a weather forecast and advisory regarding the track of Hurricane Maria, making it informative. Since it focuses on a weather update rather than casualties, damage, or displacement, it falls under 'other_relevant_information'.",informative,other_relevant_information,informative,other_relevant_information,118,1287,71,3.4546525478363037,0.0
920430848398069760,Lost and Found: Keepsakes pulled from the ruins of California wildfires https://t.co/6Iiy4oWm6I https://t.co/sQHBtefdJU,informative,missing_or_found_people,"The tweet provides news/media content regarding the aftermath of the California wildfires (specifically items recovered from ruins), which is informative but does not report on casualties, missing persons, or specific infrastructure damage.",informative,other_relevant_information,informative,other_relevant_information,119,1280,65,3.3797874450683594,0.0
870574893280092160,MORA ' s action https://t.co/ug9BAyhhGf,not_informative,not_humanitarian,"The tweet contains no disaster-related keywords, context, or information; it appears to be a generic link or spam.",not_informative,not_humanitarian,not_informative,not_humanitarian,39,1259,51,2.634654998779297,0.0
927200670926680064,Almost there. Only $159 left for our 1pm goal. Please share! Donate at https://t.co/Nxn1JHrg9u https://t.co/g307LFjw0T,informative,rescue_volunteering_or_donation_effort,"The tweet is a call for donations to reach a specific financial goal, which falls under relief and donation efforts. While the specific disaster isn't named, the context of a fundraising goal implies it is related to a disaster response effort.",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,118,1289,89,3.756011486053467,0.0
912944540226609152,RT @AJEnglish: Devastated scenes after #HurricaneMaria https://t.co/loD2EMN8H5 https://t.co/j6gAErpwWg,informative,vehicle_damage,"The tweet is informative as it reports on the devastating scenes following Hurricane Maria. Since it provides general news/visual reports without specific mentions of casualties, missing persons, or infrastructure damage, it falls under 'other_relevant_information'.",informative,other_relevant_information,informative,other_relevant_information,102,1292,72,4.732761383056641,0.0
912944540226609152,RT @AJEnglish: Devastated scenes after #HurricaneMaria https://t.co/loD2EMN8H5 https://t.co/j6gAErpwWg,informative,vehicle_damage,"The tweet is informative as it reports on the devastating scenes following Hurricane Maria. Since it provides general news/visual reports without specific mentions of casualties, missing persons, or infrastructure damage, it falls under 'other_relevant_information'.",informative,other_relevant_information,informative,other_relevant_information,102,1292,72,4.334319591522217,0.0
913471588443488257,Thousands are lining up for cruise ship leaving the island #sanjuan #puertorico #hurricanemaria #cnn https://t.co/42ADq5TgFN,informative,other_relevant_information,"The tweet provides news about people attempting to leave the island via cruise ship following Hurricane Maria, making it informative. Since it describes people in the process of evacuation/displacement, it falls under 'affected_individuals'.",informative,affected_individuals,informative,affected_individuals,124,1291,66,5.120768308639526,0.0
909447640567476224,American flag standing tall after Irma takes down 30-foot pine https://t.co/vxKml4edkX https://t.co/pknf0m79sZ,informative,other_relevant_information,"The tweet provides information about the aftermath of Hurricane Irma, specifically mentioning a fallen 30-foot pine tree, which constitutes physical damage to the environment/infrastructure.",informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,110,1293,69,5.065833806991577,0.0
910128655023534080,Key West Catholic school struggles to reopen after Hurricane Irma https://t.co/41l0Rq08Qu #Catholic https://t.co/6N0OHA86r0,informative,affected_individuals,"The tweet reports on a school's struggle to reopen following Hurricane Irma, which implies damage to the building or its facilities. This falls under infrastructure damage as it relates to the aftermath of the disaster affecting a building.",informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,123,1281,71,3.9851491451263428,0.0
909915055243841541,Irma got you down? We have something to cheer you up! We're extending our Labor Day special! Visit us‚Ä¶ https://t.co/TU7dJi62kB,informative,other_relevant_information,"The tweet mentions 'Irma' (Hurricane Irma), making it informative as it references the disaster, but the content is a commercial promotion rather than a report of damage or casualties, placing it in 'other_relevant_information'.",informative,other_relevant_information,informative,other_relevant_information,128,1282,72,2.4491543769836426,0.0
915318824357859328,EPN: Tragedies Have Brought Army and Citizens Closer https://t.co/t2U7CON9LX #mexicoearthquake #news #Mexico https://t.co/lhi2vq260Q,not_informative,not_humanitarian,The tweet is informative as it discusses the social impact of the earthquake (army and citizens coming closer) and includes a specific disaster hashtag (#mexicoearthquake). It falls under 'other_relevant_information' because it provides news/commentary rather than reporting specific casualties or damage.,informative,other_relevant_information,informative,other_relevant_information,132,1300,83,3.289376735687256,0.0
918313549318955008,Massive destruction from California wildfires https://t.co/Euoo4wMgwp https://t.co/YoCxmJZg4p,informative,infrastructure_and_utility_damage,"The tweet provides news/reports regarding the massive destruction caused by the California wildfires, making it informative. Since it describes general destruction without specifying casualties, missing persons, or specific infrastructure damage, it falls under 'other_relevant_information'.",informative,other_relevant_information,informative,other_relevant_information,93,1283,73,3.6853580474853516,0.0
