tweet_id,tweet_text,true_text_info,true_text_human,predicted_reasoning,predicted_info,predicted_category,mapped_predicted_info,mapped_predicted_category,tweet_text_char_count,token_in_use,token_out_use,latency_seconds,temperature
909484808404967425,Irma Survivor Tells Trump: “Obama Was Playing Golf During The Last Hurricane” https://t.co/54RdxKiad3,informative,other_relevant_information,"The tweet references Hurricane Irma and includes a survivor's comment comparing the current hurricane response to Obama's actions during a previous storm. While it mentions the disaster context (Hurricane Irma), the content is primarily a political opinion rather than a direct report on casualties, damage, evacuations, or relief efforts. It does not describe any immediate humanitarian situation but expresses commentary on leadership during disasters.",informative,other_relevant_information,informative,other_relevant_information,101,1287,115,1.0508918762207031,0.0
928673108432736256,New Puerto Rico Flag with Raindrops Postcard https://t.co/Al4kzyQ084 More Designs https://t.co/AXbRlLG0h4 #zazzle https://t.co/8yjWFZyZbr,not_informative,not_humanitarian,"The tweet promotes a postcard design featuring a new Puerto Rico flag with raindrops, along with links to more designs on Zazzle. There is no mention of any disaster, casualties, damage, or humanitarian situation. The content is purely commercial and unrelated to any disaster event.",not_informative,not_humanitarian,not_informative,not_humanitarian,137,1313,96,0.8673465251922607,0.0
910524535757262851,"Photos show destruction, damage from Hurricane Maria https://t.co/VeK9i0TBFt https://t.co/fkBaDhjNUQ",informative,infrastructure_and_utility_damage,"The tweet shares photos showing destruction and damage caused by Hurricane Maria, indicating firsthand visual documentation of the storm's impact. This constitutes disaster-related information and falls under infrastructure and utility damage due to the focus on structural destruction.",informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,100,1292,84,0.7878985404968262,0.0
914848052766236672,Remnants of hurricane Maria meant blustery weather round the Loch but very pleased to see family of swans back https://t.co/lVvW5tXK7r,informative,other_relevant_information,"The tweet references Hurricane Maria's remnants causing blustery weather, which indicates ongoing weather impacts from the disaster. It also mentions the return of swans, suggesting environmental recovery, but the core content relates to post-disaster weather conditions. This qualifies as disaster-related information despite not involving human casualties or damage.",informative,other_relevant_information,informative,other_relevant_information,134,1296,100,0.8489947319030762,0.0
916037408528801792,@CarmenYulinCruz Military Mission to help Puerto Rico Contact me for details You are not alone https://t.co/KEnSy4mP64,informative,rescue_volunteering_or_donation_effort,"The tweet mentions a military mission to assist Puerto Rico, indicating organized support efforts following a disaster. It invites contact for details and offers solidarity, which aligns with coordinated humanitarian actions. The focus is on aid deployment rather than casualties, missing persons, or infrastructure damage.",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,118,1292,98,0.9472718238830566,0.0
901805456213102593,Pictures from the Heights neighborhood in #Houston. Water is rising. #Harvey https://t.co/xsGzUA92dF,informative,infrastructure_and_utility_damage,"The tweet shares real-time visual evidence from the Heights neighborhood in Houston during Hurricane Harvey, indicating rising water levels. This constitutes an on-the-ground update about flood conditions, which qualifies as disaster-related information.",informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,100,1288,81,0.8231744766235352,0.0
910613883613847553,Relatives say children missing after a school collapsed in Mexico's deadly earthquake have sent WhatsApp messages. https://t.co/mz1jHrEcCB,informative,missing_or_found_people,"The tweet reports that children are missing after a school collapsed during an earthquake, based on WhatsApp messages sent by them. This indicates ongoing search efforts for missing persons following structural collapse due to seismic activity.",informative,missing_or_found_people,informative,missing_or_found_people,138,1290,78,0.7867357730865479,0.0
909439057150832640,Islanders tell of terror with prisoners on loose following Hurricane Irma https://t.co/fOUscBLM6i https://t.co/Oc7bc0Cg05,informative,other_relevant_information,"The tweet references Hurricane Irma and describes a situation involving prisoners being on the loose, which indicates a breakdown in order during the disaster's aftermath. This constitutes disaster-related information, specifically reporting on secondary consequences like civil unrest or security issues post-hurricane. While there are no direct reports of injuries, missing persons, or physical damage, the content reflects a significant humanitarian concern tied to the disaster context.",informative,other_relevant_information,informative,other_relevant_information,121,1295,118,1.1108124256134033,0.0
916103691224141829,"RT @lindsayaellis: Here's what 51,000 pounds of donated goods from Houston to Puerto Rico looks like. https://t.co/0vzOIe7ZtA",informative,rescue_volunteering_or_donation_effort,"The tweet shares a visual representation of 51,000 pounds of donated goods being sent from Houston to Puerto Rico, indicating a humanitarian donation effort following a disaster. It directly references aid delivery, which falls under organized relief activities.",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,125,1303,93,0.9922511577606201,0.0
918112951592280064,"RT @tomstandage: Wow. ""Fallout""-like post-apocalyptic scene in Santa Rosa after wildfire https://t.co/m1n0kwmZ5O https://t.co/zoO7iBmN5W",informative,infrastructure_and_utility_damage,"The tweet references a 'Fallout'-like post-apocalyptic scene in Santa Rosa following a wildfire, indicating visible destruction and aftermath. It includes visual evidence via links, suggesting significant environmental and structural damage caused by the fire. The description focuses on the widespread devastation rather than casualties, missing persons, or direct humanitarian efforts.",informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,136,1308,104,0.9808619022369385,0.0
877812373251178496,7 houses 4 families 21 people including #children still buried iat Pahiyangala landslide #FloodSL https://t.co/RCAhviP9c9,informative,missing_or_found_people,"The tweet reports that 21 people, including children, are still buried following a landslide in Pahiyangala, indicating ongoing life-threatening conditions. This constitutes a clear report of missing persons trapped under debris, which falls under the 'missing_or_found_people' category due to the emphasis on individuals unaccounted for after the disaster.",informative,missing_or_found_people,informative,missing_or_found_people,121,1297,107,0.9181201457977295,0.0
913241636590645248,Hurricane Maria survivor: 'I feared for our lives' https://t.co/mvnmvdfTZQ https://t.co/5n6VVHf45Z,informative,missing_or_found_people,"The tweet references Hurricane Maria and includes a firsthand account from a survivor expressing fear for their life, indicating direct personal experience with the disaster's impact. This qualifies as disaster-related information and reflects the emotional and psychological toll on affected individuals.",informative,affected_individuals,informative,affected_individuals,98,1296,84,0.8313331604003906,0.0
909687707533742081,Trump hands out sandwiches to Irma survivors and vows to help Florida rebuild https://t.co/tFmWKecr3c https://t.co/hJDu2VKB0J,informative,rescue_volunteering_or_donation_effort,"The tweet describes President Trump handing out food to survivors of Hurricane Irma and committing to help rebuild Florida, indicating organized aid distribution in the disaster's aftermath. This constitutes a humanitarian effort focused on relief provision, even though it involves political figures.",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,125,1296,152,1.3340299129486084,0.0
870606991701364736,Photo from Sri-lanka where Pakistan Navy conducted relief operations after flood https://t.co/Uga1YH8TBa,informative,rescue_volunteering_or_donation_effort,"The tweet references flood relief operations conducted by the Pakistan Navy in Sri Lanka, indicating active humanitarian response efforts post-disaster. It provides context about international aid involvement, which falls under organized rescue and donation activities.",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,104,1284,86,0.824683666229248,0.0
909855344867737601,Webcast: Tune in on Sept 18 for insight into the tax impacts of hurricanes #Harvey + #Irma. Details here:… https://t.co/V6twf9ir0i,informative,other_relevant_information,"The tweet promotes a webcast discussing the tax impacts of hurricanes Harvey and Irma, which are specific disaster events. It provides information about an upcoming event focused on post-disaster economic consequences, making it relevant to the disaster context. While it does not report immediate humanitarian conditions like injuries or damage, it falls under general disaster-related commentary.",informative,other_relevant_information,informative,other_relevant_information,130,1301,105,0.930250883102417,0.0
905960092822003712,"RT @tveitdal: Where Harvey is hitting hardest, 80 percent lack flood insurance https://t.co/p0xVVe3kNP https://t.co/xaHjtRRGMq",informative,affected_individuals,"The tweet references Hurricane Harvey and highlights that 80% of affected areas lack flood insurance, which provides relevant context about vulnerability and preparedness during the disaster. This constitutes a disaster-related update, making it informative. The focus is on systemic risk and insurance coverage gaps rather than direct casualties, missing persons, infrastructure damage, or relief efforts, so it best fits under 'other_relevant_information'.",informative,other_relevant_information,informative,other_relevant_information,126,1302,119,0.9996254444122314,0.0
911795195368415232,#PuertoRico #utuado #utuadopuertorico No contact with my family since hurricane Maria. ὡEὤFἿD἟5἟7 https://t.co/tua2APTAoG,informative,missing_or_found_people,"The tweet mentions a lack of contact with family since Hurricane Maria, indicating ongoing personal distress and disruption due to the disaster. It reflects the impact on individuals following the hurricane, specifically highlighting communication breakdowns in the aftermath.",informative,affected_individuals,informative,affected_individuals,121,1311,81,0.7085340023040771,0.0
904461512164519939,"Jilted Lover, Growing Companies, Hurricane Harvey https://t.co/KaFdqxcPKC https://t.co/0iMCAM2BXY",not_informative,not_humanitarian,"The tweet references 'Hurricane Harvey,' but the surrounding context ('Jilted Lover, Growing Companies') suggests satire or unrelated commentary without any actual disaster-related information such as damage, casualties, or relief efforts. No actionable or descriptive details about the event's impact are provided.",not_informative,not_humanitarian,not_informative,not_humanitarian,97,1292,195,1.709956407546997,0.0
909897041576329216,Lee communities still reeling from Irma.https://t.co/sDldXIOlzY https://t.co/kZAJgJKVyX,informative,other_relevant_information,"The tweet references Lee communities still reeling from Hurricane Irma, indicating ongoing impacts from the disaster. While it does not describe specific injuries, missing persons, damage, or relief efforts, it acknowledges the continued aftermath of the storm, which qualifies as disaster-related information.",informative,other_relevant_information,informative,other_relevant_information,87,1289,91,0.8368415832519531,0.0
921164213413974017,Rescue Groups Come Together to Save #Animals Trapped in California #Wildfires https://t.co/feozCtH68G #AnimalRescue https://t.co/oxOCStWYtY,informative,rescue_volunteering_or_donation_effort,"The tweet reports on rescue efforts specifically targeting animals trapped in California wildfires, indicating active disaster response activity. It highlights organized animal rescue operations amid an ongoing wildfire event, which constitutes humanitarian action during a disaster.",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,139,1305,85,0.7432501316070557,0.0
909477271206952960,"Coast Guard Investigative Service Agents inspect sailboats damaged by Hurricane Irma in Key West, Florida.‚Ä¶ https://t.co/HXuUFPYafx",informative,vehicle_damage,"The tweet reports on Coast Guard agents inspecting sailboats damaged by Hurricane Irma in Key West, Florida, which indicates post-disaster assessment of property damage. The mention of Hurricane Irma confirms a disaster context, and the focus is specifically on damaged vessels, making it relevant to disaster aftermath. Although no human casualties or evacuations are mentioned, the damage to boats falls under physical asset destruction caused by the storm.",informative,vehicle_damage,informative,vehicle_damage,133,1293,118,0.816598653793335,0.0
908525619037732865,@TCPalm Could you do a story on my grandparents to help raise $$ for a new home? #HurricaneIrmaRecovery #Tornado https://t.co/iXP5GALYdn,informative,rescue_volunteering_or_donation_effort,"The tweet references Hurricane Irma recovery and mentions a personal request for financial help to rebuild a home, indicating the individual is affected by the disaster. While it does not report injuries, missing persons, or immediate damage, it clearly conveys the impact on an individual's life post-disaster, making it informative. The primary focus is on the personal hardship and need for support, which aligns with 'affected_individuals'.",informative,affected_individuals,informative,affected_individuals,136,1299,122,0.8104071617126465,0.0
920053496245866496,"California fire takes Sally Lewis, 90, businesswoman who loved the outdoors https://t.co/MjOmLHH27V https://t.co/Ndj8ExjxQ3",informative,injured_or_dead_people,"The tweet reports the death of an individual, Sally Lewis, due to the California fire, which directly indicates a fatality. The mention of her age and profession adds context but does not detract from the core fact of a death caused by the disaster. This makes it clearly informative and falls under the highest-priority category: injured_or_dead_people.",informative,injured_or_dead_people,informative,injured_or_dead_people,123,1299,110,1.203747034072876,0.0
921443803457781766,Back in Florida. Will head home in a couple days. Missing Puerto Rico already. @Nix_km https://t.co/FPAo0FqmUo,not_informative,not_humanitarian,"The tweet expresses personal sentiment about returning to Florida and missing Puerto Rico, but does not mention any disaster-related events, impacts, or conditions. There is no reference to casualties, damage, evacuations, or relief efforts. The mention of Puerto Rico may imply a connection to a past disaster, but the tweet itself conveys only subjective feelings without reporting on the disaster or its aftermath.",not_informative,not_humanitarian,not_informative,not_humanitarian,110,1292,116,1.2398712635040283,0.0
930193943408586752,pray to #kermanshah #IRAN ὢ2ὢ2 #earthquake . . . . https://t.co/6pQBRZ17PD,informative,other_relevant_information,"The tweet mentions '#kermanshah #IRAN #earthquake' and expresses prayers, indicating awareness of a specific earthquake event. Although it lacks detailed information like casualties or damage, the explicit reference to a disaster (earthquake) with location tags makes it informative. The primary content is an expression of solidarity tied directly to the disaster, fitting the 'other_relevant_information' category.",informative,other_relevant_information,informative,other_relevant_information,74,1297,118,0.8205733299255371,0.0
914086081666019328,Two flights dispatched to evacuate Chinese in the Caribbean after Hurricane Maria https://t.co/cSLghxdWv8,informative,rescue_volunteering_or_donation_effort,"The tweet reports on official actions taken in response to Hurricane Maria, specifically mentioning the dispatch of two flights to evacuate Chinese nationals from the Caribbean. This constitutes disaster-related information involving evacuations due to a hurricane. The primary focus is on the movement of affected individuals, which aligns with the 'affected_individuals' category.",informative,affected_individuals,informative,affected_individuals,105,1282,102,0.710568904876709,0.0
901714497332809728,Hurricane Harvey Threatens Largest Flood Insurer https://t.co/9ZVWdqtWtR https://t.co/S8GqyBWA37,informative,infrastructure_and_utility_damage,"The tweet references Hurricane Harvey, a major disaster event, and discusses its threat to a large flood insurer, indicating it conveys news or analysis about the disaster's impact on financial systems. While it does not report casualties, evacuations, or physical damage directly, it provides relevant context about the broader consequences of the hurricane.",informative,other_relevant_information,informative,other_relevant_information,96,1295,103,1.1199982166290283,0.0
905878592185389056,Harvey: The jaw-dropping numbers behind the monster storm https://t.co/wIDl2j4D8P #USA #UnitedStates #News https://t.co/kS1RNl2hvM,informative,other_relevant_information,"The tweet references Hurricane Harvey and discusses the storm's impact using terms like 'monster storm,' indicating it conveys disaster-related news. It links to an article discussing the storm’s scale, which qualifies as general disaster reporting. No specific casualties, missing persons, infrastructure damage, or relief efforts are mentioned, so the primary focus is on the storm itself rather than humanitarian consequences.",informative,other_relevant_information,informative,other_relevant_information,130,1303,113,0.7709312438964844,0.0
921865301809123328,RT @CNNPolitics: FEMA actually can stay in Puerto Rico indefinitely https://t.co/UftlzlLKG5 https://t.co/72S6HitDeZ,not_informative,not_humanitarian,"The tweet shares a news update from CNN Politics about FEMA's ability to remain in Puerto Rico indefinitely, which relates to the ongoing disaster response following a hurricane or similar event. While it does not describe casualties, damage, or direct humanitarian needs, it provides relevant political and logistical information about disaster recovery efforts.",informative,other_relevant_information,informative,other_relevant_information,115,1295,99,0.7168419361114502,0.0
905924160056168448,From @greentechmedia - Harvey shows the need for microgrids and distributed energy. https://t.co/j0vxONrrza https://t.co/aj2vYW7mme,informative,other_relevant_information,"The tweet references Hurricane Harvey and discusses the importance of microgrids and distributed energy, indicating a commentary on disaster resilience and infrastructure response. It is clearly tied to the disaster event and provides relevant insight into energy systems during crises.",informative,other_relevant_information,informative,other_relevant_information,131,1300,84,0.9431304931640625,0.0
922084689661263873,RT @Convertbond: Puerto Rico Bond Debt: $72B Unfunded Pension: $50B Population: 3.4m Maria Damage: $45B https://t.co/auo1UiaUll,informative,infrastructure_and_utility_damage,"The tweet references Hurricane Maria's impact on Puerto Rico, citing specific financial damages ($45B), which indicates it discusses the disaster's aftermath. It provides economic data related to the hurricane's consequences, falling under general disaster-related commentary rather than direct reports of casualties, evacuations, or infrastructure damage. Therefore, it qualifies as informative but does not fit into the more specific humanitarian categories.",informative,other_relevant_information,informative,other_relevant_information,127,1308,116,1.3052287101745605,0.0
927244371606589441,"This is basically the ""Hurricane Maria will help the democrats"" argument a year ahead https://t.co/Z521JmZ2HN",informative,other_relevant_information,"The tweet references Hurricane Maria, a past disaster, and draws a political analogy about its impact. While it mentions the hurricane, it does so in a metaphorical and opinionated way rather than reporting on current disaster conditions, casualties, damage, or relief efforts. There is no direct humanitarian information conveyed.",not_informative,not_humanitarian,not_informative,not_humanitarian,109,1290,100,0.7182974815368652,0.0
910538158319611905,Missing school children in Mexico City amid the ruins of the hugeÂ earthquake https://t.co/AAYTC91kds https://t.co/i3AR8ZEOAW,informative,missing_or_found_people,"The tweet mentions missing school children in Mexico City following a major earthquake, indicating a specific disaster-related alert. The focus on missing individuals directly points to a humanitarian concern regarding people unaccounted for after the event.",informative,missing_or_found_people,informative,missing_or_found_people,125,1295,81,0.6611630916595459,0.0
904581253629804544,"RT @kimmiwizzle: the beach was calling my name, so was steve harvey.. https://t.co/vcJ3o05mkY",not_informative,not_humanitarian,"The tweet is a lighthearted, personal comment referencing a beach and Steve Harvey, with no mention of any disaster, emergency, damage, casualties, or humanitarian situation. It appears to be unrelated banter or humor, possibly referencing a TV show or vacation desire. There are no keywords or context indicating a disaster event.",not_informative,not_humanitarian,not_informative,not_humanitarian,93,1293,106,1.166264295578003,0.0
920916661519007745,"Not only California, Northern Spain &amp; Portugal also got devastated by wildfires https://t.co/5s5mo7TLF9 https://t.co/e5e1SoW84U",informative,other_relevant_information,"The tweet mentions that Northern Spain and Portugal were devastated by wildfires, indicating a disaster-related event. It references the impact of wildfires in these regions, which constitutes relevant disaster information. Although it does not specify casualties, evacuations, or damage details, the mention of widespread devastation implies significant consequences, fitting under general disaster reporting.",informative,other_relevant_information,informative,other_relevant_information,131,1300,103,1.1031806468963623,0.0
904991929305370625,⭐️⭐️New Entry⭐️⭐️ https://t.co/AmD1Xj0GpB ⭐️Its because of Harvey that I'm having flashbacks about Katrina. https://t.co/0x8MungG1O,informative,other_relevant_information,"The tweet references Hurricane Harvey and connects it to personal trauma from Hurricane Katrina, indicating a psychological impact related to past disasters. While it expresses emotional distress, it does not report any current casualties, evacuations, damage, or relief efforts. The content is focused on personal memory and emotional response rather than factual disaster updates.",informative,other_relevant_information,informative,other_relevant_information,131,1312,102,1.1255898475646973,0.0
923262758992465920,.@clarksvillepd Chaplain answering call for help in Puerto Rico -How you can too. https://t.co/TSBB9YLwgY https://t.co/uzRUiRCGfu,informative,other_relevant_information,"The tweet mentions a chaplain responding to a call for help in Puerto Rico, indicating active humanitarian response efforts following a disaster. It also promotes how others can contribute, which aligns with volunteer and donation initiatives. The context implies an ongoing disaster response, making it informative and focused on aid mobilization.",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,129,1301,105,0.7541613578796387,0.0
909477788423479296,#SiegetheDay much needed r&amp;r after a long week of #Irma https://t.co/hx0xHQD2KZ,informative,other_relevant_information,"The tweet references '#Irma', which indicates Hurricane Irma, a known disaster event. However, the content focuses on personal relief ('much needed r&r') after a stressful week, not on any disaster impact, casualties, damage, or humanitarian efforts. It expresses sentiment rather than reporting disaster-related information.",not_informative,not_humanitarian,not_informative,not_humanitarian,83,1289,100,0.7028250694274902,0.0
912943041320833024,"Puerto Rico, with almost no electricity, endures stifling heat https://t.co/piGz11P1r1 âžœ https://t.co/zaEQYKQHpZ https://t.co/U7E1CA00kO",informative,infrastructure_and_utility_damage,"The tweet describes Puerto Rico's ongoing struggle with near-total electricity loss and extreme heat, indicating significant utility disruption and adverse conditions affecting residents. This constitutes disaster-related information about infrastructure and utility damage due to prolonged blackouts.",informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,138,1314,84,0.8195080757141113,0.0
913444173046587394,Working w/our cabinet in between briefings. Hurricane Maria won't slow us down! #WeRMV @EducateIN @INeLearn https://t.co/HQYRo74qzp,informative,other_relevant_information,"The tweet references Hurricane Maria and mentions working through briefings despite the storm, indicating awareness of the ongoing disaster. While it expresses resilience and determination, it does not report any casualties, injuries, damage, evacuations, or relief efforts. The tone is supportive but lacks specific humanitarian details.",informative,other_relevant_information,informative,other_relevant_information,131,1301,96,0.7300372123718262,0.0
909792571056115712,The Investigators with Diana Swain: How journalists covered hurricanes Harvey and Irma https://t.co/iVdHiOhqby https://t.co/RfWkRCgzJd,informative,other_relevant_information,"The tweet links to a news segment discussing how journalists covered Hurricanes Harvey and Irma, indicating it shares reporting or commentary on the disaster. While it does not describe immediate impacts like injuries or damage, it provides context about media coverage during the event, which qualifies as disaster-related information.",informative,other_relevant_information,informative,other_relevant_information,134,1296,94,0.7379937171936035,0.0
923421787794395137,One of the first #solar + storage #Tesla Energy projects in Puerto Rico has come online | https://t.co/nbK9CUFEnY https://t.co/36NiWhUMwM,not_informative,not_humanitarian,"The tweet announces the activation of a solar and storage energy project in Puerto Rico, which is relevant to post-disaster recovery efforts following a major storm or disaster. While it does not report casualties, damage, or immediate humanitarian needs, it provides important infrastructure-related news about renewable energy deployment in a disaster-affected region.",informative,other_relevant_information,informative,other_relevant_information,137,1303,102,0.9358532428741455,0.0
905756150750216192,"RT @DawgfishJ: Hurricane Irma is Threatening Us w Possible Cat 3 Conditions! Be Smart, Stay Safe! St Marys GA!!! https://t.co/JMxipqeFDj",informative,other_relevant_information,"The tweet shares a weather alert about Hurricane Irma potentially reaching Category 3 strength, which constitutes a disaster-related warning. It urges caution and mentions a specific location (St Marys, GA), indicating it provides timely information relevant to the hurricane threat. This fits under general disaster updates rather than specific casualties, damage, or humanitarian actions.",informative,other_relevant_information,informative,other_relevant_information,136,1302,105,0.740471601486206,0.0
910658484257030144,"Battered, Not Broken: Pictures of Mexico After the Quake https://t.co/JbEPjOt8zg https://t.co/cnSJ9L88tU",informative,infrastructure_and_utility_damage,"The tweet references the earthquake in Mexico and shares pictures depicting the aftermath, indicating it provides visual documentation of the disaster's impact. While it does not report specific casualties, injuries, or rescue efforts, it conveys firsthand evidence of the quake's effects, which qualifies as disaster-related information.",informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,104,1297,98,0.9326632022857666,0.0
909446862578507776,Two men arrested for trying to steal power pole after #Irma. https://t.co/qUgxyHO0GN https://t.co/GMwabNhagF,not_informative,not_humanitarian,"The tweet mentions arrests related to stealing a power pole after Hurricane Irma, indicating post-disaster law and order issues. While it references infrastructure damage indirectly through the stolen power pole, the primary focus is on criminal activity rather than physical damage or humanitarian impact. Therefore, it falls under general post-disaster reporting.",informative,other_relevant_information,informative,other_relevant_information,108,1295,100,0.973405122756958,0.0
905706039462551552,"Pilot beats clock, Irma in daring airport escape https://t.co/d8rh9wyRkV https://t.co/f8GJ0K45i2",informative,other_relevant_information,"The tweet references Hurricane Irma and describes a dramatic escape from an airport, indicating it relates to the disaster's impact. While it highlights a personal incident involving a pilot, the focus is on the event's unfolding during the storm rather than casualties, missing persons, or infrastructure damage. Thus, it falls under general disaster-related reporting without fitting into higher-priority humanitarian categories.",informative,other_relevant_information,informative,other_relevant_information,96,1295,112,0.9024462699890137,0.0
910553306619027456,Terrified OAP dodges death TWICE in a matter of seconds as two panes of glass fall from theâ€¦ https://t.co/xf6s21pqyW https://t.co/XJCCaUAsad,informative,other_relevant_information,"The tweet describes a near-miss incident where an elderly person narrowly avoids injury from falling glass, indicating a sudden structural hazard. This suggests potential building damage due to a disaster event, making it relevant to infrastructure safety concerns.",informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,142,1309,85,0.7231578826904297,0.0
909798840471080961,"ICYMI, @USCCB asks for 2nd collection for #Irma needs in U.S. parishes this weekend https://t.co/jUY6bnTOmG https://t.co/GxddeSNvEj",informative,other_relevant_information,"The tweet references Hurricane Irma and promotes a second collection effort by the USCCB for disaster relief in U.S. parishes, indicating organized donation activities. It provides actionable information about fundraising efforts tied to the hurricane's aftermath.",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,131,1307,90,1.0047309398651123,0.0
