tweet_id,tweet_text,true_text_info,true_text_human,predicted_reasoning,predicted_category,mapped_predicted_info,mapped_predicted_category,tweet_text_char_count,token_in_use,token_out_use,latency_seconds,temperature
909484808404967425,Irma Survivor Tells Trump: “Obama Was Playing Golf During The Last Hurricane” https://t.co/54RdxKiad3,informative,other_relevant_information,"This tweet is a political statement comparing presidents' responses during hurricanes, not providing any specific disaster impact information such as casualties, damage, or relief efforts. It references Hurricane Irma but focuses on political commentary rather than humanitarian or infrastructure details.",other_relevant_information,informative,other_relevant_information,101,1160,66,11.978940725326538,0.0
928673108432736256,New Puerto Rico Flag with Raindrops Postcard https://t.co/Al4kzyQ084 More Designs https://t.co/AXbRlLG0h4 #zazzle https://t.co/8yjWFZyZbr,not_informative,not_humanitarian,"The tweet is about a 'New Puerto Rico Flag with Raindrops Postcard' and contains promotional links and hashtags (#zazzle). It is commercial/spam content, not related to any specific disaster or humanitarian impact.",not_informative,not_informative,not_humanitarian,137,1180,64,8.39133334159851,0.0
910524535757262851,"Photos show destruction, damage from Hurricane Maria https://t.co/VeK9i0TBFt https://t.co/fkBaDhjNUQ",informative,infrastructure_and_utility_damage,"The tweet explicitly mentions 'Photos show destruction, damage from Hurricane Maria' — the key words 'destruction' and 'damage' refer to structural and environmental harm rather than injuries, deaths, missing persons, or relief efforts. Since the tweet focuses on property and infrastructure damage caused by the hurricane, it fits best under infrastructure_and_utility_damage.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,100,1162,94,10.415244340896606,0.0
914848052766236672,Remnants of hurricane Maria meant blustery weather round the Loch but very pleased to see family of swans back https://t.co/lVvW5tXK7r,informative,other_relevant_information,"The tweet mentions 'remnants of hurricane Maria' but focuses on personal enjoyment of seeing swans in blustery weather, not any damage, casualties, or disaster impact. It is a casual observation rather than an informative report.",not_informative,not_informative,not_humanitarian,134,1167,65,11.403892755508423,0.0
916037408528801792,@CarmenYulinCruz Military Mission to help Puerto Rico Contact me for details You are not alone https://t.co/KEnSy4mP64,informative,rescue_volunteering_or_donation_effort,"The tweet offers a Military Mission to help Puerto Rico and directs people to contact for details, which is a clear example of an organized relief or rescue effort.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,118,1161,57,4.553913593292236,0.0
901805456213102593,Pictures from the Heights neighborhood in #Houston. Water is rising. #Harvey https://t.co/xsGzUA92dF,informative,infrastructure_and_utility_damage,"The tweet describes rising water in a Houston neighborhood, indicating flooding — a clear example of infrastructure and utility damage, as flooded streets impact the built environment. No deaths, injuries, missing persons, vehicle focus, rescue efforts, or other specific categories are evident.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,100,1160,74,4.189658880233765,0.0
910613883613847553,Relatives say children missing after a school collapsed in Mexico's deadly earthquake have sent WhatsApp messages. https://t.co/mz1jHrEcCB,informative,missing_or_found_people,"The tweet explicitly states 'children missing after a school collapsed' and mentions relatives receiving WhatsApp messages from them, indicating a search for specific missing individuals.",missing_or_found_people,informative,missing_or_found_people,138,1161,49,5.120740175247192,0.0
909439057150832640,Islanders tell of terror with prisoners on loose following Hurricane Irma https://t.co/fOUscBLM6i https://t.co/Oc7bc0Cg05,informative,other_relevant_information,"The tweet mentions 'terror with prisoners on loose' following Hurricane Irma, which refers to public safety concerns (escaped prisoners) rather than direct disaster impacts like casualties, injuries, infrastructure damage, or rescue efforts. Since it reports a relevant secondary consequence of the disaster but does not fit any of the higher-priority specific categories, it best falls under other_relevant_information.",other_relevant_information,informative,other_relevant_information,121,1166,95,9.012263059616089,0.0
916103691224141829,"RT @lindsayaellis: Here's what 51,000 pounds of donated goods from Houston to Puerto Rico looks like. https://t.co/0vzOIe7ZtA",informative,rescue_volunteering_or_donation_effort,"The tweet describes 51,000 pounds of donated goods being sent from Houston to Puerto Rico, clearly referring to an organized donation and relief effort. This fits the 'rescue_volunteering_or_donation_effort' category as it involves humanitarian aid and relief distribution.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,125,1171,79,4.055001735687256,0.0
918112951592280064,"RT @tomstandage: Wow. ""Fallout""-like post-apocalyptic scene in Santa Rosa after wildfire https://t.co/m1n0kwmZ5O https://t.co/zoO7iBmN5W",informative,infrastructure_and_utility_damage,"The tweet shares a link to a news article about a post-apocalyptic scene in Santa Rosa after a wildfire, using a 'Fallout'-like comparison. It does not mention specific casualties, injuries, infrastructure damage, evacuations, rescue efforts, or vehicle damage; it is a general news/opinion reference to the aftermath of a specific disaster.",other_relevant_information,informative,other_relevant_information,136,1179,89,5.368589401245117,0.0
877812373251178496,7 houses 4 families 21 people including #children still buried iat Pahiyangala landslide #FloodSL https://t.co/RCAhviP9c9,informative,missing_or_found_people,"The tweet reports that 7 houses and 21 people (including children) are still buried under a landslide, indicating affected individuals who are trapped/stranded rather than confirmed deaths or specific named missing persons, so it fits 'affected_individuals' as per the priority rules.",affected_individuals,informative,affected_individuals,121,1167,75,6.94124698638916,0.0
913241636590645248,Hurricane Maria survivor: 'I feared for our lives' https://t.co/mvnmvdfTZQ https://t.co/5n6VVHf45Z,informative,missing_or_found_people,"The tweet quotes a Hurricane Maria survivor expressing fear for their life, which focuses on the personal experience of a survivor without mentioning any deaths, injuries, or specific infrastructure damage.",affected_individuals,informative,affected_individuals,98,1167,52,7.681407451629639,0.0
909687707533742081,Trump hands out sandwiches to Irma survivors and vows to help Florida rebuild https://t.co/tFmWKecr3c https://t.co/hJDu2VKB0J,informative,rescue_volunteering_or_donation_effort,"The tweet describes Trump handing out sandwiches to Irma survivors and vowing to help rebuild, which is a relief distribution and aid effort. No deaths, injuries, missing people, infrastructure damage, or vehicle damage are mentioned. The primary focus is on organized humanitarian assistance (food distribution and rebuilding pledge).",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,125,1168,431,23.372395038604736,0.0
870606991701364736,Photo from Sri-lanka where Pakistan Navy conducted relief operations after flood https://t.co/Uga1YH8TBa,informative,rescue_volunteering_or_donation_effort,"The tweet mentions a photo of Pakistan Navy conducting relief operations after a flood in Sri Lanka. This describes organized emergency response efforts (relief operations by a navy), aligning with 'rescue_volunteering_or_donation_effort' as it focuses on collective aid delivery.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,104,1155,79,7.37388801574707,0.0
909855344867737601,Webcast: Tune in on Sept 18 for insight into the tax impacts of hurricanes #Harvey + #Irma. Details here:… https://t.co/V6twf9ir0i,informative,other_relevant_information,"The tweet announces a webcast about the tax impacts of hurricanes Harvey and Irma. It provides informative context about disaster-related financial implications but does not describe any deaths, injuries, missing persons, displacement, infrastructure damage, vehicle damage, or rescue/volunteer efforts.",other_relevant_information,informative,other_relevant_information,130,1172,70,12.523966073989868,0.0
905960092822003712,"RT @tveitdal: Where Harvey is hitting hardest, 80 percent lack flood insurance https://t.co/p0xVVe3kNP https://t.co/xaHjtRRGMq",informative,affected_individuals,"The tweet reports that 80 percent of people in the area hardest hit by Hurricane Harvey lack flood insurance. This is factual information about a socio-economic vulnerability related to the disaster but does not describe any deaths, injuries, missing persons, displacement, infrastructure damage, vehicle damage, or active relief efforts.",other_relevant_information,informative,other_relevant_information,126,1172,78,11.247114896774292,0.0
911795195368415232,#PuertoRico #utuado #utuadopuertorico No contact with my family since hurricane Maria. ὡEὤFἿD἟5἟7 https://t.co/tua2APTAoG,informative,missing_or_found_people,"The tweet explicitly states 'no contact with my family since hurricane Maria,' indicating a specific individual's family members are unaccounted for, which matches the missing_or_found_people category's signal of 'no contact with family'.",missing_or_found_people,informative,missing_or_found_people,121,1180,67,4.834153413772583,0.0
904461512164519939,"Jilted Lover, Growing Companies, Hurricane Harvey https://t.co/KaFdqxcPKC https://t.co/0iMCAM2BXY",not_informative,not_humanitarian,"The tweet contains generic phrases like 'Jilted Lover, Growing Companies, Hurricane Harvey' and appears to be a promotional or spam link without any substantive disaster-related information, casualties, damage, or relief efforts. Therefore it is classified as not informative.",not_informative,not_informative,not_humanitarian,97,1164,72,7.019383668899536,0.0
909897041576329216,Lee communities still reeling from Irma.https://t.co/sDldXIOlzY https://t.co/kZAJgJKVyX,informative,other_relevant_information,"The tweet says 'Lee communities still reeling from Irma', implying ongoing recovery from a hurricane, but does not mention any deaths, injuries, missing persons, or specific rescue efforts. The word 'reeling' generally refers to the aftermath and damage from the storm, making infrastructure and utility damage the most plausible category for the information shared.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,87,1162,91,7.16255521774292,0.0
921164213413974017,Rescue Groups Come Together to Save #Animals Trapped in California #Wildfires https://t.co/feozCtH68G #AnimalRescue https://t.co/oxOCStWYtY,informative,rescue_volunteering_or_donation_effort,"The tweet explicitly mentions 'Rescue Groups Come Together' to save animals, highlighting organized collective emergency response efforts by rescue groups. No deaths, injuries, missing persons, evacuations, or infrastructure damage are mentioned.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,139,1173,69,11.778059959411621,0.0
909477271206952960,"Coast Guard Investigative Service Agents inspect sailboats damaged by Hurricane Irma in Key West, Florida.‚Ä¶ https://t.co/HXuUFPYafx",informative,vehicle_damage,"The tweet mentions sailboats damaged by Hurricane Irma, with the Coast Guard inspecting them. Boats/damaged sailboats are vehicles and are the primary subject here, not infrastructure or casualties.",vehicle_damage,informative,vehicle_damage,133,1164,54,4.30171799659729,0.0
908525619037732865,@TCPalm Could you do a story on my grandparents to help raise $$ for a new home? #HurricaneIrmaRecovery #Tornado https://t.co/iXP5GALYdn,informative,rescue_volunteering_or_donation_effort,"The tweet requests a news story to help raise funds for a new home for the user's grandparents in the context of Hurricane Irma recovery, mentioning a tornado. It does not report deaths, injuries, missing persons, displacement, infrastructure damage, vehicle damage, or organized relief efforts; it is a personal appeal for financial assistance via a media story.",other_relevant_information,informative,other_relevant_information,136,1172,85,15.553099870681763,0.0
920053496245866496,"California fire takes Sally Lewis, 90, businesswoman who loved the outdoors https://t.co/MjOmLHH27V https://t.co/Ndj8ExjxQ3",informative,injured_or_dead_people,"The tweet explicitly states 'California fire takes Sally Lewis, 90', which is a clear report of a fatality (a 90-year-old person killed in the fire). This matches the 'injured_or_dead_people' category, which takes top priority when any death or injury is mentioned.",injured_or_dead_people,informative,injured_or_dead_people,123,1167,82,8.845236778259277,0.0
921443803457781766,Back in Florida. Will head home in a couple days. Missing Puerto Rico already. @Nix_km https://t.co/FPAo0FqmUo,not_informative,not_humanitarian,"The tweet is a personal travel update mentioning missing Puerto Rico, with no reference to any disaster, damage, casualties, or emergency response. It is off-topic and not informative for disaster response.",not_informative,not_informative,not_humanitarian,110,1164,57,5.470643997192383,0.0
930193943408586752,pray to #kermanshah #IRAN ὢ2ὢ2 #earthquake . . . . https://t.co/6pQBRZ17PD,informative,other_relevant_information,"The tweet uses 'pray to #kermanshah #IRAN' and '#earthquake', expressing a prayer request for the earthquake-affected region but providing no concrete information about casualties, damage, or response efforts. It does not meet any specific informative category criteria.",other_relevant_information,informative,other_relevant_information,74,1167,78,11.85317087173462,0.0
914086081666019328,Two flights dispatched to evacuate Chinese in the Caribbean after Hurricane Maria https://t.co/cSLghxdWv8,informative,rescue_volunteering_or_donation_effort,"The tweet reports that two flights were dispatched to evacuate Chinese individuals due to Hurricane Maria. It mentions evacuation (displacement) but does not mention any deaths, injuries, specific missing persons, infrastructure damage, or organized relief distribution, making 'affected_individuals' the most appropriate category.",affected_individuals,informative,affected_individuals,105,1154,76,7.63572359085083,0.0
901714497332809728,Hurricane Harvey Threatens Largest Flood Insurer https://t.co/9ZVWdqtWtR https://t.co/S8GqyBWA37,informative,infrastructure_and_utility_damage,"The tweet mentions Hurricane Harvey threatening the largest flood insurer, which is factual news about the hurricane's impact on the insurance industry but does not describe any deaths, injuries, infrastructure damage, vehicle damage, rescue efforts, or affected individuals. It fits as general news about the disaster context.",other_relevant_information,informative,other_relevant_information,96,1163,72,7.666289329528809,0.0
905878592185389056,Harvey: The jaw-dropping numbers behind the monster storm https://t.co/wIDl2j4D8P #USA #UnitedStates #News https://t.co/kS1RNl2hvM,informative,other_relevant_information,"The tweet mentions 'Harvey' (Hurricane Harvey) and 'jaw-dropping numbers behind the monster storm,' but it links to a news article without specifying any particular impact details like casualties, injuries, infrastructure damage, or rescue efforts. It is factual, disaster-related, but does not fit the specific humanitarian categories above, so it is classified as other_relevant_information.",other_relevant_information,informative,other_relevant_information,130,1175,93,6.962051630020142,0.0
921865301809123328,RT @CNNPolitics: FEMA actually can stay in Puerto Rico indefinitely https://t.co/UftlzlLKG5 https://t.co/72S6HitDeZ,not_informative,not_humanitarian,"The tweet is a retweet of a news headline stating that FEMA can stay in Puerto Rico indefinitely, with no mention of any specific disaster impacts, casualties, damage, or humanitarian needs. It is a general political/news statement, not providing actionable disaster information.",not_informative,not_informative,not_humanitarian,115,1167,70,4.392132520675659,0.0
905924160056168448,From @greentechmedia - Harvey shows the need for microgrids and distributed energy. https://t.co/j0vxONrrza https://t.co/aj2vYW7mme,informative,other_relevant_information,"This tweet is a news article link discussing the need for microgrids and distributed energy in the context of Hurricane Harvey. It does not mention any deaths, injuries, missing persons, displacement, infrastructure damage, vehicle damage, or rescue/volunteer efforts — it is an opinion/analysis piece about energy infrastructure needs, fitting best under 'other_relevant_information'.",other_relevant_information,informative,other_relevant_information,131,1172,95,7.692680358886719,0.0
922084689661263873,RT @Convertbond: Puerto Rico Bond Debt: $72B Unfunded Pension: $50B Population: 3.4m Maria Damage: $45B https://t.co/auo1UiaUll,informative,infrastructure_and_utility_damage,"The tweet discusses damage costs related to Hurricane Maria but does not mention deaths, injuries, missing persons, or rescue efforts. The $45B Maria Damage figure refers to economic/infrastructure damage costs, which fits the infrastructure damage category.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,127,1176,66,6.399214744567871,0.0
927244371606589441,"This is basically the ""Hurricane Maria will help the democrats"" argument a year ahead https://t.co/Z521JmZ2HN",informative,other_relevant_information,"The tweet is a political opinion using ""Hurricane Maria"" as a rhetorical reference, not reporting on any disaster impacts, casualties, infrastructure damage, or relief efforts connected to a current event.",other_relevant_information,informative,other_relevant_information,109,1159,57,6.305008411407471,0.0
910538158319611905,Missing school children in Mexico City amid the ruins of the hugeÂ earthquake https://t.co/AAYTC91kds https://t.co/i3AR8ZEOAW,informative,missing_or_found_people,"The tweet explicitly mentions 'Missing school children in Mexico City amid the ruins of the huge earthquake', directly indicating that specific individuals (school children) are unaccounted for and being searched for, which fits the missing_or_found_people category.",missing_or_found_people,informative,missing_or_found_people,125,1166,69,6.964410066604614,0.0
904581253629804544,"RT @kimmiwizzle: the beach was calling my name, so was steve harvey.. https://t.co/vcJ3o05mkY",not_informative,not_humanitarian,"The tweet is about visiting a beach and mentions Steve Harvey with a link; it contains no references to any disaster, casualties, damage, or emergency situation whatsoever.",not_informative,not_informative,not_humanitarian,93,1164,50,6.541891098022461,0.0
920916661519007745,"Not only California, Northern Spain &amp; Portugal also got devastated by wildfires https://t.co/5s5mo7TLF9 https://t.co/e5e1SoW84U",informative,other_relevant_information,"The tweet reports that Northern Spain & Portugal were devastated by wildfires, but it does not provide specific details about casualties, injuries, displacement, infrastructure damage, or rescue efforts. It is a factual news update about wildfire devastation without concrete humanitarian impact details, so it fits 'other_relevant_information'.",other_relevant_information,informative,other_relevant_information,131,1170,79,6.454310894012451,0.0
904991929305370625,⭐️⭐️New Entry⭐️⭐️ https://t.co/AmD1Xj0GpB ⭐️Its because of Harvey that I'm having flashbacks about Katrina. https://t.co/0x8MungG1O,informative,other_relevant_information,"The tweet mentions 'flashbacks about Katrina' triggered by Hurricane Harvey, which is a personal emotional expression about past trauma rather than reporting current casualties, missing persons, damage, or relief efforts. It does not contain any disaster impact facts but refers to two specific disasters, so it falls under 'other_relevant_information' as a last resort.",other_relevant_information,informative,other_relevant_information,131,1183,88,9.201823472976685,0.0
923262758992465920,.@clarksvillepd Chaplain answering call for help in Puerto Rico -How you can too. https://t.co/TSBB9YLwgY https://t.co/uzRUiRCGfu,informative,other_relevant_information,"The tweet explicitly mentions 'answering call for help' and 'How you can too' along with a link, indicating an organized call for aid/volunteer or donation effort in Puerto Rico, without mentioning any deaths, injuries, missing persons, or damage.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,129,1172,79,9.099380493164062,0.0
909477788423479296,#SiegetheDay much needed r&amp;r after a long week of #Irma https://t.co/hx0xHQD2KZ,informative,other_relevant_information,"This tweet is about relaxing after a long week and uses #SiegetheDay and #Irma only as hashtag context, but does not provide any factual disaster impact or humanitarian information. It is a personal/emotional post without actionable details.",not_informative,not_informative,not_humanitarian,83,1161,67,11.694324254989624,0.0
912943041320833024,"Puerto Rico, with almost no electricity, endures stifling heat https://t.co/piGz11P1r1 âžœ https://t.co/zaEQYKQHpZ https://t.co/U7E1CA00kO",informative,infrastructure_and_utility_damage,"The tweet explicitly mentions 'almost no electricity' indicating a power outage, which is a clear infrastructure/utility damage. No deaths, injuries, missing persons, or vehicle damage are mentioned.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,138,1184,56,10.26908254623413,0.0
913444173046587394,Working w/our cabinet in between briefings. Hurricane Maria won't slow us down! #WeRMV @EducateIN @INeLearn https://t.co/HQYRo74qzp,informative,other_relevant_information,"The tweet mentions working in between briefings and says Hurricane Maria won't slow them down, but it focuses on cabinet work and education hashtags rather than providing any specific disaster impact details (deaths, injuries, damage, evacuations, or rescue efforts). It is a general statement of resilience during a disaster, not informative about the disaster's aftermath.",other_relevant_information,informative,other_relevant_information,131,1171,86,9.417212009429932,0.0
909792571056115712,The Investigators with Diana Swain: How journalists covered hurricanes Harvey and Irma https://t.co/iVdHiOhqby https://t.co/RfWkRCgzJd,informative,other_relevant_information,"The tweet is promoting a news segment about journalists covering hurricanes Harvey and Irma. It raises general awareness about disaster journalism but does not report any deaths, injuries, displacement, infrastructure damage, rescue efforts, or specific impact details. It fits as other relevant information.",other_relevant_information,informative,other_relevant_information,134,1169,69,13.620598316192627,0.0
923421787794395137,One of the first #solar + storage #Tesla Energy projects in Puerto Rico has come online | https://t.co/nbK9CUFEnY https://t.co/36NiWhUMwM,not_informative,not_humanitarian,"The tweet is about a Tesla solar + storage energy project coming online in Puerto Rico. It mentions no deaths, injuries, missing persons, displacement, infrastructure damage, vehicle damage, or rescue/donation efforts. It is factually relevant to recovery/infrastructure but does not convey humanitarian impact details, so it fits 'other_relevant_information'.",other_relevant_information,informative,other_relevant_information,137,1174,89,14.317105531692505,0.0
905756150750216192,"RT @DawgfishJ: Hurricane Irma is Threatening Us w Possible Cat 3 Conditions! Be Smart, Stay Safe! St Marys GA!!! https://t.co/JMxipqeFDj",informative,other_relevant_information,"The tweet warns about Hurricane Irma possibly reaching Category 3 and urges people to be safe, but it does not mention any deaths, injuries, missing persons, evacuations, infrastructure damage, vehicle damage, or organized relief efforts. It is a generic cautionary statement about an approaching storm with no specific impact details, so it fits best under other_relevant_information.",other_relevant_information,informative,other_relevant_information,136,1174,94,5.908772945404053,0.0
910658484257030144,"Battered, Not Broken: Pictures of Mexico After the Quake https://t.co/JbEPjOt8zg https://t.co/cnSJ9L88tU",informative,infrastructure_and_utility_damage,"The tweet announces a photo story about Mexico after an earthquake, using descriptive language ('battered, not broken') and contains links to images, but does not mention casualties, damage types, aid efforts, or any verifiable impact details. It is a general informational news link about the disaster's aftermath without specifying any of the concrete humanitarian categories above.",other_relevant_information,informative,other_relevant_information,104,1167,89,5.814231634140015,0.0
909446862578507776,Two men arrested for trying to steal power pole after #Irma. https://t.co/qUgxyHO0GN https://t.co/GMwabNhagF,not_informative,not_humanitarian,"The tweet reports an attempted theft of a power pole after Hurricane Irma, which directly relates to damage or theft of utility infrastructure. There is no mention of injuries, deaths, missing persons, or affected individuals; the primary subject is the attempted theft of a utility pole.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,108,1164,76,4.858153581619263,0.0
905706039462551552,"Pilot beats clock, Irma in daring airport escape https://t.co/d8rh9wyRkV https://t.co/f8GJ0K45i2",informative,other_relevant_information,"The tweet mentions 'Pilot beats clock, Irma in daring airport escape' which refers to a pilot narrowly escaping Hurricane Irma. It describes a notable event but does not involve injuries, deaths, damage to infrastructure/vehicles, or organized relief efforts, and it is not off-topic or spam.",other_relevant_information,informative,other_relevant_information,96,1165,78,9.545964002609253,0.0
910553306619027456,Terrified OAP dodges death TWICE in a matter of seconds as two panes of glass fall from theâ€¦ https://t.co/xf6s21pqyW https://t.co/XJCCaUAsad,informative,other_relevant_information,"The tweet describes an elderly person (OAP) who 'dodges death' by narrowly avoiding falling glass panes, referencing a close call with potential fatality. Although the person survived, the primary focus is on a near-death incident involving injury risk, placing it in the injured_or_dead_people category.",injured_or_dead_people,informative,injured_or_dead_people,142,1180,86,9.659749269485474,0.0
909798840471080961,"ICYMI, @USCCB asks for 2nd collection for #Irma needs in U.S. parishes this weekend https://t.co/jUY6bnTOmG https://t.co/GxddeSNvEj",informative,other_relevant_information,"The tweet announces a second collection by the USCCB for Hurricane Irma needs in US parishes. It describes a fundraising effort for disaster response, but it does not detail specific relief distribution, rescue operations, or volunteer mobilization, so it fits best as other relevant information about a disaster.",other_relevant_information,informative,other_relevant_information,131,1177,76,7.633993625640869,0.0
918273289197416448,How You Can Help With the #California Fire Relief Efforts https://t.co/Yxc2ybxQph https://t.co/gSRBHfX8Bs,not_informative,not_humanitarian,"The tweet shares a link about how to help with California Fire relief efforts, using specific terms like 'Help' and 'Relief Efforts,' which clearly indicate organized donation and humanitarian aid activities rather than reporting damages, casualties, or individual emergencies.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,105,1163,71,9.931641340255737,0.0
911611190714843136,Hurricane Maria/Mary: Advisory 30: Maria/Mary forecasted to track out into the Atlantic Ocean. https://t.co/bNR2ER3zfw,informative,other_relevant_information,"This tweet provides a forecast update for Hurricane Maria/Mary, stating that it is predicted to move out into the Atlantic Ocean. It contains no mention of casualties, missing people, displacement, infrastructure damage, vehicle damage, or rescue/volunteer efforts, so it is best categorized as factual weather tracking information.",other_relevant_information,informative,other_relevant_information,118,1164,78,4.1797637939453125,0.0
920430848398069760,Lost and Found: Keepsakes pulled from the ruins of California wildfires https://t.co/6Iiy4oWm6I https://t.co/sQHBtefdJU,informative,missing_or_found_people,"The tweet says 'Lost and Found: Keepsakes pulled from the ruins of California wildfires,' which is about objects/keepsakes rather than individual people, but 'Keepsakes pulled from the ruins' describes specific items being recovered and connected to people potentially missing or found. However, 'Lost and Found' and 'pulled from the ruins' most closely align with the idea of recovering something—if not people, then treasured items for survivors. Since there is no mention of deaths/injuries, and the phrasing 'pulled from the ruins' is reminiscent of recovery efforts associated with missing persons/items, this best fits 'missing_or_found_people' as it relates to items tied to individuals, not general infrastructure.",missing_or_found_people,informative,missing_or_found_people,119,1168,169,11.879051446914673,0.0
