tweet_id,tweet_text,true_text_info,true_text_human,predicted_reasoning,predicted_category,mapped_predicted_info,mapped_predicted_category,tweet_text_char_count,token_in_use,token_out_use,latency_seconds,temperature
910613883613847553,Relatives say children missing after a school collapsed in Mexico's deadly earthquake have sent WhatsApp messages. https://t.co/mz1jHrEcCB,informative,missing_or_found_people,"The tweet specifically mentions 'children missing' following a school collapse, which directly relates to unaccounted-for individuals. While a building collapse is mentioned, the primary humanitarian concern highlighted is the search for missing persons.",missing_or_found_people,informative,missing_or_found_people,138,952,69,3.7738757133483887,0.0
909439057150832640,Islanders tell of terror with prisoners on loose following Hurricane Irma https://t.co/fOUscBLM6i https://t.co/Oc7bc0Cg05,informative,other_relevant_information,"The tweet reports on a security situation (prisoners loose) following the hurricane, which is a factual news update but does not fit specific categories like casualties, displacement, or infrastructure damage.",other_relevant_information,informative,other_relevant_information,121,949,55,8.51695704460144,0.0
916103691224141829,"RT @lindsayaellis: Here's what 51,000 pounds of donated goods from Houston to Puerto Rico looks like. https://t.co/0vzOIe7ZtA",informative,rescue_volunteering_or_donation_effort,"The tweet mentions '51,000 pounds of donated goods' being sent to Puerto Rico, which describes a collective organized humanitarian aid and donation effort.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,125,965,63,2.2526357173919678,0.0
918112951592280064,"RT @tomstandage: Wow. ""Fallout""-like post-apocalyptic scene in Santa Rosa after wildfire https://t.co/m1n0kwmZ5O https://t.co/zoO7iBmN5W",informative,infrastructure_and_utility_damage,"The tweet describes the visual aftermath of a wildfire using a metaphor ('post-apocalyptic scene') but does not report specific casualties, displacement, damage to infrastructure, or organized relief efforts. It serves as a general observation/expression of the scene's appearance.",other_relevant_information,informative,other_relevant_information,136,973,77,4.6108012199401855,0.0
877812373251178496,7 houses 4 families 21 people including #children still buried iat Pahiyangala landslide #FloodSL https://t.co/RCAhviP9c9,informative,missing_or_found_people,"The tweet reports that 21 people, including children, are 'still buried' due to a landslide, which indicates a high risk of fatalities or severe injuries among the missing/trapped individuals.",injured_or_dead_people,informative,injured_or_dead_people,121,959,67,3.311141014099121,0.0
913241636590645248,Hurricane Maria survivor: 'I feared for our lives' https://t.co/mvnmvdfTZQ https://t.co/5n6VVHf45Z,informative,missing_or_found_people,"The tweet mentions a 'survivor' of Hurricane Maria, which relates to individuals impacted by the disaster. No specific deaths, injuries, or infrastructure damage are reported in the text.",affected_individuals,informative,affected_individuals,98,947,60,4.613785028457642,0.0
909687707533742081,Trump hands out sandwiches to Irma survivors and vows to help Florida rebuild https://t.co/tFmWKecr3c https://t.co/hJDu2VKB0J,informative,rescue_volunteering_or_donation_effort,"The tweet describes the distribution of food (sandwiches) to survivors, which falls under the category of relief distribution and humanitarian aid efforts.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,125,962,58,4.303642988204956,0.0
870606991701364736,Photo from Sri-lanka where Pakistan Navy conducted relief operations after flood https://t.co/Uga1YH8TBa,informative,rescue_volunteering_or_donation_effort,"The tweet mentions 'relief operations' conducted by the Pakistan Navy, which refers to organized humanitarian aid and emergency response efforts.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,104,948,55,3.650697708129883,0.0
909855344867737601,Webcast: Tune in on Sept 18 for insight into the tax impacts of hurricanes #Harvey + #Irma. Details here:… https://t.co/V6twf9ir0i,informative,other_relevant_information,"The tweet is an advertisement for a webcast regarding tax impacts and does not provide any real-time disaster impact information, casualties, or emergency response details.",not_informative,not_informative,not_humanitarian,130,964,53,3.5137758255004883,0.0
905960092822003712,"RT @tveitdal: Where Harvey is hitting hardest, 80 percent lack flood insurance https://t.co/p0xVVe3kNP https://t.co/xaHjtRRGMq",informative,affected_individuals,"The tweet provides a statistical fact regarding the lack of flood insurance in areas hit by Hurricane Harvey. It does not report specific casualties, damage, or rescue efforts, making it general news/information about the disaster context.",other_relevant_information,informative,other_relevant_information,126,967,68,4.400691986083984,0.0
911795195368415232,#PuertoRico #utuado #utuadopuertorico No contact with my family since hurricane Maria. ὡEὤFἿD἟5἟7 https://t.co/tua2APTAoG,informative,missing_or_found_people,"The user explicitly states they have had 'no contact' with their family, which indicates specific individuals are currently unaccounted for following the hurricane.",missing_or_found_people,informative,missing_or_found_people,121,973,55,3.789850950241089,0.0
904461512164519939,"Jilted Lover, Growing Companies, Hurricane Harvey https://t.co/KaFdqxcPKC https://t.co/0iMCAM2BXY",not_informative,not_humanitarian,"The tweet appears to be a collection of news headlines or links that include 'Hurricane Harvey', but it does not provide specific information regarding casualties, damage, or humanitarian needs. It functions as a general news summary/opinion piece.",other_relevant_information,informative,other_relevant_information,97,955,70,3.7921249866485596,0.0
909897041576329216,Lee communities still reeling from Irma.https://t.co/sDldXIOlzY https://t.co/kZAJgJKVyX,informative,other_relevant_information,"The tweet expresses a general sentiment about the impact of Hurricane Irma on Lee communities but does not provide specific details regarding casualties, displacement, damage, or organized relief efforts. It functions as a general news/opinion statement about the aftermath.",other_relevant_information,informative,other_relevant_information,87,954,71,4.8473780155181885,0.0
921164213413974017,Rescue Groups Come Together to Save #Animals Trapped in California #Wildfires https://t.co/feozCtH68G #AnimalRescue https://t.co/oxOCStWYtY,informative,rescue_volunteering_or_donation_effort,"The tweet describes organized rescue groups coming together for an animal rescue effort, which aligns with collective organized response and humanitarian aid efforts.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,139,953,50,3.5562398433685303,0.0
909477271206952960,"Coast Guard Investigative Service Agents inspect sailboats damaged by Hurricane Irma in Key West, Florida.‚Ä¶ https://t.co/HXuUFPYafx",informative,vehicle_damage,"The tweet focuses on the inspection of sailboats (vehicles/watercraft) that were damaged by the hurricane. Since the primary subject is the damage to boats, it falls under vehicle_damage.",vehicle_damage,informative,vehicle_damage,133,943,55,15.863140106201172,0.0
908525619037732865,@TCPalm Could you do a story on my grandparents to help raise $$ for a new home? #HurricaneIrmaRecovery #Tornado https://t.co/iXP5GALYdn,informative,rescue_volunteering_or_donation_effort,"The tweet mentions the need to raise money for a 'new home' due to disaster impact, which indicates the individuals are displaced/homeless. However, it is primarily a request for media coverage to facilitate a fundraising effort for recovery.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,136,960,78,5.5303144454956055,0.0
920053496245866496,"California fire takes Sally Lewis, 90, businesswoman who loved the outdoors https://t.co/MjOmLHH27V https://t.co/Ndj8ExjxQ3",informative,injured_or_dead_people,"The tweet reports the death of a specific individual (Sally Lewis) due to the California fire, which directly falls under the highest priority category of casualties.",injured_or_dead_people,informative,injured_or_dead_people,123,962,57,4.062681436538696,0.0
921443803457781766,Back in Florida. Will head home in a couple days. Missing Puerto Rico already. @Nix_km https://t.co/FPAo0FqmUo,not_informative,not_humanitarian,"The tweet is a personal travel update expressing nostalgia for Puerto Rico; it contains no information regarding disaster impacts, casualties, damage, or emergency response.",not_informative,not_informative,not_humanitarian,110,957,45,7.164450645446777,0.0
930193943408586752,pray to #kermanshah #IRAN ὢ2ὢ2 #earthquake . . . . https://t.co/6pQBRZ17PD,informative,other_relevant_information,"The tweet contains a prayer and a hashtag for an earthquake in Kermanshah, but it does not provide any specific information regarding casualties, damage, displacement, or rescue efforts.",not_informative,not_informative,not_humanitarian,74,957,51,7.142395734786987,0.0
914086081666019328,Two flights dispatched to evacuate Chinese in the Caribbean after Hurricane Maria https://t.co/cSLghxdWv8,informative,rescue_volunteering_or_donation_effort,"The tweet mentions the dispatch of flights to 'evacuate' people, which falls under displacement and evacuation efforts without any mention of injuries or deaths.",affected_individuals,informative,affected_individuals,105,946,53,2.048036575317383,0.0
901714497332809728,Hurricane Harvey Threatens Largest Flood Insurer https://t.co/9ZVWdqtWtR https://t.co/S8GqyBWA37,informative,infrastructure_and_utility_damage,"The tweet discusses the economic impact of Hurricane Harvey on the insurance industry rather than reporting specific casualties, damage, or rescue efforts. It serves as general news/information regarding the disaster's implications.",other_relevant_information,informative,other_relevant_information,96,956,64,6.782542943954468,0.0
905878592185389056,Harvey: The jaw-dropping numbers behind the monster storm https://t.co/wIDl2j4D8P #USA #UnitedStates #News https://t.co/kS1RNl2hvM,informative,other_relevant_information,"The tweet provides general news and statistics about the scale of Hurricane Harvey rather than reporting specific casualties, damage, or rescue efforts.",other_relevant_information,informative,other_relevant_information,130,968,50,2.871253490447998,0.0
921865301809123328,RT @CNNPolitics: FEMA actually can stay in Puerto Rico indefinitely https://t.co/UftlzlLKG5 https://t.co/72S6HitDeZ,not_informative,not_humanitarian,"The tweet discusses FEMA's presence in Puerto Rico, which is a general news update regarding government agency deployment rather than reporting specific casualties, damage, or individual needs.",other_relevant_information,informative,other_relevant_information,115,959,58,4.298197507858276,0.0
905924160056168448,From @greentechmedia - Harvey shows the need for microgrids and distributed energy. https://t.co/j0vxONrrza https://t.co/aj2vYW7mme,informative,other_relevant_information,"The tweet discusses a news article about the need for microgrids and distributed energy in the context of Hurricane Harvey; it provides general news/opinion rather than reporting specific casualties, damage, or relief efforts.",other_relevant_information,informative,other_relevant_information,131,964,65,5.03089165687561,0.0
922084689661263873,RT @Convertbond: Puerto Rico Bond Debt: $72B Unfunded Pension: $50B Population: 3.4m Maria Damage: $45B https://t.co/auo1UiaUll,informative,infrastructure_and_utility_damage,"The tweet provides high-level economic and damage statistics related to Puerto Rico and Hurricane Maria, but it does not report specific casualties, displacement, infrastructure damage, or rescue efforts. It serves as general factual/economic information regarding the disaster's impact.",other_relevant_information,informative,other_relevant_information,127,970,75,4.0912394523620605,0.0
927244371606589441,"This is basically the ""Hurricane Maria will help the democrats"" argument a year ahead https://t.co/Z521JmZ2HN",informative,other_relevant_information,"The tweet contains political commentary and an opinion regarding Hurricane Maria; it does not provide any actionable humanitarian information, casualty reports, or disaster impact details.",not_informative,not_informative,not_humanitarian,109,942,52,4.590575456619263,0.0
910538158319611905,Missing school children in Mexico City amid the ruins of the hugeÂ earthquake https://t.co/AAYTC91kds https://t.co/i3AR8ZEOAW,informative,missing_or_found_people,"The tweet explicitly mentions 'missing school children,' which indicates specific individuals who are unaccounted for following the earthquake.",missing_or_found_people,informative,missing_or_found_people,125,961,49,3.5900204181671143,0.0
904581253629804544,"RT @kimmiwizzle: the beach was calling my name, so was steve harvey.. https://t.co/vcJ3o05mkY",not_informative,not_humanitarian,"The tweet is a personal joke/comment about the beach and a celebrity, containing no information related to a disaster, casualties, damage, or emergency response.",not_informative,not_informative,not_humanitarian,93,955,54,3.888639211654663,0.0
920916661519007745,"Not only California, Northern Spain &amp; Portugal also got devastated by wildfires https://t.co/5s5mo7TLF9 https://t.co/e5e1SoW84U",informative,other_relevant_information,"The tweet provides general news/information about the geographical extent of wildfires in California, Spain, and Portugal without reporting specific casualties, damage, or displacement.",other_relevant_information,informative,other_relevant_information,131,954,49,3.080185890197754,0.0
904991929305370625,⭐️⭐️New Entry⭐️⭐️ https://t.co/AmD1Xj0GpB ⭐️Its because of Harvey that I'm having flashbacks about Katrina. https://t.co/0x8MungG1O,informative,other_relevant_information,"The tweet expresses personal emotional trauma and memories triggered by the disaster, but it does not provide any actionable information regarding casualties, damage, or specific needs.",not_informative,not_informative,not_humanitarian,131,959,47,2.57318115234375,0.0
923262758992465920,.@clarksvillepd Chaplain answering call for help in Puerto Rico -How you can too. https://t.co/TSBB9YLwgY https://t.co/uzRUiRCGfu,informative,other_relevant_information,"The tweet discusses a chaplain answering calls for help and provides information on how others can volunteer or assist, which falls under organized humanitarian aid and volunteer mobilization.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,129,964,61,3.7815022468566895,0.0
909477788423479296,#SiegetheDay much needed r&amp;r after a long week of #Irma https://t.co/hx0xHQD2KZ,informative,other_relevant_information,"The tweet expresses a personal sentiment about resting after the hurricane (Irma) but does not provide any actionable information regarding casualties, damage, displacement, or relief efforts.",not_informative,not_informative,not_humanitarian,83,942,56,3.982717990875244,0.0
912943041320833024,"Puerto Rico, with almost no electricity, endures stifling heat https://t.co/piGz11P1r1 âžœ https://t.co/zaEQYKQHpZ https://t.co/U7E1CA00kO",informative,infrastructure_and_utility_damage,"The tweet highlights a significant power outage ('almost no electricity') in Puerto Rico, which falls under utility damage.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,138,968,43,7.986741542816162,0.0
913444173046587394,Working w/our cabinet in between briefings. Hurricane Maria won't slow us down! #WeRMV @EducateIN @INeLearn https://t.co/HQYRo74qzp,informative,other_relevant_information,"The tweet expresses political resolve and solidarity regarding Hurricane Maria but does not report specific casualties, damage, displacement, or organized relief efforts. It falls under general news/expressions of solidarity related to a specific disaster.",other_relevant_information,informative,other_relevant_information,131,964,66,3.765986204147339,0.0
909792571056115712,The Investigators with Diana Swain: How journalists covered hurricanes Harvey and Irma https://t.co/iVdHiOhqby https://t.co/RfWkRCgzJd,informative,other_relevant_information,"The tweet is a link to a journalistic report about how media covered past hurricanes; it does not report specific casualties, damage, or immediate humanitarian needs.",other_relevant_information,informative,other_relevant_information,134,960,55,3.674041986465454,0.0
923421787794395137,One of the first #solar + storage #Tesla Energy projects in Puerto Rico has come online | https://t.co/nbK9CUFEnY https://t.co/36NiWhUMwM,not_informative,not_humanitarian,"The tweet discusses the activation of a solar energy project in Puerto Rico. It does not report on any specific disaster impact, casualties, damage, or emergency response efforts.",not_informative,not_informative,not_humanitarian,137,966,56,2.764207124710083,0.0
905756150750216192,"RT @DawgfishJ: Hurricane Irma is Threatening Us w Possible Cat 3 Conditions! Be Smart, Stay Safe! St Marys GA!!! https://t.co/JMxipqeFDj",informative,other_relevant_information,"The tweet provides a general warning about the approaching hurricane and its potential intensity, but it does not report any specific impacts like injuries, damage, or evacuations. Therefore, it falls under general weather tracking and official warnings.",other_relevant_information,informative,other_relevant_information,136,964,69,4.300931453704834,0.0
910658484257030144,"Battered, Not Broken: Pictures of Mexico After the Quake https://t.co/JbEPjOt8zg https://t.co/cnSJ9L88tU",informative,infrastructure_and_utility_damage,"The tweet provides a link to pictures of the aftermath but does not report specific casualties, displacement, or structural damage details. It serves as a general news/media update regarding the disaster's impact.",other_relevant_information,informative,other_relevant_information,104,950,59,3.1693053245544434,0.0
909446862578507776,Two men arrested for trying to steal power pole after #Irma. https://t.co/qUgxyHO0GN https://t.co/GMwabNhagF,not_informative,not_humanitarian,"The tweet reports on a criminal incident (theft) following the disaster, which does not fit into specific humanitarian categories like casualties, displacement, or infrastructure damage.",other_relevant_information,informative,other_relevant_information,108,947,57,5.836956739425659,0.0
905706039462551552,"Pilot beats clock, Irma in daring airport escape https://t.co/d8rh9wyRkV https://t.co/f8GJ0K45i2",informative,other_relevant_information,"The tweet describes a pilot successfully escaping an airport before Hurricane Irma arrived. While it mentions an aircraft, the focus is on the successful flight/escape rather than damage to the vehicle itself.",other_relevant_information,informative,other_relevant_information,96,958,62,5.231080055236816,0.0
910553306619027456,Terrified OAP dodges death TWICE in a matter of seconds as two panes of glass fall from theâ€¦ https://t.co/xf6s21pqyW https://t.co/XJCCaUAsad,informative,other_relevant_information,"The tweet describes a near-miss incident involving falling glass, but it does not report any actual injuries, deaths, or specific damage to infrastructure or vehicles. It is a sensationalized news report of a close call rather than a report of humanitarian impact.",not_informative,not_informative,not_humanitarian,142,972,66,3.5833687782287598,0.0
909798840471080961,"ICYMI, @USCCB asks for 2nd collection for #Irma needs in U.S. parishes this weekend https://t.co/jUY6bnTOmG https://t.co/GxddeSNvEj",informative,other_relevant_information,"The tweet mentions a 'collection' for Hurricane Irma needs, which refers to an organized humanitarian aid and donation effort by the USCCB.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,131,972,59,6.860109567642212,0.0
918273289197416448,How You Can Help With the #California Fire Relief Efforts https://t.co/Yxc2ybxQph https://t.co/gSRBHfX8Bs,not_informative,not_humanitarian,"The tweet provides links on how to help with relief efforts, which falls under organized humanitarian aid and donation mobilization.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,105,947,47,3.1744000911712646,0.0
911611190714843136,Hurricane Maria/Mary: Advisory 30: Maria/Mary forecasted to track out into the Atlantic Ocean. https://t.co/bNR2ER3zfw,informative,other_relevant_information,"The tweet provides a weather advisory regarding the forecasted track of Hurricane Maria/Mary. It contains official weather tracking information without reporting specific impacts like casualties, damage, or displacement.",other_relevant_information,informative,other_relevant_information,118,956,59,4.514790058135986,0.0
920430848398069760,Lost and Found: Keepsakes pulled from the ruins of California wildfires https://t.co/6Iiy4oWm6I https://t.co/sQHBtefdJU,informative,missing_or_found_people,"The tweet discusses sentimental items (keepsakes) recovered from wildfire ruins, which serves as general news/human interest content rather than reporting specific casualties, missing persons, or infrastructure damage.",other_relevant_information,informative,other_relevant_information,119,949,61,3.790590763092041,0.0
870574893280092160,MORA ' s action https://t.co/ug9BAyhhGf,not_informative,not_humanitarian,"The tweet contains no descriptive text regarding a disaster, casualties, damage, or humanitarian needs; it only contains a name and a link, making it non-informative for disaster response.",not_informative,not_informative,not_humanitarian,39,939,59,6.556035280227661,0.0
927200670926680064,Almost there. Only $159 left for our 1pm goal. Please share! Donate at https://t.co/Nxn1JHrg9u https://t.co/g307LFjw0T,informative,rescue_volunteering_or_donation_effort,"The tweet explicitly asks for money and provides a donation link to reach a specific financial goal, which falls under organized humanitarian aid and donation efforts.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,118,969,59,4.92726731300354,0.0
912944540226609152,RT @AJEnglish: Devastated scenes after #HurricaneMaria https://t.co/loD2EMN8H5 https://t.co/j6gAErpwWg,informative,vehicle_damage,"The tweet contains general imagery and expressions of devastation (""Devastated scenes"") without providing specific details regarding casualties, displacement, infrastructure damage, or organized relief efforts.",not_informative,not_informative,not_humanitarian,102,950,55,4.349945545196533,0.0
912944540226609152,RT @AJEnglish: Devastated scenes after #HurricaneMaria https://t.co/loD2EMN8H5 https://t.co/j6gAErpwWg,informative,vehicle_damage,"The tweet contains general imagery/news of devastation from Hurricane Maria but does not report specific casualties, missing persons, displacement, or specific infrastructure damage. It serves as a general news update/expression of the disaster's impact.",other_relevant_information,informative,other_relevant_information,102,950,70,3.6424129009246826,0.0
913471588443488257,Thousands are lining up for cruise ship leaving the island #sanjuan #puertorico #hurricanemaria #cnn https://t.co/42ADq5TgFN,informative,other_relevant_information,"The tweet describes large numbers of people lining up for a cruise ship, which indicates a mass movement of people attempting to leave the area, characteristic of displacement or evacuation efforts.",affected_individuals,informative,affected_individuals,124,960,57,3.5870063304901123,0.0
909447640567476224,American flag standing tall after Irma takes down 30-foot pine https://t.co/vxKml4edkX https://t.co/pknf0m79sZ,informative,other_relevant_information,"The tweet describes a tree being knocked down by Hurricane Irma, which is a form of environmental/structural damage, but it does not report on human casualties, displacement, or specific infrastructure like buildings or roads. Since it focuses on the aftermath of the storm without fitting specific humanitarian categories, it is best classified as other relevant information.",other_relevant_information,informative,other_relevant_information,110,962,90,4.29457426071167,0.0
910128655023534080,Key West Catholic school struggles to reopen after Hurricane Irma https://t.co/41l0Rq08Qu #Catholic https://t.co/6N0OHA86r0,informative,affected_individuals,"The tweet discusses a school's struggle to reopen following a hurricane, which implies damage to a building or structural/operational issues caused by the disaster. This falls under infrastructure and utility damage as it pertains to the built environment.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,123,961,72,4.4056830406188965,0.0
909915055243841541,Irma got you down? We have something to cheer you up! We're extending our Labor Day special! Visit us‚Ä¶ https://t.co/TU7dJi62kB,informative,other_relevant_information,The tweet is a commercial advertisement for a Labor Day special and does not provide any actionable information regarding the disaster's impact or response.,not_informative,not_informative,not_humanitarian,128,962,50,4.400470733642578,0.0
915318824357859328,EPN: Tragedies Have Brought Army and Citizens Closer https://t.co/t2U7CON9LX #mexicoearthquake #news #Mexico https://t.co/lhi2vq260Q,not_informative,not_humanitarian,"The tweet is a news headline expressing solidarity and mentioning the cooperation between the army and citizens during the earthquake, but it does not provide specific details regarding casualties, damage, or relief efforts.",other_relevant_information,informative,other_relevant_information,132,969,62,3.274496555328369,0.0
918313549318955008,Massive destruction from California wildfires https://t.co/Euoo4wMgwp https://t.co/YoCxmJZg4p,informative,infrastructure_and_utility_damage,"The tweet mentions 'massive destruction' from wildfires but does not specify casualties, displacement, or specific infrastructure damage, making it a general news/impact statement.",other_relevant_information,informative,other_relevant_information,93,941,50,3.123002529144287,0.0
923030194096656384,"#Firefighters Quickly Contain Clifftop Brush #Fire S.F: https://t.co/NxttN5afcO, https://t.co/pfUCIAhERA https://t.co/5sR4B6MRjL",informative,rescue_volunteering_or_donation_effort,"The tweet reports on the actions of firefighters containing a brush fire, which describes an organized emergency response effort.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,128,965,46,2.9659314155578613,0.0
931321165058060290,@netanyahu says Iran rejected Israel's offer of aid after devastating earthquake. @haaretzcom says that's false. https://t.co/ZZEwNj3OwY,informative,rescue_volunteering_or_donation_effort,"The tweet discusses political claims and news reports regarding international aid offers following an earthquake, rather than reporting specific casualties, damage, or relief efforts.",other_relevant_information,informative,other_relevant_information,136,960,53,2.0234432220458984,0.0
912384355116490752,Team of Humanity Firdt USA serving near Mexico City after earthquake we https://t.co/VeLb5jkp3n,informative,rescue_volunteering_or_donation_effort,The tweet mentions a specific organization ('Team of Humanity First USA') performing organized humanitarian service/aid near Mexico City following an earthquake.,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,95,948,57,5.0173304080963135,0.0
916237449835307009,Las Cruces officers on hold for Puerto Rico duty https://t.co/QTMWEEuSpb https://t.co/uVhUHr3549,informative,rescue_volunteering_or_donation_effort,"The tweet reports on the deployment of law enforcement officers for duty in Puerto Rico, which is a factual news update regarding emergency response mobilization but does not describe specific casualties, damage, or individual needs.",other_relevant_information,informative,other_relevant_information,96,946,58,10.4563889503479,0.0
