tweet_id,tweet_text,true_text_info,true_text_human,predicted_reasoning,predicted_category,mapped_predicted_info,mapped_predicted_category,tweet_text_char_count,token_in_use,token_out_use,latency_seconds,temperature
909484808404967425,Irma Survivor Tells Trump: “Obama Was Playing Golf During The Last Hurricane” https://t.co/54RdxKiad3,informative,other_relevant_information,"The tweet references a survivor's statement about a previous hurricane and political commentary, but does not report any specific casualties, injuries, missing persons, infrastructure damage, vehicle damage, or organized humanitarian efforts. It expresses an opinion rather than conveying actionable disaster-related information.",other_relevant_information,informative,other_relevant_information,101,990,79,0.7488110065460205,0.0
928673108432736256,New Puerto Rico Flag with Raindrops Postcard https://t.co/Al4kzyQ084 More Designs https://t.co/AXbRlLG0h4 #zazzle https://t.co/8yjWFZyZbr,not_informative,not_humanitarian,"The tweet promotes a postcard design featuring a Puerto Rico flag with raindrops and links to a commercial website. It contains no mention of casualties, missing persons, displacement, infrastructure damage, vehicle damage, rescue efforts, or humanitarian aid. The content is purely promotional and unrelated to any disaster aftermath.",not_informative,not_informative,not_humanitarian,137,1016,87,0.768578290939331,0.0
910524535757262851,"Photos show destruction, damage from Hurricane Maria https://t.co/VeK9i0TBFt https://t.co/fkBaDhjNUQ",informative,infrastructure_and_utility_damage,"The tweet shares photos showing destruction and damage caused by Hurricane Maria, indicating widespread impact on buildings and infrastructure. There is no mention of casualties, missing persons, or specific rescue efforts, so the primary focus is on physical damage to the built environment.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,100,995,79,0.717613697052002,0.0
914848052766236672,Remnants of hurricane Maria meant blustery weather round the Loch but very pleased to see family of swans back https://t.co/lVvW5tXK7r,informative,other_relevant_information,"The tweet mentions remnants of Hurricane Maria causing blustery weather but focuses on the return of a family of swans, indicating a minor environmental observation rather than any direct humanitarian impact such as casualties, infrastructure damage, or human distress.",not_informative,not_informative,not_humanitarian,134,999,74,0.6521475315093994,0.0
916037408528801792,@CarmenYulinCruz Military Mission to help Puerto Rico Contact me for details You are not alone https://t.co/KEnSy4mP64,informative,rescue_volunteering_or_donation_effort,"The tweet announces a military mission to assist Puerto Rico, indicating organized emergency response efforts. It promotes contact for details and offers support, which aligns with coordinated aid and rescue operations rather than individual cases or infrastructure damage.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,118,995,77,0.7205672264099121,0.0
901805456213102593,Pictures from the Heights neighborhood in #Houston. Water is rising. #Harvey https://t.co/xsGzUA92dF,informative,infrastructure_and_utility_damage,"The tweet mentions rising water levels in the Heights neighborhood of Houston, indicating significant flooding. This points to widespread environmental impact affecting the area, which aligns with infrastructure and utility damage due to floodwaters impacting roads, buildings, and utilities.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,100,991,77,0.8180434703826904,0.0
910613883613847553,Relatives say children missing after a school collapsed in Mexico's deadly earthquake have sent WhatsApp messages. https://t.co/mz1jHrEcCB,informative,missing_or_found_people,"The tweet mentions children missing after a school collapse, which indicates specific individuals unaccounted for following a disaster. The reference to WhatsApp messages adds urgency to the search for these missing persons.",missing_or_found_people,informative,missing_or_found_people,138,993,65,0.7161905765533447,0.0
909439057150832640,Islanders tell of terror with prisoners on loose following Hurricane Irma https://t.co/fOUscBLM6i https://t.co/Oc7bc0Cg05,informative,other_relevant_information,"The tweet mentions prisoners being on the loose after Hurricane Irma, which indicates a breakdown in security and potential danger to the public, but does not report any specific injuries, deaths, missing persons, or infrastructure damage. It conveys a situation affecting public safety and order, which falls under broader relevant information about the disaster's secondary impacts.",other_relevant_information,informative,other_relevant_information,121,998,94,0.696976900100708,0.0
916103691224141829,"RT @lindsayaellis: Here's what 51,000 pounds of donated goods from Houston to Puerto Rico looks like. https://t.co/0vzOIe7ZtA",informative,rescue_volunteering_or_donation_effort,"The tweet shares a visual of 51,000 pounds of donated goods being sent from Houston to Puerto Rico, indicating organized humanitarian aid delivery. This reflects a collective donation effort aimed at disaster relief.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,125,1006,76,0.726809024810791,0.0
918112951592280064,"RT @tomstandage: Wow. ""Fallout""-like post-apocalyptic scene in Santa Rosa after wildfire https://t.co/m1n0kwmZ5O https://t.co/zoO7iBmN5W",informative,infrastructure_and_utility_damage,"The tweet describes a post-apocalyptic scene in Santa Rosa following a wildfire, implying widespread destruction of buildings and infrastructure. The imagery suggests severe environmental and structural damage, though no specific casualties or individual impacts are mentioned.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,136,1011,72,0.6368563175201416,0.0
877812373251178496,7 houses 4 families 21 people including #children still buried iat Pahiyangala landslide #FloodSL https://t.co/RCAhviP9c9,informative,missing_or_found_people,"The tweet explicitly mentions that 21 people, including children, are still buried following a landslide, indicating they are unaccounted for and likely trapped. This directly aligns with 'missing_or_found_people' as it refers to specific individuals who have not been accounted for and are presumed missing under debris.",missing_or_found_people,informative,missing_or_found_people,121,1000,89,0.9393572807312012,0.0
913241636590645248,Hurricane Maria survivor: 'I feared for our lives' https://t.co/mvnmvdfTZQ https://t.co/5n6VVHf45Z,informative,missing_or_found_people,"The tweet references a Hurricane Maria survivor expressing fear for their life, indicating personal distress and survival experience in the disaster. No deaths, injuries, or missing persons are mentioned, so it falls under individuals affected by the event.",affected_individuals,informative,affected_individuals,98,999,71,0.8141400814056396,0.0
909687707533742081,Trump hands out sandwiches to Irma survivors and vows to help Florida rebuild https://t.co/tFmWKecr3c https://t.co/hJDu2VKB0J,informative,rescue_volunteering_or_donation_effort,"The tweet describes a public figure distributing food (sandwiches) to disaster survivors and committing to rebuilding efforts in Florida. This reflects organized humanitarian aid and relief distribution, which falls under collective emergency response activities.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,125,999,75,0.5817551612854004,0.0
870606991701364736,Photo from Sri-lanka where Pakistan Navy conducted relief operations after flood https://t.co/Uga1YH8TBa,informative,rescue_volunteering_or_donation_effort,"The tweet mentions organized relief operations by the Pakistan Navy in Sri Lanka following floods, indicating a coordinated humanitarian effort involving aid delivery and disaster response activities.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,104,987,63,0.7702805995941162,0.0
909855344867737601,Webcast: Tune in on Sept 18 for insight into the tax impacts of hurricanes #Harvey + #Irma. Details here:… https://t.co/V6twf9ir0i,informative,other_relevant_information,"The tweet promotes a webcast discussing the tax impacts of hurricanes Harvey and Irma, providing informational content about policy and financial consequences rather than reporting on human casualties, infrastructure damage, or immediate humanitarian needs. It does not describe any direct disaster effects or relief efforts.",other_relevant_information,informative,other_relevant_information,130,1004,79,0.8050289154052734,0.0
905960092822003712,"RT @tveitdal: Where Harvey is hitting hardest, 80 percent lack flood insurance https://t.co/p0xVVe3kNP https://t.co/xaHjtRRGMq",informative,affected_individuals,"The tweet highlights that 80 percent of areas hit by Harvey lack flood insurance, indicating a widespread vulnerability among affected populations. This reflects the broader impact on individuals who are at risk due to insufficient protection against flooding, without mentioning deaths, injuries, or specific rescue efforts.",affected_individuals,informative,affected_individuals,126,1005,81,0.7559354305267334,0.0
911795195368415232,#PuertoRico #utuado #utuadopuertorico No contact with my family since hurricane Maria. ὡEὤFἿD἟5἟7 https://t.co/tua2APTAoG,informative,missing_or_found_people,"The tweet mentions no deaths, injuries, or infrastructure damage. Instead, it highlights a personal situation where the user has lost contact with their family after Hurricane Maria, indicating uncertainty about their safety. This aligns with the 'missing_or_found_people' category due to the implied concern for specific individuals who are unaccounted for.",missing_or_found_people,informative,missing_or_found_people,121,1014,93,0.86789870262146,0.0
904461512164519939,"Jilted Lover, Growing Companies, Hurricane Harvey https://t.co/KaFdqxcPKC https://t.co/0iMCAM2BXY",not_informative,not_humanitarian,"The tweet contains a link to external content and references 'Hurricane Harvey', but the text itself does not describe any specific disaster impacts such as injuries, missing persons, infrastructure damage, or rescue efforts. The phrases 'Jilted Lover' and 'Growing Companies' appear unrelated to the disaster context, suggesting the post may be off-topic or nonsensical. Without verifiable disaster-related details, the tweet lacks informative value.",not_informative,not_informative,not_humanitarian,97,995,113,0.9722180366516113,0.0
909897041576329216,Lee communities still reeling from Irma.https://t.co/sDldXIOlzY https://t.co/kZAJgJKVyX,informative,other_relevant_information,"The tweet mentions that Lee communities are still reeling from Hurricane Irma, indicating ongoing impacts such as displacement, damage, or hardship. There is no mention of injuries, deaths, missing persons, or specific rescue/donation efforts, so the focus is on the general aftermath affecting residents.",affected_individuals,informative,affected_individuals,87,992,83,0.7500145435333252,0.0
921164213413974017,Rescue Groups Come Together to Save #Animals Trapped in California #Wildfires https://t.co/feozCtH68G #AnimalRescue https://t.co/oxOCStWYtY,informative,rescue_volunteering_or_donation_effort,"The tweet highlights organized efforts by rescue groups focused on saving animals trapped in wildfires, indicating collective humanitarian action. The primary emphasis is on coordinated animal rescue operations, which fall under organized emergency response efforts.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,139,1008,73,0.6538028717041016,0.0
909477271206952960,"Coast Guard Investigative Service Agents inspect sailboats damaged by Hurricane Irma in Key West, Florida.‚Ä¶ https://t.co/HXuUFPYafx",informative,vehicle_damage,"The tweet specifically mentions sailboats being damaged by Hurricane Irma, with Coast Guard agents inspecting the wreckage. Since the primary focus is on boats—classified as vehicles—the damage to these vessels falls under 'vehicle_damage'.",vehicle_damage,informative,vehicle_damage,133,996,70,0.7810595035552979,0.0
908525619037732865,@TCPalm Could you do a story on my grandparents to help raise $$ for a new home? #HurricaneIrmaRecovery #Tornado https://t.co/iXP5GALYdn,informative,rescue_volunteering_or_donation_effort,"The tweet requests a story to help raise money for a new home after Hurricane Irma, indicating the individual is affected by the disaster and displaced. There is no mention of injuries, deaths, or missing persons, so higher-priority categories do not apply.",affected_individuals,informative,affected_individuals,136,1002,77,0.6678283214569092,0.0
920053496245866496,"California fire takes Sally Lewis, 90, businesswoman who loved the outdoors https://t.co/MjOmLHH27V https://t.co/Ndj8ExjxQ3",informative,injured_or_dead_people,"The tweet explicitly mentions the death of Sally Lewis, a 90-year-old woman, due to the California fire. The use of 'takes' indicates fatality, which directly aligns with the 'injured_or_dead_people' category.",injured_or_dead_people,informative,injured_or_dead_people,123,1002,78,0.9734508991241455,0.0
921443803457781766,Back in Florida. Will head home in a couple days. Missing Puerto Rico already. @Nix_km https://t.co/FPAo0FqmUo,not_informative,not_humanitarian,"The tweet expresses personal sentiment about returning to Florida and missing Puerto Rico, referencing a past event (likely Hurricane Maria) but contains no mention of casualties, missing persons, displacement, infrastructure damage, vehicle damage, organized rescue efforts, or specific humanitarian impact. It is an emotional reflection without actionable disaster information.",not_informative,not_informative,not_humanitarian,110,995,88,1.0165684223175049,0.0
930193943408586752,pray to #kermanshah #IRAN ὢ2ὢ2 #earthquake . . . . https://t.co/6pQBRZ17PD,informative,other_relevant_information,"The tweet expresses prayers for Kermanshah, Iran, following an earthquake but contains no specific information about casualties, missing persons, infrastructure damage, vehicle damage, or organized relief efforts. It is purely an expression of solidarity without factual disaster impact details.",not_informative,not_informative,not_humanitarian,74,1000,79,0.9127485752105713,0.0
914086081666019328,Two flights dispatched to evacuate Chinese in the Caribbean after Hurricane Maria https://t.co/cSLghxdWv8,informative,rescue_volunteering_or_donation_effort,"The tweet reports on two flights dispatched specifically to evacuate Chinese nationals from the Caribbean after Hurricane Maria, indicating organized displacement efforts due to the disaster. No deaths, injuries, or infrastructure damage are mentioned, so the focus is on the movement of people for safety.",affected_individuals,informative,affected_individuals,105,985,78,0.5530564785003662,0.0
901714497332809728,Hurricane Harvey Threatens Largest Flood Insurer https://t.co/9ZVWdqtWtR https://t.co/S8GqyBWA37,informative,infrastructure_and_utility_damage,"The tweet discusses Hurricane Harvey's threat to a major flood insurer, indicating broader systemic risks related to insurance and financial impacts from flooding. It does not mention any casualties, missing persons, displacement, infrastructure damage, vehicle damage, organized rescue efforts, or donations. The focus is on economic implications rather than direct humanitarian impact.",other_relevant_information,informative,other_relevant_information,96,998,91,0.9221501350402832,0.0
905878592185389056,Harvey: The jaw-dropping numbers behind the monster storm https://t.co/wIDl2j4D8P #USA #UnitedStates #News https://t.co/kS1RNl2hvM,informative,other_relevant_information,"The tweet discusses Harvey, a major storm, and refers to 'jaw-dropping numbers' related to the event, but does not mention any specific casualties, injuries, missing persons, infrastructure damage, vehicle damage, or organized humanitarian efforts. It appears to be a general news link providing context about the storm's scale without conveying direct humanitarian impact.",other_relevant_information,informative,other_relevant_information,130,1006,96,0.9300329685211182,0.0
921865301809123328,RT @CNNPolitics: FEMA actually can stay in Puerto Rico indefinitely https://t.co/UftlzlLKG5 https://t.co/72S6HitDeZ,not_informative,not_humanitarian,"The tweet shares a news update about FEMA's ability to remain in Puerto Rico indefinitely, which relates to ongoing disaster response efforts. It does not report on casualties, missing persons, infrastructure damage, or individual impacts, nor does it describe a donation or volunteering effort. Instead, it conveys an official policy update relevant to disaster management.",other_relevant_information,informative,other_relevant_information,115,998,94,0.8829219341278076,0.0
905924160056168448,From @greentechmedia - Harvey shows the need for microgrids and distributed energy. https://t.co/j0vxONrrza https://t.co/aj2vYW7mme,informative,other_relevant_information,"The tweet discusses the broader need for microgrids and distributed energy systems in the context of Hurricane Harvey, referencing infrastructure resilience. It does not report on casualties, missing persons, individual displacement, vehicle damage, or organized relief efforts. Instead, it focuses on systemic energy infrastructure vulnerabilities, which aligns with long-term recovery and preparedness themes.",other_relevant_information,informative,other_relevant_information,131,1003,96,0.8950290679931641,0.0
922084689661263873,RT @Convertbond: Puerto Rico Bond Debt: $72B Unfunded Pension: $50B Population: 3.4m Maria Damage: $45B https://t.co/auo1UiaUll,informative,infrastructure_and_utility_damage,"The tweet provides statistical data on Puerto Rico's financial and disaster-related burdens, including unfunded pensions, population size, and damage from Hurricane Maria. It does not report any casualties, missing persons, displacement, infrastructure collapse, vehicle damage, or organized aid efforts. The content is factual but falls outside all specific humanitarian categories.",other_relevant_information,informative,other_relevant_information,127,1011,92,0.8070178031921387,0.0
927244371606589441,"This is basically the ""Hurricane Maria will help the democrats"" argument a year ahead https://t.co/Z521JmZ2HN",informative,other_relevant_information,"The tweet expresses a political opinion about Hurricane Maria and its potential impact on elections, referencing a hypothetical narrative. It does not report any specific disaster impacts such as casualties, infrastructure damage, or humanitarian needs.",not_informative,not_informative,not_humanitarian,109,993,68,0.6616156101226807,0.0
910538158319611905,Missing school children in Mexico City amid the ruins of the hugeÂ earthquake https://t.co/AAYTC91kds https://t.co/i3AR8ZEOAW,informative,missing_or_found_people,"The tweet explicitly mentions 'missing school children,' indicating specific individuals who are unaccounted for following the earthquake. This aligns directly with the 'missing_or_found_people' category, which focuses on named or identifiable individuals whose status is unknown and require search efforts.",missing_or_found_people,informative,missing_or_found_people,125,998,80,0.7891180515289307,0.0
904581253629804544,"RT @kimmiwizzle: the beach was calling my name, so was steve harvey.. https://t.co/vcJ3o05mkY",not_informative,not_humanitarian,"The tweet is unrelated to any disaster or humanitarian crisis. It references a personal desire to go to the beach and mentions Steve Harvey humorously, with no indication of casualties, damage, displacement, or aid efforts. The content is clearly off-topic and lacks any disaster-related context.",not_informative,not_informative,not_humanitarian,93,996,83,0.7648379802703857,0.0
920916661519007745,"Not only California, Northern Spain &amp; Portugal also got devastated by wildfires https://t.co/5s5mo7TLF9 https://t.co/e5e1SoW84U",informative,other_relevant_information,"The tweet mentions widespread devastation from wildfires in Northern Spain and Portugal, indicating significant impact on communities and likely infrastructure, though no specific casualties, missing persons, or individual impacts are detailed. The focus is on the geographic scale of destruction caused by wildfires.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,131,1003,79,0.7091691493988037,0.0
904991929305370625,⭐️⭐️New Entry⭐️⭐️ https://t.co/AmD1Xj0GpB ⭐️Its because of Harvey that I'm having flashbacks about Katrina. https://t.co/0x8MungG1O,informative,other_relevant_information,"The tweet expresses personal trauma related to Hurricane Katrina due to the current event (Harvey), indicating psychological distress among individuals affected by past disasters. No direct mention of injuries, deaths, missing persons, infrastructure damage, or organized aid efforts is present.",other_relevant_information,informative,other_relevant_information,131,1015,77,0.6476247310638428,0.0
923262758992465920,.@clarksvillepd Chaplain answering call for help in Puerto Rico -How you can too. https://t.co/TSBB9YLwgY https://t.co/uzRUiRCGfu,informative,other_relevant_information,"The tweet highlights a chaplain responding to a call for help in Puerto Rico and encourages others to contribute, indicating organized humanitarian support efforts. It focuses on mobilizing assistance rather than reporting individual casualties, infrastructure damage, or specific missing persons.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,129,1004,81,0.8732478618621826,0.0
909477788423479296,#SiegetheDay much needed r&amp;r after a long week of #Irma https://t.co/hx0xHQD2KZ,informative,other_relevant_information,"The tweet mentions 'SiegetheDay' and 'r&r after a long week of #Irma', indicating a personal reflection on recovery from Hurricane Irma. There is no mention of casualties, missing persons, displacement, infrastructure damage, vehicle damage, organized aid efforts, or any specific disaster impact. It expresses a general sentiment rather than reporting humanitarian conditions.",not_informative,not_informative,not_humanitarian,83,992,99,0.9735748767852783,0.0
912943041320833024,"Puerto Rico, with almost no electricity, endures stifling heat https://t.co/piGz11P1r1 âžœ https://t.co/zaEQYKQHpZ https://t.co/U7E1CA00kO",informative,infrastructure_and_utility_damage,"The tweet mentions Puerto Rico experiencing near-total power outages and extreme heat, indicating widespread disruption to essential utilities like electricity. This falls under infrastructure and utility damage due to the blackout and its impact on living conditions.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,138,1017,72,0.7147841453552246,0.0
913444173046587394,Working w/our cabinet in between briefings. Hurricane Maria won't slow us down! #WeRMV @EducateIN @INeLearn https://t.co/HQYRo74qzp,informative,other_relevant_information,"The tweet mentions working with the cabinet during hurricane briefings and emphasizes resilience despite Hurricane Maria, indicating organizational activity related to disaster response. There is no mention of casualties, missing persons, infrastructure damage, or vehicle damage. The tone reflects coordination efforts rather than direct humanitarian impact.",other_relevant_information,informative,other_relevant_information,131,1004,82,0.747093915939331,0.0
909792571056115712,The Investigators with Diana Swain: How journalists covered hurricanes Harvey and Irma https://t.co/iVdHiOhqby https://t.co/RfWkRCgzJd,informative,other_relevant_information,"The tweet links to a news segment about how journalists covered hurricanes Harvey and Irma, providing commentary on media coverage rather than reporting on immediate disaster impacts such as casualties, damage, or relief efforts. It does not contain specific information about affected individuals, injuries, infrastructure damage, or organized aid.",other_relevant_information,informative,other_relevant_information,134,999,85,0.9162797927856445,0.0
923421787794395137,One of the first #solar + storage #Tesla Energy projects in Puerto Rico has come online | https://t.co/nbK9CUFEnY https://t.co/36NiWhUMwM,not_informative,not_humanitarian,"The tweet highlights the activation of a solar and storage energy project in Puerto Rico, which relates to recovery efforts post-disaster. It provides factual information about renewable energy infrastructure coming online, indicating progress in restoring utilities.",other_relevant_information,informative,other_relevant_information,137,1006,70,0.821446418762207,0.0
905756150750216192,"RT @DawgfishJ: Hurricane Irma is Threatening Us w Possible Cat 3 Conditions! Be Smart, Stay Safe! St Marys GA!!! https://t.co/JMxipqeFDj",informative,other_relevant_information,"The tweet warns about Hurricane Irma posing a threat with possible Category 3 conditions and urges people to stay safe in St. Marys, GA. It conveys an imminent danger from the storm but does not report any specific casualties, injuries, infrastructure damage, vehicle damage, missing persons, or organized relief efforts. The content is focused on a general safety alert related to the approaching hurricane.",other_relevant_information,informative,other_relevant_information,136,1005,105,0.8497490882873535,0.0
910658484257030144,"Battered, Not Broken: Pictures of Mexico After the Quake https://t.co/JbEPjOt8zg https://t.co/cnSJ9L88tU",informative,infrastructure_and_utility_damage,"The tweet shares pictures depicting the aftermath of an earthquake in Mexico, focusing on visible destruction and damage to buildings and infrastructure. There is no mention of casualties, missing persons, or specific rescue efforts, so the primary focus is on the physical impact of the disaster.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,104,1000,82,0.8881793022155762,0.0
909446862578507776,Two men arrested for trying to steal power pole after #Irma. https://t.co/qUgxyHO0GN https://t.co/GMwabNhagF,not_informative,not_humanitarian,"The tweet reports two men being arrested for attempting to steal a power pole after Hurricane Irma. This indicates damage to utility infrastructure, specifically the power grid, which falls under infrastructure_and_utility_damage. The arrest is secondary to the underlying issue of stolen infrastructure post-disaster.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,108,998,84,0.9214329719543457,0.0
905706039462551552,"Pilot beats clock, Irma in daring airport escape https://t.co/d8rh9wyRkV https://t.co/f8GJ0K45i2",informative,other_relevant_information,"The tweet describes a pilot escaping an airport during Hurricane Irma, implying a high-stakes evacuation scenario involving a person in immediate danger. The focus is on the individual's survival against time and the storm, indicating personal peril without mentioning injuries or fatalities.",affected_individuals,informative,affected_individuals,96,998,76,0.6697986125946045,0.0
910553306619027456,Terrified OAP dodges death TWICE in a matter of seconds as two panes of glass fall from theâ€¦ https://t.co/xf6s21pqyW https://t.co/XJCCaUAsad,informative,other_relevant_information,"The tweet describes an elderly person narrowly escaping death due to falling glass, indicating a life-threatening incident involving personal danger. Although no explicit injury is stated, the phrase 'dodges death' strongly implies a near-fatal event affecting an individual.",injured_or_dead_people,informative,injured_or_dead_people,142,1012,78,0.8176500797271729,0.0
909798840471080961,"ICYMI, @USCCB asks for 2nd collection for #Irma needs in U.S. parishes this weekend https://t.co/jUY6bnTOmG https://t.co/GxddeSNvEj",informative,other_relevant_information,"The tweet promotes a second collection drive by the USCCB for Hurricane Irma relief efforts in U.S. parishes, encouraging donations and highlighting organized humanitarian support. It focuses on fundraising and aid mobilization rather than individual impacts or physical damage.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,131,1010,82,0.7890233993530273,0.0
918273289197416448,How You Can Help With the #California Fire Relief Efforts https://t.co/Yxc2ybxQph https://t.co/gSRBHfX8Bs,not_informative,not_humanitarian,"The tweet promotes ways to contribute to California fire relief efforts, including donations and volunteering. It focuses on organized humanitarian aid and collective support rather than individual impacts or physical damage.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,105,996,68,0.6171565055847168,0.0
911611190714843136,Hurricane Maria/Mary: Advisory 30: Maria/Mary forecasted to track out into the Atlantic Ocean. https://t.co/bNR2ER3zfw,informative,other_relevant_information,"The tweet provides a weather advisory about Hurricane Maria's projected path out into the Atlantic Ocean. It contains no mention of casualties, missing persons, infrastructure damage, vehicle damage, or organized relief efforts. The content is purely informational regarding storm tracking, which falls under general disaster updates without specific humanitarian impact.",other_relevant_information,informative,other_relevant_information,118,997,87,0.8227603435516357,0.0
920430848398069760,Lost and Found: Keepsakes pulled from the ruins of California wildfires https://t.co/6Iiy4oWm6I https://t.co/sQHBtefdJU,informative,missing_or_found_people,"The tweet mentions personal belongings ('keepsakes') recovered from the ruins after the California wildfires, indicating efforts to locate and retrieve items belonging to affected individuals. This aligns with the recovery of personal effects post-disaster, which falls under the broader context of supporting those impacted.",other_relevant_information,informative,other_relevant_information,119,1000,83,0.65043044090271,0.0
870574893280092160,MORA ' s action https://t.co/ug9BAyhhGf,not_informative,not_humanitarian,"The tweet only contains a link to MORA's action without any descriptive text or context about casualties, infrastructure, vehicles, missing persons, or organized efforts. There is no mention of specific impacts or humanitarian needs.",not_informative,not_informative,not_humanitarian,39,979,70,0.5600829124450684,0.0
