tweet_id,translated_thai,true_text_info,true_text_human,predicted_info,predicted_category,tweet_text_char_count,translated_thai_char_count,token_in_use,token_out_use,latency_seconds,temperature
910262990540242944,"เมืองนี้ถูกออกแบบมาให้ใช้รถยนต์เป็นหลัก แล้วถ้าพายุทำลายรถไป 250,000 คันแบบนี้ จะเกิดอะไรขึ้นต่อ #Harvey",informative,vehicle_damage,informative,vehicle_damage,128,104,2114,31,0.5576591491699219,0.0
911980209175281664,ตอนนี้อยู่ที่สนามบิน PHX กำลังเตรียมโหลดของขึ้นเครื่องไปเม็กซิโก #แผ่นดินไหวเม็กซิโก,not_informative,not_humanitarian,informative,other_relevant_information,97,84,2099,33,0.6145823001861572,0.0
927214532669435906,@DrTorresLSU พวกเราบางคนในเกาะเวียเกสไม่มีไฟฟ้าใช้มา 61 วันแล้ว!! ช่วยด้วย! https://t.co/j2o3gjwXxb,informative,other_relevant_information,informative,affected_individuals,119,99,2107,32,0.40402674674987793,0.0
904686036219027461,RT @NewsChannel8: มูลนิธิในเวอร์จิเนียกำลังรวบรวมของบริจาคเพื่อช่วยเหลือผู้หญิงที่ได้รับผลกระทบจากพายุ #Harvey https://t.co/1RtmkEKKHT https://t.co/Yux3ZynwT3,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,130,158,2133,39,0.6263360977172852,0.0
909813105210802176,บ้านเพื่อนแม่พังเพราะพายุ Irma แต่แม่ดันเผลอโพสต์รูปกิฟเด็กเต้นยั่วซะงั้น https://t.co/2VkwWfIwJQ,not_informative,not_humanitarian,informative,affected_individuals,146,97,2115,32,0.5272328853607178,0.0
917932273407754240,พิพิธภัณฑ์ PEANUTS ของชูลซ์ปิดให้บริการแล้ว เพราะไฟป่ากำลังลามเข้ามาใกล้,not_informative,not_humanitarian,informative,infrastructure_and_utility_damage,132,72,2098,35,0.4316751956939697,0.0
906713677818187777,แถมพายุฮาร์วีย์อีก แต่ก็นะ ในยุคทรัมป์นี่นักวิทยาศาสตร์เขาบอกว่าโลกร้อนไม่มีจริง https://t.co/5wyWdu57Rt,informative,other_relevant_information,informative,other_relevant_information,117,104,2119,33,1.4926514625549316,0.0
911671705516552194,"ซัลมา ฮาเย็ก บริจาคเงิน 100,000 ดอลลาร์ ช่วยผู้ประสบภัยแผ่นดินไหวในเม็กซิโก #infinitefireinc #salmahayek https://t.co/JsoZv8qUK3 https://t.co/zSj6TmzYcz",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,138,152,2139,39,0.5874090194702148,0.0
907648716491841536,พนักงาน Amgen ลงพื้นที่ช่วยผู้ประสบภัยพายุที่ร็อกพอร์ต https://t.co/3ow3kS7aR4 https://t.co/cWQC2HH2sM,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,112,102,2114,39,0.4828824996948242,0.0
930334010248593409,อิหร่านอยู่ในช่วงไว้อาลัยหลังเกิดเหตุแผ่นดินไหว มีผู้เสียชีวิตแล้ว 430 คน https://t.co/0zSZ87lmKR https://t.co/2SG4vfoXfP,informative,injured_or_dead_people,informative,injured_or_dead_people,97,121,2124,34,0.5022790431976318,0.0
911763174046814208,ปริมาณน้ำฝนเยอะมากจนน่าตกใจเลย #PrayersforPuertoRico #HurricaneMaria https://t.co/nx8D8F5kx8,informative,other_relevant_information,informative,other_relevant_information,100,92,2095,33,0.4097776412963867,0.0
916249442956832769,สิ่งที่ชาวปวยร์โตรีโกหลายคนต้องการมากที่สุดคือสิ่งของที่จับต้องได้ อ่านต่อที่ https://t.co/E7bBBaoXql https://t.co/NUNzSLhU6I,not_informative,not_humanitarian,informative,other_relevant_information,110,125,2123,33,0.45369815826416016,0.0
909725772142784513,นักศึกษาขออนุญาตอาจารย์พาสุนัขเข้าห้องเรียนก่อนพายุเออร์มาจะเข้า แต่อาจารย์ตอบกลับมาได้ดีมาก ดูได้จาก /r/UpliftingNews… https://t.co/FWkcSFxr7i,informative,other_relevant_information,informative,other_relevant_information,135,143,2131,33,0.7453315258026123,0.0
875260217985859584,ความรู้สึกที่สวยงามที่สุดในโลกเลย @iamsrk ใครบอกว่า Mora Piya mose bolat nahi ?,not_informative,not_humanitarian,not_informative,not_humanitarian,118,79,2089,34,0.4344909191131592,0.0
919715666264965121,ครอบครัวได้เจอสุนัขที่หายไปแล้ว น้องวิ่งหนีไปตอนที่บ้านเกิดไฟไหม้,informative,missing_or_found_people,informative,missing_or_found_people,127,65,2092,33,0.6737692356109619,0.0
901667676216578049,เรดาร์ประเมินว่าฝนตกหนักสะสมถึง 1 ฟุตแล้วในพื้นที่เชียงรายตอนใต้! น้ำท่วมฉับพลันรุนแรงมากตอนนี้!! #Harvey,informative,other_relevant_information,informative,other_relevant_information,122,105,2113,33,0.482623815536499,0.0
907672880535805952,โลกร้อนเหรอ? ไม่ใช่หรอก! มันมีอะไรมากกว่านั้น #hurricaneharvey #hurricaneirma จากบทวิเคราะห์ talk40news https://t.co/p0pZ9EMHLe,informative,other_relevant_information,informative,other_relevant_information,123,127,2117,33,3.326760768890381,0.0
930016742730018816,เกาะติดสถานการณ์แผ่นดินไหวพรมแดนอิหร่าน-อิรัก ยอดผู้เสียชีวิตพุ่งสูงขึ้นแล้ว ดูรายละเอียดเพิ่มเติมที่ลิงก์นี้ https://t.co/pqMmIrT93i https://t.co/NqM72HpUuh,informative,injured_or_dead_people,informative,injured_or_dead_people,129,157,2149,34,3.298999786376953,0.0
922709469246709760,อาสาสมัครจาก @HFUSA กำลังแจกของช่วยเหลือผู้ประสบภัยไฟป่าที่ซานตาโรซา https://t.co/AmQBSJlyWR,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,117,92,2100,39,3.5356032848358154,0.0
929027092108410881,ไมกี้ เอโรซ่า จาก Copa Combate มั่นใจว่าตัวเองจะคว้าแชมป์มาให้เปอร์โตริโกได้ https://t.co/fRAyEno0VV https://t.co/5CxhWrnrek,not_informative,not_humanitarian,not_informative,not_humanitarian,119,124,2116,34,3.4825775623321533,0.0
904837965440053248,#Harvey อาจจะผ่านไปแล้ว แต่ถ้าใครยังรู้สึกแย่หรือต้องการคนคุยด้วย ติดต่อมาได้เลยนะ @distressline มีคนคอยให้คำปรึกษาตลอด 24 ชม. https://t.co/9vwLb2kYco https://t.co/sYbtiX7qUc,informative,affected_individuals,informative,other_relevant_information,138,174,2148,33,3.580082416534424,0.0
904927092130930688,ผู้ประสบภัยพายุเริ่มเครียดหนักเพราะต้องติดอยู่ในศูนย์พักพิงที่เชียงรายมาหลายวันแล้ว https://t.co/3aSu3sv6Fj https://t.co/n06tcvFj0q,informative,rescue_volunteering_or_donation_effort,informative,affected_individuals,107,131,2126,32,1.1755218505859375,0.0
905749776687390721,นักท่องเที่ยวแคนาดาที่ติดค้างจากพายุเฮอริเคนเออร์มา กำลังเร่งหาทางออกจากพื้นที่หรือไม่ก็ต้องหาที่หลบภัยกันวุ่น https://t.co/d42mQReXeE https://t.co/FQcXMbDSGG,informative,affected_individuals,informative,affected_individuals,133,158,2145,32,0.8790197372436523,0.0
927180362773598209,เช้าวันอาทิตย์ที่เปอร์โตริโก ผ่านมา 6 สัปดาห์แล้ว สัญญาณมือถือก็ยังใช้ไม่ได้เต็มที่ https://t.co/rqnRB5aPsu,informative,other_relevant_information,informative,infrastructure_and_utility_damage,100,107,2120,35,0.6999356746673584,0.0
907656453393018880,รัฐบาลอนุมัติงบฉุกเฉิน 25 ล้านดอลลาร์ให้เท็กซัสเอาไว้ซ่อมแซมความเสียหายจากพายุเฮอริเคนฮาร์วีย์แล้ว https://t.co/lEW4X1koz3 https://t.co/4tiordvD14,informative,rescue_volunteering_or_donation_effort,informative,other_relevant_information,114,146,2140,33,0.6433990001678467,0.0
909714435920494594,จับตาดูพายุมาเรียให้ดี เพราะกำลังเคลื่อนตัวไปทางเกาะที่เพิ่งโดนพายุเออร์ม่าถล่มไปก่อนหน้านี้ ขอส่งกำลังใจให้ทุกคนที่นั่นด้วย กำลังติดตามสถานการณ์อย่างใกล้ชิด,informative,other_relevant_information,informative,other_relevant_information,145,157,2146,33,0.5892117023468018,0.0
909388814917017602,แจ้งเตือนล่วงหน้าถึงชาวเปอร์โตริโก พายุเออร์มาอาจจะผ่านไปได้ แต่พายุมาเรียอาจจะไม่เป็นแบบนั้น เตรียมตัวรับมือด้วย,informative,other_relevant_information,informative,other_relevant_information,107,113,2118,33,0.5401666164398193,0.0
928024783358386176,อาสาสมัครที่งาน #Df17 กำลังช่วยกันแพ็กอุปกรณ์การเรียนกับของใช้ส่วนตัวเพื่อส่งไปช่วยเหลือที่เปอร์โตริโก #solvis https://t.co/ys273zp75p,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,126,134,2130,39,0.6295311450958252,0.0
911907939744669701,ด่วน! อัปเดตทิศทางพายุเฮอริเคนมาเรีย วันที่ 24 ก.ย. 2560 https://t.co/yCzWsfDUNm https://t.co/tPfmM8gEHL,informative,other_relevant_information,informative,other_relevant_information,118,104,2119,33,0.5276651382446289,0.0
911865255793451008,#SkyNews | เส้นทางพายุเฮอริเคนมาเรียที่เคลื่อนตัวเลียบชายฝั่ง... #สหรัฐอเมริกา https://t.co/Rk7Ix4v6OX https://t.co/VNw4nOEGPe,informative,other_relevant_information,informative,other_relevant_information,121,126,2122,33,0.5886318683624268,0.0
918278752852955136,ไร่องุ่น Signorello Estate ของเจ้าของจากบริติชโคลัมเบียถูกไฟป่าที่แคลิฟอร์เนียเผาวอดแล้ว https://t.co/rkyHQJRhrw https://t.co/P0Glac7U1d,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,121,136,2123,35,0.5226202011108398,0.0
910624708604854273,ติดตามประกาศแจ้งเตือนการบิน (NOTAM) เกี่ยวกับพายุเฮอริเคนมาเรียได้ที่นี่ #AvDelphi #notam #maria https://t.co/hjHaIaM1BC https://t.co/9bPz7myVJp,informative,other_relevant_information,informative,other_relevant_information,113,144,2129,33,0.5564827919006348,0.0
913616341575270400,เกิดแผ่นดินไหวรุนแรงนอกชายฝั่งรัฐเชียปัส ประเทศเม็กซิโก เมื่อ 7 นาทีที่แล้ว ดูข้อมูลเพิ่มเติมได้ที่: https://t.co/PbUwTZMnIv https://t.co/08rrV8gr57,informative,other_relevant_information,informative,other_relevant_information,124,148,2143,33,0.5514905452728271,0.0
923176677009747968,#DogHalloweenCostumes น้องชอบแต่งตัวมาก นี่ชื่อ Cuate จากเปอร์โตริโกเอง https://t.co/RazYHH0raz,not_informative,not_humanitarian,not_informative,not_humanitarian,104,95,2096,34,0.5326149463653564,0.0
910269775648919553,ประเมินเบื้องต้นค่าเสียหายรวมจากพายุฮาร์วีย์และเออร์มาอาจสูงกว่าตอนพายุแคทรีนา (1.6 แสนล้านดอลลาร์),informative,other_relevant_information,informative,other_relevant_information,138,99,2111,33,0.5064253807067871,0.0
905169671179165696,ไมเคิล บุชโฮลซ์ เจ้าหน้าที่ช่างอิเล็กทรอนิกส์การบินชั้น 1 จากกองทัพเรือสหรัฐฯ เล่าประสบการณ์ตอนเข้าไปช่วยคนออกจากพื้นที่น้ำท่วมจากพายุฮาร์วีย์ https://t.co/YG7oOF0hUq,informative,rescue_volunteering_or_donation_effort,informative,other_relevant_information,133,166,2154,33,0.5154457092285156,0.0
870235839560921088,กองทัพเรือปากีสถานขยายพื้นที่เข้าช่วยเหลือผู้ประสบภัยน้ำท่วมในศรีลังกาแล้ว https://t.co/xDIdxxefAp https://t.co/CYdpv4SZJ2,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,115,122,2118,39,0.5769379138946533,0.0
905328786920677377,บริจาคของผ่าน Amazon ช่วยผู้ประสบภัยพายุได้ก็จริง แต่ถ้าบริจาคเป็นเงินสดจะช่วยได้มากกว่า https://t.co/zVb27RgdmV https://t.co/egrI1MrTS9,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,113,136,2126,39,0.577960729598999,0.0
911623621046566912,เด็กนักเรียนหญิงที่ติดอยู่ใต้ซากปรักหักพังจากเหตุแผ่นดินไหวในเม็กซิโกกลายเป็นที่สนใจของคนทั่วโลก แต่กลับ... https://t.co/h9xmWc2khI https://t.co/m4ygFZU0bS,informative,affected_individuals,informative,affected_individuals,143,155,2138,32,0.5136618614196777,0.0
905680258090881024,ช่วงนี้ไปเที่ยวฟลอริดาปลอดภัยไหม? มีประกาศเตือนภัยการเดินทางเพราะพายุเฮอริเคนเออร์มาที่อันตรายถึงชีวิต https://t.co/jlPX1jdBf3 https://t.co/k31vqOxYNR,informative,other_relevant_information,informative,other_relevant_information,137,150,2135,33,0.48520493507385254,0.0
914868779498209280,"เตรียมพบกับสมุดระบายสีเหตุการณ์แผ่นดินไหว! #เม็กซิโก #ปวยบลา #โออาซากา เด็กๆ กำลังจะได้เจอ ""ฟรีดาจัง""! #สุนัขกู้ภัยฟรีดา https://t.co/qBV54OqxET",not_informative,not_humanitarian,informative,other_relevant_information,133,144,2141,33,0.5106215476989746,0.0
909767570240278529,ทำไมพายุเออร์มากับฮาร์วีย์ถึงอาจทำให้ฝั่งรีพับลิกันหันมาสนใจเรื่องการเปลี่ยนแปลงสภาพภูมิอากาศได้สักที https://t.co/z0WwQoA3i7 https://t.co/7YvHUp30uz,informative,other_relevant_information,informative,other_relevant_information,126,149,2140,33,0.5094914436340332,0.0
915320315252797440,รัฐที่มีหนี้สินมากกว่าเปอร์โตริโก #PuertoRicoSeLevanta,not_informative,not_humanitarian,informative,other_relevant_information,96,54,2085,33,0.49155569076538086,0.0
905063992347021313,นายกเทศมนตรีขอความร่วมมือชาวเมืองบริจาคของเล่นให้เด็กๆ ที่อพยพหนีภัยพายุ #Harvey,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,129,80,2100,39,0.5418801307678223,0.0
908447531511746562,พนักงาน Workiva รวมตัวกันบริจาคเงินและสิ่งของช่วยเหลือผู้ประสบภัยที่ต้องอพยพจากพายุเฮอริเคน #HurricaneHarvey #WorkivaLife,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,140,121,2114,39,0.5206081867218018,0.0
909938392397484038,ด่วน: พายุเออร์มาอาจขึ้นฝั่งที่ฟลอริดาคีย์สด้วยความรุนแรงระดับ 5,informative,other_relevant_information,informative,other_relevant_information,136,64,2097,33,0.4944629669189453,0.0
910217217446473730,อัปเดตการพยากรณ์อากาศหลังพายุฮาร์วีย์และเออร์มาผ่านทาง @JECDems https://t.co/DBle7l34IY https://t.co/hshGqPWa45,informative,other_relevant_information,informative,other_relevant_information,96,111,2114,33,0.5159220695495605,0.0
914668002532036608,ยอดบริจาค 1.8 ล้านในไม่กี่ชั่วโมง พลังประชาชนช่วยกันเต็มที่เพื่อฟื้นฟูเปอร์โตริโก ขอบคุณ @Lin_Manuel มาก ใครอยากช่วยบริจาคกดได้ที่นี่เลย: https://t.co/VpXj3i6O6L https://t.co/nj9ppnVyLy,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,136,185,2161,39,0.537973165512085,0.0
905491581385441280,สภาพโลกเราตอนนี้ (จากแอป Living Earth https://t.co/Jk8w8os2Ui) #QuartaDetremuraSDV #Harvey2017 #Harvey https://t.co/u3OWwxdk7S,informative,other_relevant_information,not_informative,not_humanitarian,131,126,2109,34,0.47831177711486816,0.0
922735153201389570,Maria Sharapova กับ Monica Puig กำลังช่วยแจกถุงยังชีพของกาชาดที่เปอร์โตริโก,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,105,75,2091,39,0.5247476100921631,0.0
907132891326492672,เอียน ฮาร์วีย์ เล่าประวัติความเป็นมาของรหัสผ่านไว้สั้นๆ ในบล็อกล่าสุด ลองเข้าไปอ่านกันได้ที่ https://t.co/p1e0QMOP2X https://t.co/o57JQ3ErPJ,not_informative,not_humanitarian,not_informative,not_humanitarian,138,140,2134,34,0.46897363662719727,0.0
875202637473476609,"น้ำท่วมครั้งนี้ถือเป็นภัยพิบัติครั้งใหญ่ที่สุดที่เพิ่งเกิดขึ้นในศรีลังกา ทาง @slhro ทำหน้าที่ได้ดีมาก มีการบริจาคของไปแล้ว 2,500 ลิตร https://t.co/VGcmDj8JPR",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,136,157,2157,39,0.6663379669189453,0.0
875202637473476609,"น้ำท่วมครั้งนี้ถือเป็นภัยพิบัติครั้งใหญ่ที่สุดที่เพิ่งเกิดขึ้นในศรีลังกา ทาง @slhro ทำหน้าที่ได้ดีมาก มีการบริจาคของไปแล้ว 2,500 ลิตร https://t.co/VGcmDj8JPR",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,136,157,2157,39,0.5717754364013672,0.0
907106673571049472,พายุทอร์นาโดระดับ EF5 กำลังก่อตัวอยู่ข้างสายรุ้งเลย #ถ่ายภาพ โดย Jason Blum https://t.co/R9K06zfuMD,informative,other_relevant_information,informative,other_relevant_information,100,99,2106,33,0.4735605716705322,0.0
910616041449033728,ประกาศจากศูนย์เฮอริเคนแห่งชาติ (NHC) ตอน 5 โมงเย็นเรื่องพายุมาเรีย หวังว่าพายุลูกนี้จะเคลื่อนตัวห่างจากชายฝั่งไปเลยนะ,informative,other_relevant_information,informative,other_relevant_information,130,117,2123,33,0.4515047073364258,0.0
905714532370153472,พายุเฮอริเคนเออร์มาทวีกำลังแรงขึ้นเป็นระดับ 5 แล้ว เตรียมพัดถล่มเปอร์โตริโกและไมอามี https://t.co/SG7I2WmkdY https://t.co/glUCr32TWJ,informative,other_relevant_information,informative,other_relevant_information,118,132,2132,33,0.44651317596435547,0.0
922230253359116288,สัตวแพทย์ในเปอร์โตริโกบอกว่าสถานการณ์พายุหนักกว่าตอนอยู่ในสงครามอีก,not_informative,not_humanitarian,informative,other_relevant_information,132,67,2091,33,0.5762183666229248,0.0
913074566968221696,ตอนนี้ที่ศูนย์เริ่มประชุมระดมความคิดเรื่องเหตุแผ่นดินไหวที่เม็กซิโกแล้ว https://t.co/mEeGa7F3Mx,not_informative,not_humanitarian,informative,other_relevant_information,99,95,2111,33,0.4632301330566406,0.0
870678906940129280,ช่วยผู้รอดชีวิตจากพายุโมราได้เพิ่มอีก 24 คนแล้ว https://t.co/t4djCISciZ https://t.co/ceiVcwIQGb,informative,missing_or_found_people,informative,missing_or_found_people,79,95,2108,33,0.46271753311157227,0.0
904796210879442944,ผู้ป่วยที่ใช้ยาของ BMS แล้วได้รับผลกระทบจากพายุเฮอริเคน สามารถขอความช่วยเหลือได้ที่นี่ https://t.co/puwSDRKQp8,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,99,110,2109,39,0.5087912082672119,0.0
