tweet_id,translated_thai,true_text_info,true_text_human,predicted_category,mapped_predicted_info,mapped_predicted_category,tweet_text_char_count,translated_thai_char_count,token_in_use,token_out_use,latency_seconds,temperature
910244526392008704,ตรงจุดที่ต้นไม้เคยล้มทับบ้านเราตอนพายุเออร์มาเข้า วันนี้มีกระต่ายแวะมาหาด้วย,informative,infrastructure_and_utility_damage,not_informative,not_informative,not_humanitarian,144,76,1507,9,0.4660322666168213,0.0
907879466394718210,ประกาศเตือนภัยพายุทอร์นาโด พื้นที่เอ็กซ์มอร์ เบลล์เฮเวน และบอสตัน ถึงเวลา 16.00 น. ตามเวลา EDT https://t.co/59Ml0EU5sJ,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,124,118,1531,11,0.5865321159362793,0.0
904476857109590016,"RT @CBSDenver: กลุ่ม Colorado Feeding Kids ช่วยจัดหาอาหาร 50,000 มื้อให้ผู้ประสบภัยพายุฮาร์วีย์ https://t.co/18BksTotkr https://t.co/TK8uW9jyXi",informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,130,143,1534,17,0.5899531841278076,0.0
919571896672206848,คู่รักรอดตายปาฏิหาริย์จากไฟป่าที่แคลิฟอร์เนีย หลังลงไปแช่ตัวในสระน้ำบ้านเพื่อนบ้านนานถึง 6 ชั่วโมง https://t.co/4GkwoSIuWx https://t.co/dBSIQ7Fl7p,informative,missing_or_found_people,missing_or_found_people,informative,missing_or_found_people,135,146,1544,13,2.043426036834717,0.0
920143388590080001,ที่แคลิฟอร์เนียก็เหมือนกัน ไฟป่าที่ต้นไม้ยังยืนต้นอยู่ แต่รถกลับถูกเผาจนล้อละลาย มันไม่สมเหตุสมผลเลย,informative,vehicle_damage,vehicle_damage,informative,vehicle_damage,140,100,1515,9,2.347536087036133,0.0
930262966460485632,ส่งกำลังใจให้ผู้ประสบภัยแผ่นดินไหวขนาด 7.3 ในอิหร่าน และขนาด 6.5 ในอิรักด้วยครับ https://t.co/p0460HFtep,informative,injured_or_dead_people,other_relevant_information,informative,other_relevant_information,98,104,1524,11,0.6784892082214355,0.0
911874793707905024,อัปเดตเส้นทางพายุ Maria กับ Lee จาก ECMWF ล่าสุดถึงวันที่ 5 ดูได้ที่นี่เลย --> https://t.co/cstgdpxl90 https://t.co/xCsgk4LfCc,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,123,126,1529,11,0.4513819217681885,0.0
904397842386739200,ผู้ประสบภัยสูงอายุจากพายุฮาร์วีย์ต้องการความช่วยเหลือเป็นพิเศษ,informative,affected_individuals,affected_individuals,informative,affected_individuals,128,62,1494,9,0.607933521270752,0.0
904429898944667648,กรมอุตุนิยมวิทยาแจ้งว่า เหตุที่เกิดขึ้นที่แซนฟอร์ดและแองเจียร์เป็นลมกระโชกแรง (microburst) ไม่ใช่ทอร์นาโด,informative,infrastructure_and_utility_damage,other_relevant_information,informative,other_relevant_information,136,105,1516,11,0.536327600479126,0.0
928811568921444352,ไฟดับอีกแล้ว,not_informative,not_humanitarian,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,79,12,1481,13,0.6532759666442871,0.0
910114199413694464,#คลิปจากเหตุการณ์: Kyle Hutton และ Roger Creager แต่งเพลงใหม่เพื่อระดมทุนช่วยเหลือผู้ประสบภัยพายุเฮอริเคน Harvey https://t.co/UqiAWl4UPW,not_informative,not_humanitarian,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,120,136,1523,17,0.6124799251556396,0.0
905664032949993472,นี่เราคิดไปเองหรือเปล่าว่าพายุฮาร์วีย์กับเออร์มาเหมือนจ้องจะถล่มแต่รัฐที่คนไม่เชื่อเรื่องโลกร้อนกันนะ? https://t.co/wMbeUFKAiI,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,112,126,1529,11,0.46693992614746094,0.0
910231852681703424,ที่พักแบบเบดแอนด์เบรกฟาสต์ในเซนต์ออกัสตินกำลังเร่งเก็บกวาดซากความเสียหายหลังพายุเออร์มาพัดถล่ม,not_informative,not_humanitarian,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,144,94,1519,13,0.5542299747467041,0.0
876655110645989376,JDT สั่งย้าย Mora กลับไปคุม JDT II อ้างว่าตอนแรกเป็นแค่โค้ชขัดตาทัพเฉยๆ,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,123,71,1509,9,1.1147828102111816,0.0
910682398907617280,@Univision ย้ายผู้ประกาศข่าวหลักทุกคนไปที่เม็กซิโกซิตี้แล้ว #แผ่นดินไหว https://t.co/SqAOCAL55W,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,90,95,1514,11,0.6069574356079102,0.0
910682398907617280,@Univision ย้ายผู้ประกาศข่าวหลักทุกคนไปที่เม็กซิโกซิตี้แล้ว #แผ่นดินไหว https://t.co/SqAOCAL55W,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,90,95,1514,11,0.5594825744628906,0.0
914889010501300224,ภาพถ่ายจาก NASA เผยให้เห็นสภาพเปอร์โตริโกหลังพายุมาเรียพัดถล่มจนไฟฟ้าดับทั้งเกาะ https://t.co/QECgarGMZN https://t.co/OsHzPZFp4e,informative,other_relevant_information,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,119,128,1531,13,0.6590712070465088,0.0
905161596519018497,#ด่วน ประกาศเตือนภัยพายุทอร์นาโดในพื้นที่เขตอดัมส์และยอร์ก รัฐเพนซิลเวเนีย ถึงเวลา 16.45 น. ตามเวลาท้องถิ่น https://t.co/2xT9ZnAi8e … https://t.co/ZAATXXrFFB,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,130,157,1551,11,0.6395609378814697,0.0
911908841675264002,แผ่นดินไหวเม็กซิโก: กองทัพเรือยืนยันว่าไม่มีเด็กสูญหายในโรงเรียนที่พังถล่มลงมา https://t.co/ITfTalpgxz https://t.co/uOOigR1YhG,informative,missing_or_found_people,missing_or_found_people,informative,missing_or_found_people,113,126,1537,13,0.6647200584411621,0.0
930496036216496129,น่าเศร้ามากที่ได้ข่าวครอบครัวในอิหร่านกับอิรักต้องสูญเสียคนในครอบครัวไปเยอะมากจากเหตุแผ่นดินไหว 💔,informative,injured_or_dead_people,injured_or_dead_people,informative,injured_or_dead_people,125,97,1515,13,0.5786123275756836,0.0
910262990540242944,"เมืองนี้ถูกออกแบบมาให้ใช้รถยนต์เป็นหลัก แล้วถ้าพายุทำลายรถไป 250,000 คันแบบนี้ จะเกิดอะไรขึ้นต่อ #Harvey",informative,vehicle_damage,vehicle_damage,informative,vehicle_damage,128,104,1515,9,0.45485806465148926,0.0
911980209175281664,ตอนนี้อยู่ที่สนามบิน PHX กำลังเตรียมโหลดของขึ้นเครื่องไปเม็กซิโก #แผ่นดินไหวเม็กซิโก,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,97,84,1505,9,0.8381965160369873,0.0
927214532669435906,@DrTorresLSU พวกเราบางคนในเกาะเวียเกสไม่มีไฟฟ้าใช้มา 61 วันแล้ว!! ช่วยด้วย! https://t.co/j2o3gjwXxb,informative,other_relevant_information,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,119,99,1520,13,0.8139028549194336,0.0
904686036219027461,RT @NewsChannel8: มูลนิธิในเวอร์จิเนียกำลังรวบรวมของบริจาคเพื่อช่วยเหลือผู้หญิงที่ได้รับผลกระทบจากพายุ #Harvey https://t.co/1RtmkEKKHT https://t.co/Yux3ZynwT3,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,130,158,1542,22,0.6135473251342773,0.0
909813105210802176,บ้านเพื่อนแม่พังเพราะพายุ Irma แต่แม่ดันเผลอโพสต์รูปกิฟเด็กเต้นยั่วซะงั้น https://t.co/2VkwWfIwJQ,not_informative,not_humanitarian,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,146,97,1520,13,1.162219762802124,0.0
917932273407754240,พิพิธภัณฑ์ PEANUTS ของชูลซ์ปิดให้บริการแล้ว เพราะไฟป่ากำลังลามเข้ามาใกล้,not_informative,not_humanitarian,other_relevant_information,informative,other_relevant_information,132,72,1500,11,0.8756895065307617,0.0
906713677818187777,แถมพายุฮาร์วีย์อีก แต่ก็นะ ในยุคทรัมป์นี่นักวิทยาศาสตร์เขาบอกว่าโลกร้อนไม่มีจริง https://t.co/5wyWdu57Rt,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,117,104,1521,11,0.7939126491546631,0.0
911671705516552194,"ซัลมา ฮาเย็ก บริจาคเงิน 100,000 ดอลลาร์ ช่วยผู้ประสบภัยแผ่นดินไหวในเม็กซิโก #infinitefireinc #salmahayek https://t.co/JsoZv8qUK3 https://t.co/zSj6TmzYcz",informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,138,152,1550,17,0.6755225658416748,0.0
907648716491841536,พนักงาน Amgen ลงพื้นที่ช่วยผู้ประสบภัยพายุที่ร็อกพอร์ต https://t.co/3ow3kS7aR4 https://t.co/cWQC2HH2sM,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,112,102,1523,17,0.5620944499969482,0.0
930334010248593409,อิหร่านอยู่ในช่วงไว้อาลัยหลังเกิดเหตุแผ่นดินไหว มีผู้เสียชีวิตแล้ว 430 คน https://t.co/0zSZ87lmKR https://t.co/2SG4vfoXfP,informative,injured_or_dead_people,injured_or_dead_people,informative,injured_or_dead_people,97,121,1531,13,0.7803423404693604,0.0
911763174046814208,ปริมาณน้ำฝนเยอะมากจนน่าตกใจเลย #PrayersforPuertoRico #HurricaneMaria https://t.co/nx8D8F5kx8,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,100,92,1513,11,0.5442137718200684,0.0
916249442956832769,สิ่งที่ชาวปวยร์โตรีโกหลายคนต้องการมากที่สุดคือสิ่งของที่จับต้องได้ อ่านต่อที่ https://t.co/E7bBBaoXql https://t.co/NUNzSLhU6I,not_informative,not_humanitarian,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,110,125,1527,17,0.4700899124145508,0.0
909725772142784513,นักศึกษาขออนุญาตอาจารย์พาสุนัขเข้าห้องเรียนก่อนพายุเออร์มาจะเข้า แต่อาจารย์ตอบกลับมาได้ดีมาก ดูได้จาก /r/UpliftingNews… https://t.co/FWkcSFxr7i,informative,other_relevant_information,not_informative,not_informative,not_humanitarian,135,143,1534,9,0.5812394618988037,0.0
875260217985859584,ความรู้สึกที่สวยงามที่สุดในโลกเลย @iamsrk ใครบอกว่า Mora Piya mose bolat nahi ?,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,118,79,1500,9,0.5581824779510498,0.0
919715666264965121,ครอบครัวได้เจอสุนัขที่หายไปแล้ว น้องวิ่งหนีไปตอนที่บ้านเกิดไฟไหม้,informative,missing_or_found_people,missing_or_found_people,informative,missing_or_found_people,127,65,1501,13,0.42565321922302246,0.0
901667676216578049,เรดาร์ประเมินว่าฝนตกหนักสะสมถึง 1 ฟุตแล้วในพื้นที่เชียงรายตอนใต้! น้ำท่วมฉับพลันรุนแรงมากตอนนี้!! #Harvey,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,122,105,1519,11,0.5583071708679199,0.0
907672880535805952,โลกร้อนเหรอ? ไม่ใช่หรอก! มันมีอะไรมากกว่านั้น #hurricaneharvey #hurricaneirma จากบทวิเคราะห์ talk40news https://t.co/p0pZ9EMHLe,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,123,127,1523,11,0.6310803890228271,0.0
930016742730018816,เกาะติดสถานการณ์แผ่นดินไหวพรมแดนอิหร่าน-อิรัก ยอดผู้เสียชีวิตพุ่งสูงขึ้นแล้ว ดูรายละเอียดเพิ่มเติมที่ลิงก์นี้ https://t.co/pqMmIrT93i https://t.co/NqM72HpUuh,informative,injured_or_dead_people,injured_or_dead_people,informative,injured_or_dead_people,129,157,1543,13,0.556384801864624,0.0
922709469246709760,อาสาสมัครจาก @HFUSA กำลังแจกของช่วยเหลือผู้ประสบภัยไฟป่าที่ซานตาโรซา https://t.co/AmQBSJlyWR,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,117,92,1517,17,0.4833056926727295,0.0
929027092108410881,ไมกี้ เอโรซ่า จาก Copa Combate มั่นใจว่าตัวเองจะคว้าแชมป์มาให้เปอร์โตริโกได้ https://t.co/fRAyEno0VV https://t.co/5CxhWrnrek,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,119,124,1531,9,0.71128249168396,0.0
904837965440053248,#Harvey อาจจะผ่านไปแล้ว แต่ถ้าใครยังรู้สึกแย่หรือต้องการคนคุยด้วย ติดต่อมาได้เลยนะ @distressline มีคนคอยให้คำปรึกษาตลอด 24 ชม. https://t.co/9vwLb2kYco https://t.co/sYbtiX7qUc,informative,affected_individuals,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,138,174,1548,17,0.7414247989654541,0.0
904927092130930688,ผู้ประสบภัยพายุเริ่มเครียดหนักเพราะต้องติดอยู่ในศูนย์พักพิงที่เชียงรายมาหลายวันแล้ว https://t.co/3aSu3sv6Fj https://t.co/n06tcvFj0q,informative,rescue_volunteering_or_donation_effort,affected_individuals,informative,affected_individuals,107,131,1531,9,0.4698944091796875,0.0
905749776687390721,นักท่องเที่ยวแคนาดาที่ติดค้างจากพายุเฮอริเคนเออร์มา กำลังเร่งหาทางออกจากพื้นที่หรือไม่ก็ต้องหาที่หลบภัยกันวุ่น https://t.co/d42mQReXeE https://t.co/FQcXMbDSGG,informative,affected_individuals,affected_individuals,informative,affected_individuals,133,158,1541,9,0.4492948055267334,0.0
927180362773598209,เช้าวันอาทิตย์ที่เปอร์โตริโก ผ่านมา 6 สัปดาห์แล้ว สัญญาณมือถือก็ยังใช้ไม่ได้เต็มที่ https://t.co/rqnRB5aPsu,informative,other_relevant_information,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,100,107,1521,13,0.5856506824493408,0.0
907656453393018880,รัฐบาลอนุมัติงบฉุกเฉิน 25 ล้านดอลลาร์ให้เท็กซัสเอาไว้ซ่อมแซมความเสียหายจากพายุเฮอริเคนฮาร์วีย์แล้ว https://t.co/lEW4X1koz3 https://t.co/4tiordvD14,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,114,146,1548,17,0.6872894763946533,0.0
909714435920494594,จับตาดูพายุมาเรียให้ดี เพราะกำลังเคลื่อนตัวไปทางเกาะที่เพิ่งโดนพายุเออร์ม่าถล่มไปก่อนหน้านี้ ขอส่งกำลังใจให้ทุกคนที่นั่นด้วย กำลังติดตามสถานการณ์อย่างใกล้ชิด,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,145,157,1531,11,0.672555685043335,0.0
909388814917017602,แจ้งเตือนล่วงหน้าถึงชาวเปอร์โตริโก พายุเออร์มาอาจจะผ่านไปได้ แต่พายุมาเรียอาจจะไม่เป็นแบบนั้น เตรียมตัวรับมือด้วย,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,107,113,1514,11,0.9957873821258545,0.0
928024783358386176,อาสาสมัครที่งาน #Df17 กำลังช่วยกันแพ็กอุปกรณ์การเรียนกับของใช้ส่วนตัวเพื่อส่งไปช่วยเหลือที่เปอร์โตริโก #solvis https://t.co/ys273zp75p,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,126,134,1528,17,0.5874319076538086,0.0
911907939744669701,ด่วน! อัปเดตทิศทางพายุเฮอริเคนมาเรีย วันที่ 24 ก.ย. 2560 https://t.co/yCzWsfDUNm https://t.co/tPfmM8gEHL,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,118,104,1535,11,0.47793054580688477,0.0
911865255793451008,#SkyNews | เส้นทางพายุเฮอริเคนมาเรียที่เคลื่อนตัวเลียบชายฝั่ง... #สหรัฐอเมริกา https://t.co/Rk7Ix4v6OX https://t.co/VNw4nOEGPe,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,121,126,1532,11,2.005189895629883,0.0
918278752852955136,ไร่องุ่น Signorello Estate ของเจ้าของจากบริติชโคลัมเบียถูกไฟป่าที่แคลิฟอร์เนียเผาวอดแล้ว https://t.co/rkyHQJRhrw https://t.co/P0Glac7U1d,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,121,136,1537,13,1.1747891902923584,0.0
910624708604854273,ติดตามประกาศแจ้งเตือนการบิน (NOTAM) เกี่ยวกับพายุเฮอริเคนมาเรียได้ที่นี่ #AvDelphi #notam #maria https://t.co/hjHaIaM1BC https://t.co/9bPz7myVJp,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,113,144,1536,11,0.6107242107391357,0.0
913616341575270400,เกิดแผ่นดินไหวรุนแรงนอกชายฝั่งรัฐเชียปัส ประเทศเม็กซิโก เมื่อ 7 นาทีที่แล้ว ดูข้อมูลเพิ่มเติมได้ที่: https://t.co/PbUwTZMnIv https://t.co/08rrV8gr57,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,124,148,1537,11,0.4374115467071533,0.0
923176677009747968,#DogHalloweenCostumes น้องชอบแต่งตัวมาก นี่ชื่อ Cuate จากเปอร์โตริโกเอง https://t.co/RazYHH0raz,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,104,95,1507,9,0.49597907066345215,0.0
910269775648919553,ประเมินเบื้องต้นค่าเสียหายรวมจากพายุฮาร์วีย์และเออร์มาอาจสูงกว่าตอนพายุแคทรีนา (1.6 แสนล้านดอลลาร์),informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,138,99,1519,11,0.5607771873474121,0.0
905169671179165696,ไมเคิล บุชโฮลซ์ เจ้าหน้าที่ช่างอิเล็กทรอนิกส์การบินชั้น 1 จากกองทัพเรือสหรัฐฯ เล่าประสบการณ์ตอนเข้าไปช่วยคนออกจากพื้นที่น้ำท่วมจากพายุฮาร์วีย์ https://t.co/YG7oOF0hUq,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,133,166,1542,17,0.6210489273071289,0.0
870235839560921088,กองทัพเรือปากีสถานขยายพื้นที่เข้าช่วยเหลือผู้ประสบภัยน้ำท่วมในศรีลังกาแล้ว https://t.co/xDIdxxefAp https://t.co/CYdpv4SZJ2,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,115,122,1524,17,0.8281865119934082,0.0
905328786920677377,บริจาคของผ่าน Amazon ช่วยผู้ประสบภัยพายุได้ก็จริง แต่ถ้าบริจาคเป็นเงินสดจะช่วยได้มากกว่า https://t.co/zVb27RgdmV https://t.co/egrI1MrTS9,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,113,136,1531,17,0.9078323841094971,0.0
911623621046566912,เด็กนักเรียนหญิงที่ติดอยู่ใต้ซากปรักหักพังจากเหตุแผ่นดินไหวในเม็กซิโกกลายเป็นที่สนใจของคนทั่วโลก แต่กลับ... https://t.co/h9xmWc2khI https://t.co/m4ygFZU0bS,informative,affected_individuals,missing_or_found_people,informative,missing_or_found_people,143,155,1544,13,0.7604241371154785,0.0
905680258090881024,ช่วงนี้ไปเที่ยวฟลอริดาปลอดภัยไหม? มีประกาศเตือนภัยการเดินทางเพราะพายุเฮอริเคนเออร์มาที่อันตรายถึงชีวิต https://t.co/jlPX1jdBf3 https://t.co/k31vqOxYNR,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,137,150,1539,11,0.42764854431152344,0.0
914868779498209280,"เตรียมพบกับสมุดระบายสีเหตุการณ์แผ่นดินไหว! #เม็กซิโก #ปวยบลา #โออาซากา เด็กๆ กำลังจะได้เจอ ""ฟรีดาจัง""! #สุนัขกู้ภัยฟรีดา https://t.co/qBV54OqxET",not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,133,144,1544,9,0.6566064357757568,0.0
909767570240278529,ทำไมพายุเออร์มากับฮาร์วีย์ถึงอาจทำให้ฝั่งรีพับลิกันหันมาสนใจเรื่องการเปลี่ยนแปลงสภาพภูมิอากาศได้สักที https://t.co/z0WwQoA3i7 https://t.co/7YvHUp30uz,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,126,149,1542,11,1.194706678390503,0.0
915320315252797440,รัฐที่มีหนี้สินมากกว่าเปอร์โตริโก #PuertoRicoSeLevanta,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,96,54,1494,9,0.45348167419433594,0.0
905063992347021313,นายกเทศมนตรีขอความร่วมมือชาวเมืองบริจาคของเล่นให้เด็กๆ ที่อพยพหนีภัยพายุ #Harvey,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,129,80,1508,17,0.6543903350830078,0.0
908447531511746562,พนักงาน Workiva รวมตัวกันบริจาคเงินและสิ่งของช่วยเหลือผู้ประสบภัยที่ต้องอพยพจากพายุเฮอริเคน #HurricaneHarvey #WorkivaLife,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,140,121,1516,17,0.6265771389007568,0.0
909938392397484038,ด่วน: พายุเออร์มาอาจขึ้นฝั่งที่ฟลอริดาคีย์สด้วยความรุนแรงระดับ 5,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,136,64,1505,11,0.5514943599700928,0.0
910217217446473730,อัปเดตการพยากรณ์อากาศหลังพายุฮาร์วีย์และเออร์มาผ่านทาง @JECDems https://t.co/DBle7l34IY https://t.co/hshGqPWa45,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,96,111,1531,11,0.806525468826294,0.0
914668002532036608,ยอดบริจาค 1.8 ล้านในไม่กี่ชั่วโมง พลังประชาชนช่วยกันเต็มที่เพื่อฟื้นฟูเปอร์โตริโก ขอบคุณ @Lin_Manuel มาก ใครอยากช่วยบริจาคกดได้ที่นี่เลย: https://t.co/VpXj3i6O6L https://t.co/nj9ppnVyLy,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,136,185,1555,17,1.3351314067840576,0.0
905491581385441280,สภาพโลกเราตอนนี้ (จากแอป Living Earth https://t.co/Jk8w8os2Ui) #QuartaDetremuraSDV #Harvey2017 #Harvey https://t.co/u3OWwxdk7S,informative,other_relevant_information,not_informative,not_informative,not_humanitarian,131,126,1532,9,0.5449934005737305,0.0
922735153201389570,Maria Sharapova กับ Monica Puig กำลังช่วยแจกถุงยังชีพของกาชาดที่เปอร์โตริโก,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,105,75,1502,17,0.5857548713684082,0.0
907132891326492672,เอียน ฮาร์วีย์ เล่าประวัติความเป็นมาของรหัสผ่านไว้สั้นๆ ในบล็อกล่าสุด ลองเข้าไปอ่านกันได้ที่ https://t.co/p1e0QMOP2X https://t.co/o57JQ3ErPJ,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,138,140,1534,9,0.6581325531005859,0.0
875202637473476609,"น้ำท่วมครั้งนี้ถือเป็นภัยพิบัติครั้งใหญ่ที่สุดที่เพิ่งเกิดขึ้นในศรีลังกา ทาง @slhro ทำหน้าที่ได้ดีมาก มีการบริจาคของไปแล้ว 2,500 ลิตร https://t.co/VGcmDj8JPR",informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,136,157,1536,17,1.0819451808929443,0.0
875202637473476609,"น้ำท่วมครั้งนี้ถือเป็นภัยพิบัติครั้งใหญ่ที่สุดที่เพิ่งเกิดขึ้นในศรีลังกา ทาง @slhro ทำหน้าที่ได้ดีมาก มีการบริจาคของไปแล้ว 2,500 ลิตร https://t.co/VGcmDj8JPR",informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,136,157,1536,17,0.8794538974761963,0.0
