tweet_id,tweet_text,true_text_info,true_text_human,predicted_info_reasoning,predicted_info,predicted_cat_reasoning,predicted_category,mapped_predicted_info,mapped_predicted_category,tweet_text_char_count,token_in_use,token_out_use,latency_seconds,temperature
909484808404967425,Irma Survivor Tells Trump: “Obama Was Playing Golf During The Last Hurricane” https://t.co/54RdxKiad3,informative,other_relevant_information,"The tweet is a political statement/argument regarding past leadership and contains no specific factual information about the disaster's impact, damage, or data.",not_informative,,,not_informative,not_humanitarian,101,577,56,2.150146484375,0.0
928673108432736256,New Puerto Rico Flag with Raindrops Postcard https://t.co/Al4kzyQ084 More Designs https://t.co/AXbRlLG0h4 #zazzle https://t.co/8yjWFZyZbr,not_informative,not_humanitarian,"The tweet is an advertisement for postcards and merchandise; it contains no information regarding a disaster event, casualties, or impacts.",not_informative,,,not_informative,not_humanitarian,137,615,42,1.9483776092529297,0.0
910524535757262851,"Photos show destruction, damage from Hurricane Maria https://t.co/VeK9i0TBFt https://t.co/fkBaDhjNUQ",informative,infrastructure_and_utility_damage,"The tweet references a specific disaster (Hurricane Maria) and provides factual descriptions of physical destruction and damage, supported by visual evidence (photos).",informative,"The tweet focuses on visual evidence of destruction and damage caused by Hurricane Maria, which directly relates to damage to the built environment.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,100,1522,101,6.451298236846924,0.0
914848052766236672,Remnants of hurricane Maria meant blustery weather round the Loch but very pleased to see family of swans back https://t.co/lVvW5tXK7r,informative,other_relevant_information,The tweet references a specific disaster event (Hurricane Maria) and describes its impact (blustery weather) at a specific location (the Loch).,informative,"The tweet discusses weather conditions and wildlife observations following a hurricane, which does not involve human casualties, displacement, damage, or organized relief efforts.",other_relevant_information,informative,other_relevant_information,134,1515,104,6.350091457366943,0.0
916037408528801792,@CarmenYulinCruz Military Mission to help Puerto Rico Contact me for details You are not alone https://t.co/KEnSy4mP64,informative,rescue_volunteering_or_donation_effort,"The tweet is a solicitation for contact regarding a 'Military Mission' but lacks any specific, factual details about a disaster, such as location, damage, or casualty counts.",not_informative,,,not_informative,not_humanitarian,118,580,52,2.7596919536590576,0.0
901805456213102593,Pictures from the Heights neighborhood in #Houston. Water is rising. #Harvey https://t.co/xsGzUA92dF,informative,infrastructure_and_utility_damage,The tweet identifies a specific location (Heights neighborhood in Houston) and describes a concrete disaster impact (rising water) related to a specific event (#Harvey).,informative,"The tweet reports rising water levels in a specific neighborhood, which describes flooding of streets and the environment, fitting the infrastructure and utility damage category.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,100,1499,110,5.737482070922852,0.0
910613883613847553,Relatives say children missing after a school collapsed in Mexico's deadly earthquake have sent WhatsApp messages. https://t.co/mz1jHrEcCB,informative,missing_or_found_people,"The tweet provides specific details about the disaster impact, including a specific event (school collapse), a location (Mexico), and the status of victims (missing children).",informative,"The tweet specifically mentions that children are missing following a school collapse, which directly aligns with the category for unaccounted-for individuals.",missing_or_found_people,informative,missing_or_found_people,138,1516,108,5.54135274887085,0.0
909439057150832640,Islanders tell of terror with prisoners on loose following Hurricane Irma https://t.co/fOUscBLM6i https://t.co/Oc7bc0Cg05,informative,other_relevant_information,"The tweet references a specific disaster (Hurricane Irma) and describes a concrete impact/consequence (prisoners on the loose), which qualifies as factual information regarding the disaster's aftermath.",informative,"The tweet reports on the chaos and terror caused by prisoners being loose following the hurricane, which describes the state and situation of the people impacted by the disaster, but does not specify deaths, injuries, missing persons, or specific infrastructure damage.",affected_individuals,informative,affected_individuals,121,1532,122,6.288354396820068,0.0
916103691224141829,"RT @lindsayaellis: Here's what 51,000 pounds of donated goods from Houston to Puerto Rico looks like. https://t.co/0vzOIe7ZtA",informative,rescue_volunteering_or_donation_effort,"The tweet provides specific, measurable data (51,000 pounds of donated goods) regarding aid/relief operations between Houston and Puerto Rico, which is a direct response to a disaster context.",informative,"The tweet describes the shipment of 51,000 pounds of donated goods, which represents a collective organized effort to provide humanitarian aid.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,125,1542,116,4.50522780418396,0.0
918112951592280064,"RT @tomstandage: Wow. ""Fallout""-like post-apocalyptic scene in Santa Rosa after wildfire https://t.co/m1n0kwmZ5O https://t.co/zoO7iBmN5W",informative,infrastructure_and_utility_damage,The tweet identifies a specific location (Santa Rosa) and a specific disaster type (wildfire) while describing physical destruction (post-apocalyptic scene).,informative,"The tweet describes the visual scene of a wildfire aftermath using a metaphor, but it does not report specific deaths, injuries, displacements, structural damage, or organized relief efforts. It serves as a general observation/expression of the disaster's appearance.",other_relevant_information,informative,other_relevant_information,136,1545,126,7.47805380821228,0.0
877812373251178496,7 houses 4 families 21 people including #children still buried iat Pahiyangala landslide #FloodSL https://t.co/RCAhviP9c9,informative,missing_or_found_people,"The tweet provides specific numbers (7 houses, 4 families, 21 people) and a named location (Pahiyangala) regarding the impact of a landslide and flood.",informative,"The tweet reports that 21 people, including children, are 'still buried' due to a landslide, which indicates they are unaccounted for and part of an active search/rescue situation for specific individuals.",missing_or_found_people,informative,missing_or_found_people,121,1530,129,5.348555326461792,0.0
913241636590645248,Hurricane Maria survivor: 'I feared for our lives' https://t.co/mvnmvdfTZQ https://t.co/5n6VVHf45Z,informative,missing_or_found_people,"The tweet references a specific disaster event (Hurricane Maria) and includes links that likely contain further reporting, meeting the criteria for referencing a specific disaster.",informative,"The tweet features a survivor's personal account of the disaster, which falls under the category of individuals affected by the event without mentioning specific injuries or deaths.",affected_individuals,informative,affected_individuals,98,1502,93,6.971846580505371,0.0
909687707533742081,Trump hands out sandwiches to Irma survivors and vows to help Florida rebuild https://t.co/tFmWKecr3c https://t.co/hJDu2VKB0J,informative,rescue_volunteering_or_donation_effort,The tweet references a specific disaster (Irma) and describes an aid/emergency response operation (handing out food and rebuilding efforts) in a specific location (Florida).,informative,"The tweet describes the distribution of food (sandwiches) to survivors, which falls under the category of relief distribution and humanitarian aid efforts.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,125,1523,114,5.690949201583862,0.0
870606991701364736,Photo from Sri-lanka where Pakistan Navy conducted relief operations after flood https://t.co/Uga1YH8TBa,informative,rescue_volunteering_or_donation_effort,"The tweet identifies a specific location (Sri Lanka), a specific disaster (flood), and reports on emergency response operations (Pakistan Navy relief operations).",informative,"The tweet describes organized relief operations conducted by the Pakistan Navy, which falls under collective organized emergency response efforts.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,104,1482,96,5.431647539138794,0.0
909855344867737601,Webcast: Tune in on Sept 18 for insight into the tax impacts of hurricanes #Harvey + #Irma. Details here:… https://t.co/V6twf9ir0i,informative,other_relevant_information,"The tweet references specific named disasters (#Harvey and #Irma) in the context of discussing their impacts. Under the bias rule, direct discussion referencing specific disasters is considered informative.",informative,"The tweet discusses the tax impacts of hurricanes rather than reporting on casualties, displacement, damage, or relief efforts, making it general news/information.",other_relevant_information,informative,other_relevant_information,130,1514,116,5.401873350143433,0.0
905960092822003712,"RT @tveitdal: Where Harvey is hitting hardest, 80 percent lack flood insurance https://t.co/p0xVVe3kNP https://t.co/xaHjtRRGMq",informative,affected_individuals,The tweet references a specific disaster (Harvey) and provides a measurable statistic (80 percent lack flood insurance) regarding the impact/vulnerability in the hardest-hit areas.,informative,"The tweet provides a statistical fact regarding flood insurance coverage in the impact zone, which is general news/information rather than reporting on specific casualties, displacement, or physical damage.",other_relevant_information,informative,other_relevant_information,126,1533,118,5.012784957885742,0.0
911795195368415232,#PuertoRico #utuado #utuadopuertorico No contact with my family since hurricane Maria. ὡEὤFἿD἟5἟7 https://t.co/tua2APTAoG,informative,missing_or_found_people,"The tweet references a specific disaster (Hurricane Maria) and a specific location (Utuado, Puerto Rico), reporting a direct impact (loss of contact with family).",informative,"The user explicitly states they have had ""no contact"" with their family since the hurricane, which indicates specific individuals are unaccounted for.",missing_or_found_people,informative,missing_or_found_people,121,1532,114,4.995450735092163,0.0
904461512164519939,"Jilted Lover, Growing Companies, Hurricane Harvey https://t.co/KaFdqxcPKC https://t.co/0iMCAM2BXY",not_informative,not_humanitarian,"The tweet explicitly mentions 'Hurricane Harvey', which is a specific disaster event, meeting the criteria for direct discussion referencing a specific disaster.",informative,"The tweet contains a headline/link regarding Hurricane Harvey but does not report specific details about injuries, missing persons, displacement, damage, or relief efforts, making it a general news/topic mention.",other_relevant_information,informative,other_relevant_information,97,1509,106,6.3455259799957275,0.0
909897041576329216,Lee communities still reeling from Irma.https://t.co/sDldXIOlzY https://t.co/kZAJgJKVyX,informative,other_relevant_information,"The tweet references a specific disaster (Irma) and a specific location (Lee communities) experiencing ongoing impact ('still reeling'). Per the bias rule, this is informative as it links a named disaster to a specific geographic area.",informative,"The tweet expresses a general sentiment about the impact of Hurricane Irma on Lee communities without providing specific details regarding deaths, injuries, displacement, or physical damage.",other_relevant_information,informative,other_relevant_information,87,1520,115,6.246434211730957,0.0
921164213413974017,Rescue Groups Come Together to Save #Animals Trapped in California #Wildfires https://t.co/feozCtH68G #AnimalRescue https://t.co/oxOCStWYtY,informative,rescue_volunteering_or_donation_effort,The tweet mentions a specific disaster (California wildfires) and reports on emergency response operations (rescue groups saving animals).,informative,"The tweet focuses on the organized mobilization of rescue groups working together to save animals, which falls under collective organized rescue efforts.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,139,1540,100,5.551607847213745,0.0
909477271206952960,"Coast Guard Investigative Service Agents inspect sailboats damaged by Hurricane Irma in Key West, Florida.‚Ä¶ https://t.co/HXuUFPYafx",informative,vehicle_damage,"The tweet identifies a specific disaster (Hurricane Irma), a specific location (Key West, Florida), and describes factual physical damage (damaged sailboats) and emergency response/investigation activity.",informative,"The tweet focuses on the inspection of sailboats (vehicles) that were damaged by the hurricane, making vehicle damage the primary subject.",vehicle_damage,informative,vehicle_damage,133,1520,106,5.636058568954468,0.0
908525619037732865,@TCPalm Could you do a story on my grandparents to help raise $$ for a new home? #HurricaneIrmaRecovery #Tornado https://t.co/iXP5GALYdn,informative,rescue_volunteering_or_donation_effort,"The tweet includes specific disaster hashtags (#HurricaneIrmaRecovery, #Tornado) which directly reference specific disaster events, meeting the criteria for direct discussion referencing a specific disaster.",informative,"The tweet mentions the need for funds to build a new home for the user's grandparents, indicating they have been rendered homeless/displaced by the disaster.",affected_individuals,informative,affected_individuals,136,1532,105,5.7373127937316895,0.0
920053496245866496,"California fire takes Sally Lewis, 90, businesswoman who loved the outdoors https://t.co/MjOmLHH27V https://t.co/Ndj8ExjxQ3",informative,injured_or_dead_people,"The tweet identifies a specific disaster (California fire) and provides a factual casualty (Sally Lewis, 90) associated with it.",informative,"The tweet reports the death of a specific individual, Sally Lewis, as a result of the California fire.",injured_or_dead_people,informative,injured_or_dead_people,123,1510,91,5.038825988769531,0.0
921443803457781766,Back in Florida. Will head home in a couple days. Missing Puerto Rico already. @Nix_km https://t.co/FPAo0FqmUo,not_informative,not_humanitarian,"The tweet is a personal travel update about moving between Florida and Puerto Rico; it contains no specific disaster data, impacts, or emergency information.",not_informative,,,not_informative,not_humanitarian,110,597,52,3.5831992626190186,0.0
930193943408586752,pray to #kermanshah #IRAN ὢ2ὢ2 #earthquake . . . . https://t.co/6pQBRZ17PD,informative,other_relevant_information,"The tweet includes a specific location (Kermanshah, Iran) and a direct reference to a specific disaster event (#earthquake). Per the instructions, direct discussion referencing a specific disaster is considered informative.",informative,"The tweet contains a prayer and hashtags related to an earthquake in Kermanshah, Iran, but does not report specific casualties, missing persons, displacement, damage, or organized relief efforts.",other_relevant_information,informative,other_relevant_information,74,1513,120,4.797998428344727,0.0
914086081666019328,Two flights dispatched to evacuate Chinese in the Caribbean after Hurricane Maria https://t.co/cSLghxdWv8,informative,rescue_volunteering_or_donation_effort,The tweet reports a specific emergency response operation (evacuation flights) following a named disaster (Hurricane Maria) in a specific region (the Caribbean).,informative,"The tweet focuses on the evacuation of people (Chinese nationals) following Hurricane Maria, which falls under displacement and evacuation without reported deaths or injuries.",affected_individuals,informative,affected_individuals,105,1478,104,24.178566217422485,0.0
901714497332809728,Hurricane Harvey Threatens Largest Flood Insurer https://t.co/9ZVWdqtWtR https://t.co/S8GqyBWA37,informative,infrastructure_and_utility_damage,"The tweet mentions a specific disaster (Hurricane Harvey) and its impact on a sector (flood insurance), which serves as a factual reference to the event.",informative,"The tweet discusses the economic impact on a flood insurer due to Hurricane Harvey, which is general news/financial information rather than a specific report on casualties, displacement, or physical damage.",other_relevant_information,informative,other_relevant_information,96,1524,106,5.850934982299805,0.0
905878592185389056,Harvey: The jaw-dropping numbers behind the monster storm https://t.co/wIDl2j4D8P #USA #UnitedStates #News https://t.co/kS1RNl2hvM,informative,other_relevant_information,"The tweet references 'Harvey' (a specific disaster) and mentions 'jaw-dropping numbers' regarding the storm, indicating it contains or links to factual data/statistics about the event.",informative,"The tweet provides general news and statistics regarding the scale of Hurricane Harvey without reporting specific human casualties, displacement, or structural damage.",other_relevant_information,informative,other_relevant_information,130,1548,103,5.133078336715698,0.0
921865301809123328,RT @CNNPolitics: FEMA actually can stay in Puerto Rico indefinitely https://t.co/UftlzlLKG5 https://t.co/72S6HitDeZ,not_informative,not_humanitarian,"The tweet references FEMA's presence in Puerto Rico, which relates to emergency response operations following a disaster event in a specific location.",informative,"The tweet discusses FEMA's administrative/policy ability to remain in Puerto Rico, which is general news/information regarding disaster response management rather than a specific report of casualties, damage, or relief efforts.",other_relevant_information,informative,other_relevant_information,115,1504,107,6.633910894393921,0.0
905924160056168448,From @greentechmedia - Harvey shows the need for microgrids and distributed energy. https://t.co/j0vxONrrza https://t.co/aj2vYW7mme,informative,other_relevant_information,"The tweet references 'Harvey' (Hurricane Harvey) and discusses its impact on energy infrastructure (microgrids/distributed energy), which qualifies as a direct discussion referencing a specific disaster.",informative,"The tweet discusses the need for microgrids and distributed energy in response to Hurricane Harvey, which is a general observation/opinion regarding disaster resilience rather than reporting specific impacts like deaths, damage, or displacement.",other_relevant_information,informative,other_relevant_information,131,1540,122,6.034308910369873,0.0
922084689661263873,RT @Convertbond: Puerto Rico Bond Debt: $72B Unfunded Pension: $50B Population: 3.4m Maria Damage: $45B https://t.co/auo1UiaUll,informative,infrastructure_and_utility_damage,The tweet provides a specific damage estimate ($45B) related to a named disaster event (Maria) in a specific location (Puerto Rico).,informative,"The tweet provides high-level economic and demographic data related to Puerto Rico and the financial impact of Hurricane Maria, rather than reporting on specific human casualties, displacement, or physical damage.",other_relevant_information,informative,other_relevant_information,127,1552,106,4.8050055503845215,0.0
927244371606589441,"This is basically the ""Hurricane Maria will help the democrats"" argument a year ahead https://t.co/Z521JmZ2HN",informative,other_relevant_information,"The tweet is a political argument/comparison referencing Hurricane Maria, but it contains no factual information, impact data, or specific details about the disaster itself.",not_informative,,,not_informative,not_humanitarian,109,593,47,3.2623302936553955,0.0
910538158319611905,Missing school children in Mexico City amid the ruins of the hugeÂ earthquake https://t.co/AAYTC91kds https://t.co/i3AR8ZEOAW,informative,missing_or_found_people,"The tweet mentions specific missing persons (school children) and a specific location (Mexico City) in the context of a huge earthquake, providing factual details about the disaster's impact.",informative,"The tweet specifically mentions 'missing school children,' which indicates that specific individuals are unaccounted for following the earthquake.",missing_or_found_people,informative,missing_or_found_people,125,1534,107,6.886465072631836,0.0
904581253629804544,"RT @kimmiwizzle: the beach was calling my name, so was steve harvey.. https://t.co/vcJ3o05mkY",not_informative,not_humanitarian,"The tweet is a personal comment about a beach and a celebrity; it contains no mention of a disaster, locations under impact, or any factual emergency data.",not_informative,,,not_informative,not_humanitarian,93,595,55,2.4564831256866455,0.0
920916661519007745,"Not only California, Northern Spain &amp; Portugal also got devastated by wildfires https://t.co/5s5mo7TLF9 https://t.co/e5e1SoW84U",informative,other_relevant_information,The tweet identifies specific geographic locations (Northern Spain & Portugal) and links them to a specific disaster type (wildfires).,informative,"The tweet provides general news about the geographical extent of wildfires in California, Spain, and Portugal without reporting specific casualties, displacement, damage, or relief efforts.",other_relevant_information,informative,other_relevant_information,131,1542,103,6.247137784957886,0.0
904991929305370625,⭐️⭐️New Entry⭐️⭐️ https://t.co/AmD1Xj0GpB ⭐️Its because of Harvey that I'm having flashbacks about Katrina. https://t.co/0x8MungG1O,informative,other_relevant_information,"The tweet directly references 'Harvey' and 'Katrina', which are specific named disaster events, meeting the criteria for direct discussion referencing a specific disaster.",informative,"The tweet expresses personal emotional distress and comparisons to past disasters rather than reporting specific casualties, displacement, or physical damage.",other_relevant_information,informative,other_relevant_information,131,1539,88,5.52313232421875,0.0
923262758992465920,.@clarksvillepd Chaplain answering call for help in Puerto Rico -How you can too. https://t.co/TSBB9YLwgY https://t.co/uzRUiRCGfu,informative,other_relevant_information,"The tweet mentions a specific location (Puerto Rico) and references an emergency response/aid context (Chaplain answering calls for help), which relates to disaster relief operations.",informative,"The tweet discusses a chaplain answering calls for help and provides information on how others can assist, which relates to organized humanitarian aid and volunteer mobilization.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,129,1540,107,6.348968982696533,0.0
909477788423479296,#SiegetheDay much needed r&amp;r after a long week of #Irma https://t.co/hx0xHQD2KZ,informative,other_relevant_information,"The tweet references a specific disaster event (#Irma) and provides context regarding the aftermath (recovery/rest period). Per the bias rule, referencing a specific disaster keyword makes it informative.",informative,"The tweet expresses a personal sentiment regarding rest and relaxation following Hurricane Irma, but it does not report specific impacts like injuries, displacement, damage, or organized relief efforts.",other_relevant_information,informative,other_relevant_information,83,1491,118,18.815924644470215,0.0
912943041320833024,"Puerto Rico, with almost no electricity, endures stifling heat https://t.co/piGz11P1r1 âžœ https://t.co/zaEQYKQHpZ https://t.co/U7E1CA00kO",informative,infrastructure_and_utility_damage,The tweet identifies a specific location (Puerto Rico) and describes a concrete disaster impact (loss of electricity and extreme heat).,informative,"The tweet highlights the lack of electricity ('almost no electricity') in Puerto Rico, which falls under utility damage/power outages.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,138,1570,99,7.575845956802368,0.0
913444173046587394,Working w/our cabinet in between briefings. Hurricane Maria won't slow us down! #WeRMV @EducateIN @INeLearn https://t.co/HQYRo74qzp,informative,other_relevant_information,"The tweet directly references 'Hurricane Maria', which serves as a specific disaster keyword/reference as per the guidelines.",informative,"The tweet expresses solidarity and a commitment to continue working during Hurricane Maria, but it does not report specific casualties, damage, displacement, or organized relief efforts.",other_relevant_information,informative,other_relevant_information,131,1527,94,5.42523717880249,0.0
909792571056115712,The Investigators with Diana Swain: How journalists covered hurricanes Harvey and Irma https://t.co/iVdHiOhqby https://t.co/RfWkRCgzJd,informative,other_relevant_information,"The tweet references specific named disasters (hurricanes Harvey and Irma) in the context of journalistic coverage, which meets the criteria for direct discussion referencing specific disasters.",informative,"The tweet is a link to a journalistic report/investigation about how media covered past hurricanes; it does not report on specific casualties, displacement, damage, or active relief efforts.",other_relevant_information,informative,other_relevant_information,134,1519,109,5.160650730133057,0.0
923421787794395137,One of the first #solar + storage #Tesla Energy projects in Puerto Rico has come online | https://t.co/nbK9CUFEnY https://t.co/36NiWhUMwM,not_informative,not_humanitarian,"The tweet discusses a new energy infrastructure project (Tesla solar + storage) coming online; it does not report on a disaster event, damage, casualties, or emergency response.",not_informative,,,not_informative,not_humanitarian,137,593,61,3.920712947845459,0.0
905756150750216192,"RT @DawgfishJ: Hurricane Irma is Threatening Us w Possible Cat 3 Conditions! Be Smart, Stay Safe! St Marys GA!!! https://t.co/JMxipqeFDj",informative,other_relevant_information,"The tweet identifies a specific disaster (Hurricane Irma), a specific location (St Marys, GA), and provides measurable data regarding the threat level (Category 3 conditions).",informative,"The tweet provides a weather warning and general information about the potential impact of Hurricane Irma without reporting specific casualties, displacement, damage, or organized relief efforts.",other_relevant_information,informative,other_relevant_information,136,1540,112,7.945865869522095,0.0
910658484257030144,"Battered, Not Broken: Pictures of Mexico After the Quake https://t.co/JbEPjOt8zg https://t.co/cnSJ9L88tU",informative,infrastructure_and_utility_damage,The tweet references a specific disaster event (Mexico earthquake) and provides visual evidence (links to pictures) of the impact/destruction.,informative,"The tweet provides visual documentation (pictures) of the aftermath of an earthquake in Mexico but does not explicitly report on deaths, injuries, displacement, specific infrastructure damage, or organized relief efforts.",other_relevant_information,informative,other_relevant_information,104,1534,104,4.602058410644531,0.0
909446862578507776,Two men arrested for trying to steal power pole after #Irma. https://t.co/qUgxyHO0GN https://t.co/GMwabNhagF,not_informative,not_humanitarian,The tweet references a specific disaster (#Irma) and describes a factual consequence of the event (theft of utility infrastructure/power poles).,informative,"The tweet reports on criminal activity (theft of a power pole) following the disaster, which does not fit into categories regarding casualties, missing persons, displacement, or physical damage to infrastructure/vehicles. Therefore, it falls under general news/information related to the disaster event.",other_relevant_information,informative,other_relevant_information,108,1528,124,5.782716989517212,0.0
905706039462551552,"Pilot beats clock, Irma in daring airport escape https://t.co/d8rh9wyRkV https://t.co/f8GJ0K45i2",informative,other_relevant_information,The tweet references a specific disaster (Irma) and describes a factual event (an airport escape/evacuation) related to the storm's impact.,informative,"The tweet focuses on a pilot's successful escape from an airport during Hurricane Irma, which describes the movement/evacuation of an aircraft to avoid the storm.",vehicle_damage,informative,vehicle_damage,96,1528,108,4.272493124008179,0.0
910553306619027456,Terrified OAP dodges death TWICE in a matter of seconds as two panes of glass fall from theâ€¦ https://t.co/xf6s21pqyW https://t.co/XJCCaUAsad,informative,other_relevant_information,"The tweet describes a specific physical incident (falling glass panes) and includes media links, which provides factual information about a localized hazard/incident, even if presented in a sensationalist tone.",informative,"The tweet describes a near-miss incident involving falling glass, but it does not report any actual injuries, deaths, displacement, or structural damage to infrastructure.",other_relevant_information,informative,other_relevant_information,142,1543,109,6.029950141906738,0.0
909798840471080961,"ICYMI, @USCCB asks for 2nd collection for #Irma needs in U.S. parishes this weekend https://t.co/jUY6bnTOmG https://t.co/GxddeSNvEj",informative,other_relevant_information,The tweet references a specific disaster (#Irma) and provides factual information regarding an organized aid/collection effort in response to the event.,informative,The tweet describes an organized effort by the USCCB to collect donations (a 2nd collection) to provide aid for those in need following Hurricane Irma.,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,131,1543,106,5.493882894515991,0.0
918273289197416448,How You Can Help With the #California Fire Relief Efforts https://t.co/Yxc2ybxQph https://t.co/gSRBHfX8Bs,not_informative,not_humanitarian,"The tweet references specific disaster relief efforts for the '#California Fire', which falls under direct discussion referencing a specific disaster event.",informative,"The tweet provides links and information on how to assist with California fire relief efforts, which falls under organized humanitarian aid and relief mobilization.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,105,1515,99,4.113402843475342,0.0
