tweet_id,tweet_text,true_text_info,true_text_human,predicted_info_reasoning,predicted_info,predicted_cat_reasoning,predicted_category,mapped_predicted_info,mapped_predicted_category,tweet_text_char_count,token_in_use,token_out_use,latency_seconds,temperature
909484808404967425,Irma Survivor Tells Trump: “Obama Was Playing Golf During The Last Hurricane” https://t.co/54RdxKiad3,informative,other_relevant_information,"The tweet references Hurricane Irma and includes a survivor's statement comparing presidential actions during past hurricanes. While it mentions a specific hurricane (Irma), the content focuses on political commentary rather than providing specific, factual disaster details such as casualties, damage, or response efforts.",not_informative,,,not_informative,not_humanitarian,101,650,85,0.8159623146057129,0.0
928673108432736256,New Puerto Rico Flag with Raindrops Postcard https://t.co/Al4kzyQ084 More Designs https://t.co/AXbRlLG0h4 #zazzle https://t.co/8yjWFZyZbr,not_informative,not_humanitarian,"The tweet promotes a postcard design featuring a Puerto Rico flag with raindrops, linking to an online store. There is no mention of any disaster, damage, casualties, or emergency situation related to Puerto Rico or any other location.",not_informative,,,not_informative,not_humanitarian,137,676,79,0.7589573860168457,0.0
910524535757262851,"Photos show destruction, damage from Hurricane Maria https://t.co/VeK9i0TBFt https://t.co/fkBaDhjNUQ",informative,infrastructure_and_utility_damage,"The tweet references Hurricane Maria and includes links to photos showing destruction and damage, which constitutes factual evidence of physical disaster impact. This meets the criteria for 'informative' due to the specific mention of a named hurricane and visual documentation of structural damage.",informative,"The tweet shares photos documenting widespread destruction and damage caused by Hurricane Maria, focusing on the physical impact on buildings and the environment rather than casualties, missing persons, or organized relief efforts.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,100,1622,147,1.431074619293213,0.0
914848052766236672,Remnants of hurricane Maria meant blustery weather round the Loch but very pleased to see family of swans back https://t.co/lVvW5tXK7r,informative,other_relevant_information,"The tweet mentions 'remnants of hurricane Maria', which directly references a specific past disaster. While it focuses on minor weather effects and wildlife returning, the mention of a named hurricane with documented impacts qualifies it as containing factual disaster context.",informative,"The tweet mentions remnants of Hurricane Maria causing blustery weather and notes the return of a family of swans, indicating environmental impact and wildlife recovery rather than human casualties, displacement, infrastructure damage, or organized relief efforts.",other_relevant_information,informative,other_relevant_information,134,1630,150,1.2356674671173096,0.0
916037408528801792,@CarmenYulinCruz Military Mission to help Puerto Rico Contact me for details You are not alone https://t.co/KEnSy4mP64,informative,rescue_volunteering_or_donation_effort,"The tweet mentions a military mission to assist Puerto Rico, indicating an organized emergency response operation. The reference to a specific location (Puerto Rico) and a concrete action (military mission) provides factual disaster-related information.",informative,"The tweet promotes a military mission to assist Puerto Rico during a disaster, emphasizing organized support and solidarity. It highlights collective aid efforts rather than individual casualties, missing persons, or infrastructure damage.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,118,1622,147,1.4512584209442139,0.0
901805456213102593,Pictures from the Heights neighborhood in #Houston. Water is rising. #Harvey https://t.co/xsGzUA92dF,informative,infrastructure_and_utility_damage,"The tweet mentions the Heights neighborhood in Houston, specifies that water is rising, and includes the hashtag #Harvey, which refers to Hurricane Harvey. These elements provide a named location with observable disaster impact (rising water), indicating factual conditions during the storm.",informative,"The tweet shows rising water levels in the Heights neighborhood of Houston during Hurricane Harvey, indicating significant flooding impacting residents. While no direct mention of injuries, missing persons, or specific rescue efforts is made, the focus on rising water suggests widespread displacement and threat to individuals, fitting under affected_individuals.",affected_individuals,informative,affected_individuals,100,1614,167,1.3673431873321533,0.0
910613883613847553,Relatives say children missing after a school collapsed in Mexico's deadly earthquake have sent WhatsApp messages. https://t.co/mz1jHrEcCB,informative,missing_or_found_people,"The tweet mentions a school collapse during Mexico's deadly earthquake, specifies that children are missing, and references WhatsApp messages as evidence—providing specific details about casualties (missing children), location (school in Mexico), and disaster context (earthquake). These elements meet the criteria for factual, specific disaster information.",informative,"The tweet specifically mentions children who are missing after a school collapse during an earthquake, with emphasis on their last known communication via WhatsApp. This focuses on named individuals unaccounted for, which aligns directly with the 'missing_or_found_people' category.",missing_or_found_people,informative,missing_or_found_people,138,1618,171,1.4026076793670654,0.0
909439057150832640,Islanders tell of terror with prisoners on loose following Hurricane Irma https://t.co/fOUscBLM6i https://t.co/Oc7bc0Cg05,informative,other_relevant_information,"The tweet mentions Hurricane Irma, a specific disaster event, and describes a consequential impact—prisoners being on the loose—which indicates a disruption in security and public safety post-disaster. This includes a named disaster and a tangible consequence, meeting the criteria for factual disaster information.",informative,"The tweet describes a situation where prisoners have escaped following Hurricane Irma, creating a security threat and endangering islanders. This reflects a disruption in safety and order affecting individuals, but does not report specific injuries, deaths, or missing persons. The primary concern is the vulnerability of residents due to the escape of inmates, which falls under broader impacts on affected populations.",affected_individuals,informative,affected_individuals,121,1628,185,1.7385578155517578,0.0
916103691224141829,"RT @lindsayaellis: Here's what 51,000 pounds of donated goods from Houston to Puerto Rico looks like. https://t.co/0vzOIe7ZtA",informative,rescue_volunteering_or_donation_effort,"The tweet mentions 51,000 pounds of donated goods being sent from Houston to Puerto Rico, which indicates a specific logistical aid effort tied to a disaster response—likely Hurricane Maria or another major hurricane affecting Puerto Rico. The mention of a measurable quantity of aid and a named destination (Puerto Rico) constitutes factual disaster-related information.",informative,"The tweet highlights a large-scale donation of relief goods (51,000 pounds) from Houston to Puerto Rico, indicating organized humanitarian aid delivery in response to a disaster. This reflects a collective effort to provide essential supplies, which aligns with donation and relief distribution activities.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,125,1644,191,1.555711269378662,0.0
918112951592280064,"RT @tomstandage: Wow. ""Fallout""-like post-apocalyptic scene in Santa Rosa after wildfire https://t.co/m1n0kwmZ5O https://t.co/zoO7iBmN5W",informative,infrastructure_and_utility_damage,"The tweet references a specific disaster event—the wildfire in Santa Rosa—and includes visual evidence ('Fallout'-like post-apocalyptic scene), indicating concrete physical destruction and impact on the area. The mention of a named location (Santa Rosa) combined with imagery describing widespread devastation meets the criteria for factual disaster information.",informative,"The tweet describes a post-apocalyptic scene in Santa Rosa following a wildfire, emphasizing widespread destruction and visual evidence of devastation. While no specific injuries, missing persons, or organized aid efforts are mentioned, the imagery points to severe damage to buildings and infrastructure caused by the fire.",infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,136,1654,176,1.5149497985839844,0.0
877812373251178496,7 houses 4 families 21 people including #children still buried iat Pahiyangala landslide #FloodSL https://t.co/RCAhviP9c9,informative,missing_or_found_people,"The tweet specifies exact numbers: 7 houses, 4 families, 21 people including children still buried at Pahiyangala landslide, directly indicating a disaster impact with measurable human toll and location. These are factual, specific disaster-related details.",informative,"The tweet explicitly states that 21 people, including children, are still buried following a landslide, indicating they are trapped and their status is unknown. This directly aligns with 'missing_or_found_people' as it refers to specific individuals unaccounted for and likely requiring rescue.",missing_or_found_people,informative,missing_or_found_people,121,1632,167,1.4279935359954834,0.0
913241636590645248,Hurricane Maria survivor: 'I feared for our lives' https://t.co/mvnmvdfTZQ https://t.co/5n6VVHf45Z,informative,missing_or_found_people,"The tweet references Hurricane Maria, a specific named disaster, and includes a firsthand account from a survivor expressing fear for their life, indicating personal impact during the event. This constitutes factual reporting tied to a documented disaster.",informative,"The tweet features a firsthand account from a Hurricane Maria survivor expressing fear for their life, indicating personal trauma and survival experience during the disaster. This aligns with the 'affected_individuals' category as it describes the emotional and physical state of someone impacted by the hurricane without mentioning injuries, deaths, or specific rescue efforts.",affected_individuals,informative,affected_individuals,98,1630,164,1.151625633239746,0.0
909687707533742081,Trump hands out sandwiches to Irma survivors and vows to help Florida rebuild https://t.co/tFmWKecr3c https://t.co/hJDu2VKB0J,informative,rescue_volunteering_or_donation_effort,"The tweet mentions Hurricane Irma survivors and Florida's recovery, indicating a specific disaster event (Hurricane Irma) affecting a named location (Florida). The act of distributing aid (sandwiches) also implies an ongoing disaster response effort.",informative,"The tweet describes President Trump distributing sandwiches to survivors of Hurricane Irma, indicating organized aid delivery to affected individuals. This action falls under humanitarian relief efforts rather than individual rescue or infrastructure damage.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,125,1630,148,1.5053396224975586,0.0
870606991701364736,Photo from Sri-lanka where Pakistan Navy conducted relief operations after flood https://t.co/Uga1YH8TBa,informative,rescue_volunteering_or_donation_effort,"The tweet mentions flood damage in Sri Lanka and specifies that the Pakistan Navy conducted relief operations, which constitutes factual reporting of an ongoing disaster response effort involving named actors and a specific disaster context (floods). This meets the criteria for being informative.",informative,"The tweet highlights organized relief operations by the Pakistan Navy in Sri Lanka following floods, emphasizing aid delivery and humanitarian assistance efforts. This describes a collective, organized response rather than individual casualties, infrastructure damage, or vehicle destruction.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,104,1606,158,1.397754430770874,0.0
909855344867737601,Webcast: Tune in on Sept 18 for insight into the tax impacts of hurricanes #Harvey + #Irma. Details here:… https://t.co/V6twf9ir0i,informative,other_relevant_information,"The tweet mentions specific hurricanes (#Harvey and #Irma), which are named disaster events, and references a webcast discussing their tax impacts. This includes factual context about the disasters' consequences, making it informative.",informative,"The tweet promotes a webcast discussing the tax implications of hurricanes Harvey and Irma, focusing on policy and financial impacts rather than immediate human suffering, infrastructure damage, or organized relief efforts. It provides informational content about disaster-related economic consequences, which does not align with any of the primary humanitarian categories.",other_relevant_information,informative,other_relevant_information,130,1640,161,1.4340476989746094,0.0
905960092822003712,"RT @tveitdal: Where Harvey is hitting hardest, 80 percent lack flood insurance https://t.co/p0xVVe3kNP https://t.co/xaHjtRRGMq",informative,affected_individuals,"The tweet includes specific factual data about Hurricane Harvey, stating that 80 percent of areas hit hardest lack flood insurance, which is measurable disaster-related information tied to a named event and its socioeconomic impact.",informative,"The tweet highlights that 80 percent of people in areas hit hardest by Harvey lack flood insurance, which indicates a widespread vulnerability among affected populations. This focuses on the socioeconomic condition and exposure of individuals to disaster risks rather than immediate physical harm or infrastructure damage.",affected_individuals,informative,affected_individuals,126,1642,150,1.52803373336792,0.0
911795195368415232,#PuertoRico #utuado #utuadopuertorico No contact with my family since hurricane Maria. ὡEὤFἿD἟5἟7 https://t.co/tua2APTAoG,informative,missing_or_found_people,"The tweet mentions 'hurricane Maria', a specific disaster event, and states 'No contact with my family since hurricane Maria', indicating a concrete disruption linked to the hurricane's impact on communication and personal safety in Utuado, Puerto Rico. This includes a named location and a factual consequence tied to the disaster.",informative,"The tweet explicitly states no contact with family members since Hurricane Maria, indicating uncertainty about their safety. This aligns with the 'missing_or_found_people' category, which includes individuals unaccounted for during disasters, especially when communication is lost.",missing_or_found_people,informative,missing_or_found_people,121,1660,171,1.5203697681427002,0.0
904461512164519939,"Jilted Lover, Growing Companies, Hurricane Harvey https://t.co/KaFdqxcPKC https://t.co/0iMCAM2BXY",not_informative,not_humanitarian,"The tweet mentions 'Hurricane Harvey', which is a specific disaster event. Although the rest of the text appears vague or possibly unrelated (e.g., 'Jilted Lover, Growing Companies'), the explicit reference to Hurricane Harvey constitutes a factual mention of a named disaster, satisfying the criteria for informativeness.",informative,"The tweet references Hurricane Harvey, which caused widespread flooding and destruction, but does not mention any specific injuries, deaths, missing persons, or direct damage to infrastructure or vehicles. Instead, it appears to be a general commentary linking unrelated topics (jilted lover, growing companies) with the hurricane, likely indicating public sentiment or media narrative rather than on-the-ground disaster impact.",other_relevant_information,informative,other_relevant_information,97,1622,195,1.637570858001709,0.0
909897041576329216,Lee communities still reeling from Irma.https://t.co/sDldXIOlzY https://t.co/kZAJgJKVyX,informative,other_relevant_information,"The tweet mentions 'Lee communities' and 'Irma', which refers to Hurricane Irma—a specific named disaster. The reference to affected communities implies ongoing disaster impact, making it informative despite lacking detailed metrics.",informative,"The tweet mentions that Lee communities are still recovering from Hurricane Irma, indicating ongoing impacts such as displacement, lack of resources, or shelter needs. No specific injuries, deaths, missing persons, or infrastructure damage is detailed, so the focus is on the broader condition of affected populations.",affected_individuals,informative,affected_individuals,87,1616,154,1.3615477085113525,0.0
921164213413974017,Rescue Groups Come Together to Save #Animals Trapped in California #Wildfires https://t.co/feozCtH68G #AnimalRescue https://t.co/oxOCStWYtY,informative,rescue_volunteering_or_donation_effort,"The tweet mentions 'California wildfires'—a specific disaster event—and describes coordinated rescue efforts targeting animals trapped by the fires, indicating active emergency response operations with tangible impact.",informative,"The tweet highlights organized efforts by rescue groups focused on saving animals trapped during wildfires, emphasizing collective action and humanitarian aid. Since the primary focus is on coordinated rescue operations rather than individual people, infrastructure, or vehicle damage, it aligns best with organized relief efforts.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,139,1648,151,1.3297929763793945,0.0
909477271206952960,"Coast Guard Investigative Service Agents inspect sailboats damaged by Hurricane Irma in Key West, Florida.‚Ä¶ https://t.co/HXuUFPYafx",informative,vehicle_damage,"The tweet mentions Hurricane Irma impacting Key West, Florida, and describes Coast Guard agents inspecting sailboats damaged by the storm. This includes a named disaster (Hurricane Irma), a specific location (Key West, FL), and a factual description of physical damage (damaged sailboats), meeting multiple criteria for being informative.",informative,"The tweet specifically describes sailboats damaged by Hurricane Irma, with Coast Guard agents inspecting them. Since the primary focus is on boats—vehicles used for sailing—the damage is centered on these watercraft, making 'vehicle_damage' the most accurate category.",vehicle_damage,informative,vehicle_damage,133,1624,172,1.3315958976745605,0.0
908525619037732865,@TCPalm Could you do a story on my grandparents to help raise $$ for a new home? #HurricaneIrmaRecovery #Tornado https://t.co/iXP5GALYdn,informative,rescue_volunteering_or_donation_effort,"The tweet mentions '#HurricaneIrmaRecovery' and '#Tornado', which reference specific disaster events. Although it primarily seeks fundraising support, the inclusion of named disasters with recovery context indicates factual disaster-related context.",informative,"The tweet requests media coverage to raise funds for a new home after a disaster, indicating the individual is in need of housing due to disaster-related displacement. No deaths, injuries, or missing persons are mentioned, and the focus is on personal hardship rather than infrastructure or vehicle damage.",affected_individuals,informative,affected_individuals,136,1636,157,1.2246160507202148,0.0
920053496245866496,"California fire takes Sally Lewis, 90, businesswoman who loved the outdoors https://t.co/MjOmLHH27V https://t.co/Ndj8ExjxQ3",informative,injured_or_dead_people,"The tweet mentions a specific casualty (Sally Lewis, 90) linked to a California fire, providing a named individual and a direct connection to a disaster event. This constitutes factual information about a disaster impact.",informative,"The tweet explicitly reports the death of Sally Lewis, a 90-year-old woman, due to the California fire, which directly indicates a fatality. This meets the criteria for 'injured_or_dead_people' as it specifies a named individual who died in the disaster.",injured_or_dead_people,informative,injured_or_dead_people,123,1636,159,1.3369090557098389,0.0
921443803457781766,Back in Florida. Will head home in a couple days. Missing Puerto Rico already. @Nix_km https://t.co/FPAo0FqmUo,not_informative,not_humanitarian,"The tweet mentions returning to Florida and missing Puerto Rico, which implies prior experience in a disaster-affected area. Puerto Rico was severely impacted by Hurricane Maria in 2017, and the reference to missing it suggests personal exposure to post-disaster conditions. While no explicit disaster details are given, the context strongly implies a connection to a known disaster event.",informative,"The tweet expresses personal sentiment about leaving Florida and missing Puerto Rico, indicating emotional connection to a place affected by a disaster. There is no mention of injuries, missing persons, displacement, infrastructure damage, vehicle damage, or organized relief efforts.",other_relevant_information,informative,other_relevant_information,110,1622,179,1.5360291004180908,0.0
930193943408586752,pray to #kermanshah #IRAN ὢ2ὢ2 #earthquake . . . . https://t.co/6pQBRZ17PD,informative,other_relevant_information,"The tweet includes the hashtag #kermanshah and #IRAN along with #earthquake, which specifically identifies a named location (Kermanshah, Iran) and references an earthquake event. This constitutes factual disaster identification with geographic specificity.",informative,"The tweet expresses prayer for victims of an earthquake in Kermanshah, Iran, indicating concern for human lives affected by the disaster. However, it does not provide any specific information about injuries, deaths, missing persons, displacement, infrastructure damage, vehicle damage, or organized relief efforts.",other_relevant_information,informative,other_relevant_information,74,1632,169,1.5047504901885986,0.0
914086081666019328,Two flights dispatched to evacuate Chinese in the Caribbean after Hurricane Maria https://t.co/cSLghxdWv8,informative,rescue_volunteering_or_donation_effort,"The tweet mentions Hurricane Maria, a specific named disaster, and reports that two flights were dispatched to evacuate Chinese nationals from the Caribbean, indicating an active emergency response operation tied to the hurricane's impact.",informative,"The tweet describes the dispatch of two flights specifically to evacuate Chinese nationals from the Caribbean following Hurricane Maria, indicating organized action to relocate affected individuals due to the disaster. This focuses on the movement and safety of people rather than infrastructure damage, injuries, or rescue efforts for specific individuals.",affected_individuals,informative,affected_individuals,105,1602,153,1.2298142910003662,0.0
901714497332809728,Hurricane Harvey Threatens Largest Flood Insurer https://t.co/9ZVWdqtWtR https://t.co/S8GqyBWA37,informative,infrastructure_and_utility_damage,"The tweet mentions Hurricane Harvey, a specific named storm, and indicates it threatens the largest flood insurer, implying measurable risk and potential financial impact related to flooding. This constitutes factual disaster-related information.",informative,"The tweet discusses Hurricane Harvey's threat to a major flood insurer, indicating broader systemic risks related to insurance and financial exposure rather than direct human casualties, infrastructure damage, or organized relief efforts. It focuses on economic implications of the disaster rather than immediate humanitarian impacts.",other_relevant_information,informative,other_relevant_information,96,1628,149,1.3376073837280273,0.0
905878592185389056,Harvey: The jaw-dropping numbers behind the monster storm https://t.co/wIDl2j4D8P #USA #UnitedStates #News https://t.co/kS1RNl2hvM,informative,other_relevant_information,"The tweet references Hurricane Harvey with terms like 'monster storm' and includes a link to an article discussing 'jaw-dropping numbers,' implying specific, factual disaster data such as rainfall totals, flooding extent, or economic damage. The use of hashtags like #USA and #UnitedStates further situates it within a known disaster context.",informative,"The tweet references Hurricane Harvey and highlights the severity of the storm through dramatic statistics, focusing on the scale of the disaster rather than specific human casualties, missing persons, infrastructure damage, or organized relief efforts. It serves as a general news update emphasizing the storm's impact without detailing direct humanitarian consequences.",other_relevant_information,informative,other_relevant_information,130,1644,183,1.4343287944793701,0.0
921865301809123328,RT @CNNPolitics: FEMA actually can stay in Puerto Rico indefinitely https://t.co/UftlzlLKG5 https://t.co/72S6HitDeZ,not_informative,not_humanitarian,"The tweet references FEMA's ability to remain in Puerto Rico indefinitely, which implies an ongoing disaster response effort following a major disaster—likely Hurricane Maria or another significant hurricane that impacted Puerto Rico. Mentioning FEMA presence and duration indicates factual operational context tied to a disaster.",informative,"The tweet shares information about FEMA's ability to remain in Puerto Rico indefinitely following a disaster, which relates to ongoing federal support and presence during recovery efforts. This reflects an organized humanitarian response rather than individual impacts like injuries or missing persons.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,115,1628,164,1.4288315773010254,0.0
905924160056168448,From @greentechmedia - Harvey shows the need for microgrids and distributed energy. https://t.co/j0vxONrrza https://t.co/aj2vYW7mme,informative,other_relevant_information,"The tweet references Hurricane Harvey, a specific named disaster, and discusses its implications on infrastructure (microgrids and distributed energy), indicating a factual connection to the event's impact. Mentioning a credible source (@greentechmedia) adds weight to the informational value.",informative,"The tweet discusses the importance of microgrids and distributed energy systems in the context of Hurricane Harvey, highlighting systemic vulnerabilities in energy infrastructure during disasters. It focuses on broader energy resilience rather than immediate physical damage or human impacts.",other_relevant_information,informative,other_relevant_information,131,1638,157,1.331498622894287,0.0
922084689661263873,RT @Convertbond: Puerto Rico Bond Debt: $72B Unfunded Pension: $50B Population: 3.4m Maria Damage: $45B https://t.co/auo1UiaUll,informative,infrastructure_and_utility_damage,"The tweet includes specific, measurable disaster-related data: 'Maria Damage: $45B' directly references the economic impact of Hurricane Maria on Puerto Rico, which is a factual estimate tied to a named disaster event. This qualifies as informative under the criteria.",informative,"The tweet provides financial and demographic data related to the aftermath of Hurricane Maria in Puerto Rico, including unfunded pension liabilities and damage costs, but does not report on injuries, missing persons, displacement, infrastructure damage, vehicle damage, or organized relief efforts. It presents economic and fiscal context rather than direct humanitarian impact.",other_relevant_information,informative,other_relevant_information,127,1654,173,1.4312543869018555,0.0
927244371606589441,"This is basically the ""Hurricane Maria will help the democrats"" argument a year ahead https://t.co/Z521JmZ2HN",informative,other_relevant_information,"The tweet references Hurricane Maria, a specific past disaster, and implies a political narrative around it. While it does not provide new factual details like casualties or damage, the mention of a named historical hurricane with a direct link to a current political claim constitutes a reference to a documented disaster event.",informative,"The tweet expresses a political opinion or commentary related to Hurricane Maria, referencing a hypothetical narrative about its impact on politics. It does not report any direct humanitarian impact such as injuries, missing persons, displacement, infrastructure damage, vehicle damage, or organized relief efforts.",other_relevant_information,informative,other_relevant_information,109,1618,168,1.3676888942718506,0.0
910538158319611905,Missing school children in Mexico City amid the ruins of the hugeÂ earthquake https://t.co/AAYTC91kds https://t.co/i3AR8ZEOAW,informative,missing_or_found_people,"The tweet mentions 'missing school children in Mexico City' and 'the ruins of the huge earthquake', which includes specific disaster-related facts such as missing persons and physical destruction in a named location following a major seismic event.",informative,"The tweet explicitly mentions 'missing school children' in the context of an earthquake, indicating specific individuals who are unaccounted for and actively being searched for. This matches the definition of 'missing_or_found_people' as it focuses on named, identifiable victims rather than general displacement or infrastructure damage.",missing_or_found_people,informative,missing_or_found_people,125,1628,161,1.3302569389343262,0.0
904581253629804544,"RT @kimmiwizzle: the beach was calling my name, so was steve harvey.. https://t.co/vcJ3o05mkY",not_informative,not_humanitarian,"The tweet mentions 'the beach' and 'Steve Harvey' but provides no specific disaster-related details such as casualties, damage, location impact, or measurable data. There is no reference to any disaster event, weather condition, or emergency situation.",not_informative,,,not_informative,not_humanitarian,93,656,81,0.6120052337646484,0.0
