tweet_id,tweet_text,true_text_info,true_text_human,predicted_info_reasoning,predicted_info,predicted_cat_reasoning,predicted_category,mapped_predicted_info,mapped_predicted_category,tweet_text_char_count,token_in_use,token_out_use,latency_seconds,temperature
877812373251178496,7 houses 4 families 21 people including #children still buried iat Pahiyangala landslide #FloodSL https://t.co/RCAhviP9c9,informative,missing_or_found_people,"Contains specific numbers (7 houses, 4 families, 21 people still buried), a named location (Pahiyangala), and a specific disaster type (landslide) with hashtag #FloodSL. This is factual disaster impact information.",informative,"The tweet states that 21 people including children are 'still buried' at a landslide site, which directly indicates people trapped under debris with likely casualties. This clearly falls under injured_or_dead_people as it involves buried victims, and the mention of 'still buried' implies fatalities or life-threatening entrapment.",injured_or_dead_people,informative,injured_or_dead_people,121,1928,170,6.957277059555054,0.0
913241636590645248,Hurricane Maria survivor: 'I feared for our lives' https://t.co/mvnmvdfTZQ https://t.co/5n6VVHf45Z,informative,missing_or_found_people,"The tweet references 'Hurricane Maria' (a specific named disaster) and includes a survivor quote about fearing for their lives, which directly discusses a specific disaster event. Even though it's partly emotional, it names the specific hurricane and links to news coverage, making it informative.",informative,"The tweet is a news headline about a Hurricane Maria survivor expressing fear, but it does not mention any deaths, injuries, missing persons, displacement, infrastructure damage, vehicle damage, or organized relief efforts. It is a general personal account/survivor story that fits none of the specific humanitarian categories, so it falls under 'other_relevant_information'.",other_relevant_information,informative,other_relevant_information,98,1928,180,4.719479560852051,0.0
909687707533742081,Trump hands out sandwiches to Irma survivors and vows to help Florida rebuild https://t.co/tFmWKecr3c https://t.co/hJDu2VKB0J,informative,rescue_volunteering_or_donation_effort,"The tweet mentions 'Irma' (Hurricane Irma, a specific disaster), 'survivors' (people affected by the disaster), and 'help Florida rebuild' (recovery/response operations). This contains specific disaster references and factual information about aid efforts.",informative,"The tweet describes Trump handing out sandwiches to Irma survivors and vowing to help rebuild, which is a relief distribution and aid effort. This fits the 'rescue_volunteering_or_donation_effort' category as it involves organized humanitarian aid and support for disaster survivors.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,125,1930,172,5.21972131729126,0.0
870606991701364736,Photo from Sri-lanka where Pakistan Navy conducted relief operations after flood https://t.co/Uga1YH8TBa,informative,rescue_volunteering_or_donation_effort,"The tweet mentions a specific location (Sri Lanka), a specific disaster (flood), and a specific factual operation (Pakistan Navy conducting relief operations). This is a factual description of emergency response operations with location details, making it informative.",informative,"The tweet describes Pakistan Navy conducting relief operations after a flood in Sri Lanka. This is an organized humanitarian response effort (relief operations by a navy), which fits 'rescue_volunteering_or_donation_effort'. No deaths, injuries, missing persons, infrastructure damage, or vehicle damage are mentioned.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,104,1904,185,4.403915643692017,0.0
909855344867737601,Webcast: Tune in on Sept 18 for insight into the tax impacts of hurricanes #Harvey + #Irma. Details here:… https://t.co/V6twf9ir0i,informative,other_relevant_information,"The tweet mentions hurricanes #Harvey and #Irma by name, which are specific disaster events, and refers to a webcast about tax impacts of these hurricanes. This directly references specific named disasters, making it informative.",informative,"The tweet is about a webcast discussing tax impacts of hurricanes, which is factual information about the disasters but does not mention deaths, injuries, missing people, displacement, infrastructure damage, vehicle damage, or rescue/volunteer efforts. It fits none of the specific humanitarian categories and is best classified as other_relevant_information.",other_relevant_information,informative,other_relevant_information,130,1938,169,9.229750633239746,0.0
905960092822003712,"RT @tveitdal: Where Harvey is hitting hardest, 80 percent lack flood insurance https://t.co/p0xVVe3kNP https://t.co/xaHjtRRGMq",informative,affected_individuals,"The tweet references Hurricane Harvey by name, identifies specific locations (""where Harvey is hitting hardest""), and provides a factual statistic (80% lack flood insurance). This is specific disaster-related information, not just emotional expression.",informative,"The tweet discusses the lack of flood insurance in areas hardest hit by Hurricane Harvey, which relates to financial/insurance coverage for property damage. This does not mention deaths, injuries, missing persons, displacement, infrastructure damage, vehicle damage, or rescue efforts. It is factual information about insurance gaps, fitting 'other_relevant_information' as no other specific category applies.",other_relevant_information,informative,other_relevant_information,126,1939,277,24.173131227493286,0.0
911795195368415232,#PuertoRico #utuado #utuadopuertorico No contact with my family since hurricane Maria. ὡEὤFἿD἟5἟7 https://t.co/tua2APTAoG,informative,missing_or_found_people,"The tweet mentions 'No contact with my family since hurricane Maria' and names specific locations (#PuertoRico, #utuado). This directly references a specific disaster (Hurricane Maria) and reports a concrete impact — loss of communication with family in an affected area. This qualifies as informative under 'Named locations with concrete disaster impact described'.",informative,"The tweet explicitly states 'No contact with my family since hurricane Maria,' indicating that specific family members are unaccounted for, which directly matches the 'missing_or_found_people' category focused on specific individuals with no contact.",missing_or_found_people,informative,missing_or_found_people,121,1955,158,20.275121450424194,0.0
904461512164519939,"Jilted Lover, Growing Companies, Hurricane Harvey https://t.co/KaFdqxcPKC https://t.co/0iMCAM2BXY",not_informative,not_humanitarian,"The tweet mentions 'Hurricane Harvey' (a specific disaster event) in the text, which qualifies as a direct reference to a named disaster. Even though the rest of the tweet seems to be a headline or link, the presence of the disaster name makes it informative under the guidelines.",informative,"The tweet mentions 'Hurricane Harvey' but only provides a generic title ('Jilted Lover, Growing Companies, Hurricane Harvey') and links. It contains no specific information about deaths, injuries, missing people, damage, or relief efforts. This is a general reference to the disaster without humanitarian impact details, fitting 'other_relevant_information'.",other_relevant_information,informative,other_relevant_information,97,1922,181,5.570414781570435,0.0
909897041576329216,Lee communities still reeling from Irma.https://t.co/sDldXIOlzY https://t.co/kZAJgJKVyX,informative,other_relevant_information,"The tweet mentions 'Lee communities' and 'Irma' (Hurricane Irma), and says they are 'still reeling' — this implies ongoing impact from a specific named disaster (Hurricane Irma) affecting a named location (Lee communities). Even though it's brief, it references a specific disaster event and a specific location with concrete impact (reeling from the hurricane).",informative,"The tweet mentions 'Lee communities still reeling from Irma' but provides no specific details about deaths, injuries, missing persons, displacement, infrastructure damage, or rescue efforts. The link likely contains more information, but based solely on the text, it is a general statement about communities affected by Hurricane Irma without fitting any specific humanitarian category.",other_relevant_information,informative,other_relevant_information,87,1918,214,6.204547882080078,0.0
921164213413974017,Rescue Groups Come Together to Save #Animals Trapped in California #Wildfires https://t.co/feozCtH68G #AnimalRescue https://t.co/oxOCStWYtY,informative,rescue_volunteering_or_donation_effort,"The tweet reports on rescue groups saving animals trapped in California wildfires, which describes a specific emergency response operation related to a named disaster event (California wildfires). This contains factual information about rescue efforts during a disaster.",informative,"The tweet focuses on rescue groups coming together to save animals trapped in wildfires, which describes an organized emergency response effort. This fits 'rescue_volunteering_or_donation_effort' as it highlights collective rescue action, not individual named persons or infrastructure damage.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,139,1941,272,22.503770351409912,0.0
909477271206952960,"Coast Guard Investigative Service Agents inspect sailboats damaged by Hurricane Irma in Key West, Florida.‚Ä¶ https://t.co/HXuUFPYafx",informative,vehicle_damage,"The tweet mentions 'sailboats damaged by Hurricane Irma in Key West, Florida' — this is a specific named location (Key West, Florida) with a concrete description of physical damage (sailboats damaged) caused by a named disaster (Hurricane Irma). This qualifies as factual disaster information.",informative,"The tweet focuses on sailboats damaged by Hurricane Irma, with Coast Guard agents inspecting them. Boats are vehicles, and the damage to them is the primary subject, not infrastructure or casualties.",vehicle_damage,informative,vehicle_damage,133,1922,154,6.860296010971069,0.0
908525619037732865,@TCPalm Could you do a story on my grandparents to help raise $$ for a new home? #HurricaneIrmaRecovery #Tornado https://t.co/iXP5GALYdn,informative,rescue_volunteering_or_donation_effort,"The tweet asks a news outlet to do a story on the user's grandparents to raise money for a new home, referencing #HurricaneIrmaRecovery and #Tornado. While it mentions disaster recovery hashtags, the tweet itself contains no specific factual information about the disaster — no casualty counts, damage descriptions, location impacts, or measurable data. It is a personal fundraising request, not a report of disaster facts.",not_informative,,,not_informative,not_humanitarian,136,797,115,2.249171495437622,0.0
920053496245866496,"California fire takes Sally Lewis, 90, businesswoman who loved the outdoors https://t.co/MjOmLHH27V https://t.co/Ndj8ExjxQ3",informative,injured_or_dead_people,"The tweet names a specific disaster ('California fire'), identifies a specific victim by name and age ('Sally Lewis, 90'), and includes a link to an article. This is factual disaster information about a casualty.",informative,"The tweet explicitly states that a specific person, Sally Lewis (age 90), was killed by the California fire, which directly indicates a death/fatality.",injured_or_dead_people,informative,injured_or_dead_people,123,1928,157,4.102957487106323,0.0
921443803457781766,Back in Florida. Will head home in a couple days. Missing Puerto Rico already. @Nix_km https://t.co/FPAo0FqmUo,not_informative,not_humanitarian,"The tweet is a personal travel update about returning to Florida and missing Puerto Rico. It contains no specific disaster information — no casualty counts, damage descriptions, warnings, or references to any disaster event. The mention of Puerto Rico and Florida is purely personal context.",not_informative,,,not_informative,not_humanitarian,110,789,81,2.6631739139556885,0.0
930193943408586752,pray to #kermanshah #IRAN ὢ2ὢ2 #earthquake . . . . https://t.co/6pQBRZ17PD,informative,other_relevant_information,"The tweet mentions '#kermanshah #IRAN' and '#earthquake', which directly references a specific disaster (the Kermanshah earthquake in Iran). Even though the text is mostly 'pray' and emojis, the inclusion of the specific location and disaster keyword makes it informative under the rule that 'Prayers for Nepal #earthquake' counts as informative.",informative,"The tweet is a prayer request referencing the Kermanshah earthquake in Iran, but it does not mention any deaths, injuries, missing persons, displacement, infrastructure damage, rescue efforts, or other specific humanitarian impact details. It is a general expression of solidarity/prayer about a known disaster, which fits 'other_relevant_information' as no more specific category applies.",other_relevant_information,informative,other_relevant_information,74,1928,209,5.876398086547852,0.0
914086081666019328,Two flights dispatched to evacuate Chinese in the Caribbean after Hurricane Maria https://t.co/cSLghxdWv8,informative,rescue_volunteering_or_donation_effort,The tweet mentions 'two flights dispatched to evacuate Chinese in the Caribbean after Hurricane Maria' — this contains specific factual information about a disaster response operation (evacuation flights) tied to a named disaster (Hurricane Maria) and a location (the Caribbean).,informative,"The tweet mentions dispatching flights to evacuate Chinese nationals from the Caribbean after Hurricane Maria, which involves organized evacuation efforts without any mention of deaths, injuries, or specific missing individuals. This fits the 'rescue_volunteering_or_donation_effort' category as it describes a collective organized response to evacuate people.",rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,105,1902,189,7.371145963668823,0.0
901714497332809728,Hurricane Harvey Threatens Largest Flood Insurer https://t.co/9ZVWdqtWtR https://t.co/S8GqyBWA37,informative,infrastructure_and_utility_damage,"The tweet mentions 'Hurricane Harvey' (a specific named disaster) and discusses its impact on the 'largest flood insurer', which is a factual, specific reference to the disaster's consequences. This qualifies as informative because it directly references a specific disaster event with a concrete impact detail.",informative,"The tweet discusses Hurricane Harvey threatening the largest flood insurer, which is about financial/insurance implications of the disaster. It does not mention deaths, injuries, missing people, displacement, infrastructure damage, vehicle damage, or rescue efforts. This is general news about the disaster's impact on insurance, fitting 'other_relevant_information'.",other_relevant_information,informative,other_relevant_information,96,1920,176,6.954908132553101,0.0
905878592185389056,Harvey: The jaw-dropping numbers behind the monster storm https://t.co/wIDl2j4D8P #USA #UnitedStates #News https://t.co/kS1RNl2hvM,informative,other_relevant_information,"The tweet references Hurricane Harvey with 'jaw-dropping numbers' and a link to an article, implying specific factual data (e.g., rainfall totals, damage figures) about the storm. Even though the numbers aren't spelled out in the tweet text itself, the phrase 'jaw-dropping numbers' and the link strongly indicate concrete disaster information is being shared.",informative,"The tweet is a news headline about Hurricane Harvey with a link to an article describing 'jaw-dropping numbers' behind the storm. It does not mention any deaths, injuries, missing people, evacuations, infrastructure damage, vehicle damage, or rescue efforts. It is a general informational/news piece about the storm's statistics, which fits 'other_relevant_information'.",other_relevant_information,informative,other_relevant_information,130,1944,207,7.306912183761597,0.0
921865301809123328,RT @CNNPolitics: FEMA actually can stay in Puerto Rico indefinitely https://t.co/UftlzlLKG5 https://t.co/72S6HitDeZ,not_informative,not_humanitarian,"The tweet is a retweet from CNNPolitics stating that FEMA can stay in Puerto Rico indefinitely. This references FEMA's ongoing disaster response operations in Puerto Rico, which is a specific factual detail about emergency response related to a disaster (likely Hurricane Maria or subsequent disasters). It contains information about aid/response operations with a named location (Puerto Rico).",informative,"The tweet is a news report about FEMA's ability to remain in Puerto Rico indefinitely, which relates to ongoing disaster response and relief operations. It does not mention any deaths, injuries, missing persons, displacement, infrastructure damage, or vehicle damage, so it best fits as general relevant information about disaster management policy.",other_relevant_information,informative,other_relevant_information,115,1928,188,5.947183132171631,0.0
905924160056168448,From @greentechmedia - Harvey shows the need for microgrids and distributed energy. https://t.co/j0vxONrrza https://t.co/aj2vYW7mme,informative,other_relevant_information,"The tweet references Hurricane Harvey and discusses the need for microgrids and distributed energy in its aftermath. It contains a named disaster event (Harvey) with a factual discussion about energy infrastructure implications, which qualifies as informative under the 'direct discussion referencing a specific disaster' criterion.",informative,"The tweet discusses the need for microgrids and distributed energy in the context of Hurricane Harvey, focusing on energy infrastructure resilience rather than casualties, missing persons, displacement, vehicle damage, or rescue efforts. This is a general opinion/analysis piece about infrastructure improvements, fitting 'other_relevant_information'.",other_relevant_information,informative,other_relevant_information,131,1938,175,4.746275901794434,0.0
922084689661263873,RT @Convertbond: Puerto Rico Bond Debt: $72B Unfunded Pension: $50B Population: 3.4m Maria Damage: $45B https://t.co/auo1UiaUll,informative,infrastructure_and_utility_damage,"The tweet contains specific factual disaster information: it mentions 'Maria Damage: $45B', which is a concrete damage estimate for Hurricane Maria's impact on Puerto Rico. This qualifies as a specific number (damage estimate) tied to a named disaster event and location.",informative,"The tweet reports financial/economic damage figures ($45B Maria Damage) and mentions debt/pension statistics, but does not mention any deaths, injuries, missing persons, displacement, infrastructure damage, vehicle damage, or rescue efforts. It is purely factual economic context about the disaster's financial impact, which fits 'other_relevant_information' as no other specific humanitarian category applies.",other_relevant_information,informative,other_relevant_information,127,1946,182,5.324198246002197,0.0
927244371606589441,"This is basically the ""Hurricane Maria will help the democrats"" argument a year ahead https://t.co/Z521JmZ2HN",informative,other_relevant_information,"The tweet is a political argument comparing something to 'Hurricane Maria' but does not contain any specific, factual disaster information (no casualty counts, damage descriptions, location impacts, or concrete disaster details). It is purely political commentary/sarcasm.",not_informative,,,not_informative,not_humanitarian,109,784,87,7.488040208816528,0.0
910538158319611905,Missing school children in Mexico City amid the ruins of the hugeÂ earthquake https://t.co/AAYTC91kds https://t.co/i3AR8ZEOAW,informative,missing_or_found_people,"The tweet mentions 'Missing school children in Mexico City amid the ruins of the huge earthquake', which contains specific factual information: a named location (Mexico City), a specific disaster (earthquake), and a concrete impact (missing school children amid ruins). This is clearly informative about a disaster event.",informative,"The tweet explicitly mentions 'Missing school children' in the context of an earthquake, which directly signals individuals who are unaccounted for, fitting the 'missing_or_found_people' category.",missing_or_found_people,informative,missing_or_found_people,125,1926,162,6.252086639404297,0.0
